Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-17T13:18:28.245;599616561141303298;0.0;914
2024-05-17T13:18:28.252;599616561148995088;7.69179;2188
2024-05-17T13:18:28.260;599616561156686878;15.38358;3237
2024-05-17T13:18:28.268;599616561164378668;23.07537;3903
2024-05-17T13:18:28.275;599616561172070458;30.76716;4667
2024-05-17T13:18:28.283;599616561179762248;38.458954;5442
2024-05-17T13:18:28.291;599616561187454038;46.15074;6017
2024-05-17T13:18:28.298;599616561195145828;53.84253;6594
2024-05-17T13:18:28.306;599616561202837618;61.53432;7237
2024-05-17T13:18:28.314;599616561210529408;69.22611;7725
2024-05-17T13:18:28.321;599616561218221198;76.91791;8111
2024-05-17T13:18:28.329;599616561225912988;84.60969;8622
2024-05-17T13:18:28.337;599616561233604778;92.30148;9183
2024-05-17T13:18:28.344;599616561241296568;99.99327;9718
2024-05-17T13:18:28.352;599616561248988358;107.68506;10486
2024-05-17T13:18:28.360;599616561256680148;115.37685;11160
2024-05-17T13:18:28.368;599616561264371938;123.06864;11018
2024-05-17T13:18:28.375;599616561272063728;130.76044;10674
2024-05-17T13:18:28.383;599616561279755518;138.45222;11037
2024-05-17T13:18:28.391;599616561287447308;146.14401;11570
2024-05-17T13:18:28.398;599616561295139098;153.83582;11749
2024-05-17T13:18:28.406;599616561302830888;161.52759;11923
2024-05-17T13:18:28.414;599616561310522678;169.21938;12201
2024-05-17T13:18:28.421;599616561318214468;176.91116;12455
2024-05-17T13:18:28.429;599616561325906258;184.60297;12696
2024-05-17T13:18:28.437;599616561333598048;192.29475;12901
2024-05-17T13:18:28.444;599616561341289838;199.98654;13136
2024-05-17T13:18:28.452;599616561348981628;207.67833;13391
2024-05-17T13:18:28.460;599616561356673418;215.37012;13513
2024-05-17T13:18:28.468;599616561364365208;223.0619;13596
2024-05-17T13:18:28.475;599616561372056998;230.7537;13810
2024-05-17T13:18:28.483;599616561379748788;238.4455;14039
2024-05-17T13:18:28.491;599616561387440578;246.13728;14171
2024-05-17T13:18:28.498;599616561395132368;253.82907;14244
2024-05-17T13:18:28.506;599616561402824158;261.52087;14335
2024-05-17T13:18:28.514;599616561410515948;269.21265;14526
2024-05-17T13:18:28.521;599616561418207738;276.90445;14750
2024-05-17T13:18:28.529;599616561425899528;284.59622;14783
2024-05-17T13:18:28.537;599616561433591318;292.28802;14672
2024-05-17T13:18:28.544;599616561441283108;299.9798;14679
2024-05-17T13:18:28.552;599616561448974898;307.67163;14698
2024-05-17T13:18:28.560;599616561456666688;315.3634;14663
2024-05-17T13:18:28.568;599616561464358478;323.05518;14760
2024-05-17T13:18:28.575;599616561472050268;330.74698;14880
2024-05-17T13:18:28.583;599616561479742058;338.43875;14877
2024-05-17T13:18:28.591;599616561487433848;346.13055;14866
2024-05-17T13:18:28.598;599616561495125638;353.82233;14910
2024-05-17T13:18:28.606;599616561502817428;361.51413;14939
2024-05-17T13:18:28.614;599616561510509218;369.20593;14887
2024-05-17T13:18:28.621;599616561518201008;376.8977;14880
2024-05-17T13:18:28.629;599616561525892798;384.5895;15009
2024-05-17T13:18:28.637;599616561533584588;392.28128;15040
2024-05-17T13:18:28.644;599616561541276378;399.97308;14868
2024-05-17T13:18:28.652;599616561548968168;407.66486;14800
2024-05-17T13:18:28.660;599616561556659958;415.35666;14892
2024-05-17T13:18:28.668;599616561564351748;423.04846;14892
2024-05-17T13:18:28.675;599616561572043538;430.74023;14837
2024-05-17T13:18:28.683;599616561579735328;438.43204;14880
2024-05-17T13:18:28.691;599616561587427118;446.1238;14833
2024-05-17T13:18:28.698;599616561595118908;453.8156;14639
2024-05-17T13:18:28.706;599616561602810698;461.5074;14708
2024-05-17T13:18:28.714;599616561610502488;469.1992;15129
2024-05-17T13:18:28.721;599616561618194278;476.891;15417
2024-05-17T13:18:28.729;599616561625886068;484.5828;15031
2024-05-17T13:18:28.737;599616561633577858;492.27457;14232
2024-05-17T13:18:28.744;599616561641269648;499.96634;14001
2024-05-17T13:18:28.752;599616561648961438;507.65814;14211
2024-05-17T13:18:28.760;599616561656653228;515.3499;14076
2024-05-17T13:18:28.768;599616561664345018;523.04175;13914
2024-05-17T13:18:28.775;599616561672036808;530.7335;13977
2024-05-17T13:18:28.783;599616561679728598;538.4253;13810
2024-05-17T13:18:28.791;599616561687420388;546.1171;13530
2024-05-17T13:18:28.798;599616561695112178;553.8089;13469
2024-05-17T13:18:28.806;599616561702773884;561.4706;13478
2024-05-17T13:18:28.814;599616561710466092;569.16284;13450
2024-05-17T13:18:28.821;599616561718158300;576.855;13348
2024-05-17T13:18:28.829;599616561725850508;584.5472;13174
2024-05-17T13:18:28.837;599616561733542716;592.23944;13198
2024-05-17T13:18:28.844;599616561741234924;599.93164;13259
2024-05-17T13:18:28.852;599616561748927132;607.6238;12962
