Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-08T19:07:12.163;599616219486167572;0.0;19430
2024-05-08T19:07:12.170;599616219493857550;7.689978;19430
2024-05-08T19:07:12.178;599616219501547528;15.379956;19430
2024-05-08T19:07:12.186;599616219509237506;23.069935;19430
2024-05-08T19:07:12.193;599616219516927484;30.759912;19430
2024-05-08T19:07:12.201;599616219524617462;38.449886;19430
2024-05-08T19:07:12.209;599616219532307440;46.13987;19430
2024-05-08T19:07:12.216;599616219539997418;53.82985;19430
2024-05-08T19:07:12.224;599616219547687396;61.519825;19430
2024-05-08T19:07:12.232;599616219555377374;69.2098;19430
2024-05-08T19:07:12.239;599616219563067352;76.89977;19430
2024-05-08T19:07:12.247;599616219570757330;84.58976;19430
2024-05-08T19:07:12.255;599616219578447308;92.27974;19430
2024-05-08T19:07:12.262;599616219586137286;99.96971;19430
2024-05-08T19:07:12.270;599616219593827264;107.6597;19430
2024-05-08T19:07:12.278;599616219601517242;115.34967;19430
2024-05-08T19:07:12.286;599616219609207220;123.03965;19430
2024-05-08T19:07:12.293;599616219616897198;130.72963;19430
2024-05-08T19:07:12.301;599616219624587176;138.4196;19430
2024-05-08T19:07:12.309;599616219632277154;146.10959;19430
2024-05-08T19:07:12.316;599616219639967132;153.79955;19430
2024-05-08T19:07:12.324;599616219647657110;161.48953;19430
2024-05-08T19:07:12.332;599616219655347088;169.17952;19430
2024-05-08T19:07:12.339;599616219663037066;176.86949;19430
2024-05-08T19:07:12.347;599616219670727044;184.55948;19430
2024-05-08T19:07:12.355;599616219678417022;192.24945;19430
2024-05-08T19:07:12.362;599616219686107000;199.93942;19430
2024-05-08T19:07:12.370;599616219693796978;207.62941;19430
2024-05-08T19:07:12.378;599616219701486956;215.3194;19430
2024-05-08T19:07:12.386;599616219709176934;223.00935;19430
2024-05-08T19:07:12.393;599616219716866912;230.69934;19430
2024-05-08T19:07:12.401;599616219724556890;238.38931;19430
2024-05-08T19:07:12.409;599616219732246868;246.0793;19430
2024-05-08T19:07:12.416;599616219739936846;253.76929;19430
2024-05-08T19:07:12.424;599616219747626824;261.45926;19430
2024-05-08T19:07:12.432;599616219755316802;269.14923;19430
2024-05-08T19:07:12.439;599616219763006780;276.8392;19430
2024-05-08T19:07:12.447;599616219770696758;284.52917;19430
2024-05-08T19:07:12.455;599616219778386736;292.21918;19430
2024-05-08T19:07:12.462;599616219786076714;299.90915;19430
2024-05-08T19:07:12.470;599616219793766692;307.5991;19430
2024-05-08T19:07:12.478;599616219801456670;315.2891;19430
2024-05-08T19:07:12.485;599616219809146648;322.97906;19430
2024-05-08T19:07:12.493;599616219816836626;330.66907;19430
2024-05-08T19:07:12.501;599616219824526604;338.35904;19430
2024-05-08T19:07:12.509;599616219832216582;346.049;19430
2024-05-08T19:07:12.516;599616219839906560;353.73898;19430
2024-05-08T19:07:12.524;599616219847596538;361.42896;19430
