Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-27T22:32:55.551;599616241486320844;0.0;453
2024-05-27T22:32:55.558;599616241494012564;7.69172;1448
2024-05-27T22:32:55.566;599616241501704284;15.38344;2509
2024-05-27T22:32:55.574;599616241509396004;23.07516;3256
2024-05-27T22:32:55.581;599616241517087724;30.76688;3970
2024-05-27T22:32:55.589;599616241524779444;38.4586;4733
2024-05-27T22:32:55.597;599616241532471164;46.15032;5392
2024-05-27T22:32:55.604;599616241540162884;53.84204;6019
2024-05-27T22:32:55.612;599616241547854604;61.53376;6665
2024-05-27T22:32:55.620;599616241555546324;69.22548;7219
2024-05-27T22:32:55.627;599616241563238044;76.9172;7684
2024-05-27T22:32:55.635;599616241570929764;84.60892;8191
2024-05-27T22:32:55.643;599616241578621484;92.30064;8689
2024-05-27T22:32:55.650;599616241586313204;99.99236;9090
2024-05-27T22:32:55.658;599616241594004924;107.68408;9515
2024-05-27T22:32:55.666;599616241601696644;115.3758;9980
2024-05-27T22:32:55.674;599616241609388364;123.06752;10330
2024-05-27T22:32:55.681;599616241617080084;130.75925;10607
2024-05-27T22:32:55.689;599616241624771804;138.45096;10952
2024-05-27T22:32:55.697;599616241632463524;146.14268;11347
2024-05-27T22:32:55.704;599616241640155244;153.8344;11680
2024-05-27T22:32:55.712;599616241647846964;161.52611;11915
2024-05-27T22:32:55.720;599616241655538684;169.21783;12135
2024-05-27T22:32:55.727;599616241663230404;176.90956;12434
2024-05-27T22:32:55.735;599616241670922124;184.60127;12694
2024-05-27T22:32:55.743;599616241678613844;192.293;12859
2024-05-27T22:32:55.750;599616241686305564;199.98473;13110
2024-05-27T22:32:55.758;599616241693997284;207.67645;13406
2024-05-27T22:32:55.766;599616241701689004;215.36816;13525
2024-05-27T22:32:55.774;599616241709380724;223.05988;13589
2024-05-27T22:32:55.781;599616241717072444;230.7516;13800
2024-05-27T22:32:55.789;599616241724764164;238.44333;14042
2024-05-27T22:32:55.797;599616241732455884;246.13504;14176
2024-05-27T22:32:55.804;599616241740147604;253.82675;14267
2024-05-27T22:32:55.812;599616241747839324;261.5185;14471
2024-05-27T22:32:55.820;599616241755531044;269.2102;14673
2024-05-27T22:32:55.827;599616241763222764;276.90192;14582
2024-05-27T22:32:55.835;599616241770914484;284.59363;14476
2024-05-27T22:32:55.843;599616241778606204;292.28537;14702
2024-05-27T22:32:55.850;599616241786297924;299.97708;14892
2024-05-27T22:32:55.858;599616241793989644;307.6688;14795
2024-05-27T22:32:55.866;599616241801681364;315.3605;14763
2024-05-27T22:32:55.874;599616241809373084;323.05222;14934
2024-05-27T22:32:55.881;599616241817064804;330.74396;15030
2024-05-27T22:32:55.889;599616241824756524;338.43567;15011
2024-05-27T22:32:55.897;599616241832448244;346.12738;15021
2024-05-27T22:32:55.904;599616241840139964;353.81912;15061
2024-05-27T22:32:55.912;599616241847831684;361.51083;15075
2024-05-27T22:32:55.920;599616241855523404;369.20255;15026
2024-05-27T22:32:55.927;599616241863215124;376.8943;14993
2024-05-27T22:32:55.935;599616241870906844;384.586;15075
2024-05-27T22:32:55.943;599616241878598564;392.27774;15103
2024-05-27T22:32:55.950;599616241886290284;399.96945;15021
