Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-25T23:15:03.518;599617432470314076;0.0;6123
2024-05-25T23:15:03.525;599617432478005796;7.69172;7040
2024-05-25T23:15:03.533;599617432485697516;15.38344;7765
2024-05-25T23:15:03.541;599617432493389236;23.07516;8147
2024-05-25T23:15:03.548;599617432501080956;30.76688;8726
2024-05-25T23:15:03.556;599617432508772676;38.4586;9383
2024-05-25T23:15:03.564;599617432516464396;46.15032;9828
2024-05-25T23:15:03.571;599617432524156116;53.84204;10175
2024-05-25T23:15:03.579;599617432531847836;61.53376;10592
2024-05-25T23:15:03.587;599617432539539556;69.22548;10999
2024-05-25T23:15:03.594;599617432547231276;76.9172;11259
2024-05-25T23:15:03.602;599617432554922996;84.60892;11567
2024-05-25T23:15:03.610;599617432562614716;92.30064;12053
2024-05-25T23:15:03.617;599617432570306436;99.99236;12437
2024-05-25T23:15:03.625;599617432577998156;107.68408;12629
2024-05-25T23:15:03.633;599617432585689876;115.3758;12893
2024-05-25T23:15:03.641;599617432593381596;123.06752;13187
2024-05-25T23:15:03.648;599617432601073316;130.75925;13301
2024-05-25T23:15:03.656;599617432608765036;138.45096;13410
2024-05-25T23:15:03.664;599617432616456756;146.14268;13678
2024-05-25T23:15:03.671;599617432624148476;153.8344;13972
2024-05-25T23:15:03.679;599617432631840196;161.52611;14118
2024-05-25T23:15:03.687;599617432639531916;169.21783;14162
2024-05-25T23:15:03.694;599617432647223636;176.90956;14324
2024-05-25T23:15:03.702;599617432654915356;184.60127;14551
2024-05-25T23:15:03.710;599617432662607076;192.293;14630
2024-05-25T23:15:03.717;599617432670298796;199.98473;14708
2024-05-25T23:15:03.725;599617432677990516;207.67645;14905
2024-05-25T23:15:03.733;599617432685682236;215.36816;14989
2024-05-25T23:15:03.741;599617432693373956;223.05988;14931
2024-05-25T23:15:03.748;599617432701065676;230.7516;15019
2024-05-25T23:15:03.756;599617432708757396;238.44333;15408
2024-05-25T23:15:03.764;599617432716449116;246.13504;15949
2024-05-25T23:15:03.771;599617432724140836;253.82675;16160
2024-05-25T23:15:03.779;599617432731832556;261.5185;15797
2024-05-25T23:15:03.787;599617432739524276;269.2102;15403
2024-05-25T23:15:03.794;599617432747215996;276.90192;15391
2024-05-25T23:15:03.802;599617432754907716;284.59363;15496
2024-05-25T23:15:03.810;599617432762599436;292.28537;15565
2024-05-25T23:15:03.817;599617432770291156;299.97708;15563
2024-05-25T23:15:03.825;599617432777982876;307.6688;15389
2024-05-25T23:15:03.833;599617432785674596;315.3605;15276
2024-05-25T23:15:03.841;599617432793366316;323.05222;15320
2024-05-25T23:15:03.848;599617432801058036;330.74396;15368
2024-05-25T23:15:03.856;599617432808749756;338.43567;15396
2024-05-25T23:15:03.864;599617432816441476;346.12738;15350
2024-05-25T23:15:03.871;599617432824133196;353.81912;15255
2024-05-25T23:15:03.879;599617432831824916;361.51083;15271
2024-05-25T23:15:03.887;599617432839516636;369.20255;15296
2024-05-25T23:15:03.894;599617432847208356;376.8943;15202
2024-05-25T23:15:03.902;599617432854900076;384.586;15188
2024-05-25T23:15:03.910;599617432862591796;392.27774;15243
2024-05-25T23:15:03.917;599617432870283516;399.96945;15139
2024-05-25T23:15:03.925;599617432877975236;407.66116;14984
2024-05-25T23:15:03.933;599617432885666956;415.3529;14975
2024-05-25T23:15:03.941;599617432893358676;423.04462;15012
2024-05-25T23:15:03.948;599617432901050396;430.73633;14961
2024-05-25T23:15:03.956;599617432908742116;438.42804;14829
2024-05-25T23:15:03.964;599617432916433836;446.11975;14729
2024-05-25T23:15:03.971;599617432924125556;453.8115;14715
2024-05-25T23:15:03.979;599617432931817276;461.5032;14634
2024-05-25T23:15:03.987;599617432939508996;469.19492;14484
2024-05-25T23:15:03.994;599617432947200716;476.88666;14451
2024-05-25T23:15:04.002;599617432954892436;484.57837;14488
2024-05-25T23:15:04.010;599617432962584156;492.27008;14493
2024-05-25T23:15:04.017;599617432970275876;499.9618;14345
2024-05-25T23:15:04.025;599617432977967596;507.6535;14018
2024-05-25T23:15:04.033;599617432985659316;515.3453;13891
2024-05-25T23:15:04.041;599617432993351036;523.037;13914
2024-05-25T23:15:04.048;599617433001042756;530.7287;13840
2024-05-25T23:15:04.056;599617433008734476;538.4204;13808
2024-05-25T23:15:04.064;599617433016426196;546.1121;13664
2024-05-25T23:15:04.071;599617433024117916;553.80383;13296
2024-05-25T23:15:04.079;599617433031834728;561.5206;13134
2024-05-25T23:15:04.087;599617433039526100;569.21204;13229
2024-05-25T23:15:04.094;599617433047217472;576.90344;13169
2024-05-25T23:15:04.102;599617433054908844;584.5947;12912
2024-05-25T23:15:04.110;599617433062600216;592.28613;12761
2024-05-25T23:15:04.117;599617433070291588;599.97754;12768
2024-05-25T23:15:04.125;599617433077982960;607.6689;12699
2024-05-25T23:15:04.133;599617433085674332;615.3602;12509
2024-05-25T23:15:04.141;599617433093365704;623.05164;12349
2024-05-25T23:15:04.148;599617433101057076;630.743;12335
2024-05-25T23:15:04.156;599617433108748448;638.4344;12289
2024-05-25T23:15:04.164;599617433116439820;646.12573;12011
2024-05-25T23:15:04.171;599617433124131192;653.8171;11856
2024-05-25T23:15:04.179;599617433131822564;661.5085;11902
2024-05-25T23:15:04.187;599617433139513936;669.1999;11780
2024-05-25T23:15:04.194;599617433147205308;676.89124;11532
2024-05-25T23:15:04.202;599617433154896680;684.5826;11342
2024-05-25T23:15:04.210;599617433162588052;692.274;11247
2024-05-25T23:15:04.217;599617433170279424;699.9654;11178
2024-05-25T23:15:04.225;599617433177970796;707.6567;11022
2024-05-25T23:15:04.233;599617433185662168;715.3481;10877
2024-05-25T23:15:04.241;599617433193353540;723.0395;10812
2024-05-25T23:15:04.248;599617433201044912;730.73083;10678
2024-05-25T23:15:04.256;599617433208736284;738.4222;10458
2024-05-25T23:15:04.264;599617433216427656;746.1136;10448
2024-05-25T23:15:04.271;599617433224119028;753.80493;10782
2024-05-25T23:15:04.279;599617433231810400;761.49634;11113
2024-05-25T23:15:04.287;599617433239501772;769.1877;11034
2024-05-25T23:15:04.294;599617433247193144;776.879;10578
2024-05-25T23:15:04.302;599617433254884516;784.57043;10129
2024-05-25T23:15:04.310;599617433262575888;792.26184;9883
2024-05-25T23:15:04.317;599617433270267260;799.9531;9717
2024-05-25T23:15:04.325;599617433277958632;807.64453;9612
2024-05-25T23:15:04.333;599617433285650004;815.33594;9548
2024-05-25T23:15:04.341;599617433293341376;823.02734;9388
2024-05-25T23:15:04.348;599617433301032748;830.7186;9228
2024-05-25T23:15:04.356;599617433308724120;838.41003;9217
