Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-26T22:11:17.611;599616250735004666;0.0;845
2024-05-26T22:11:17.618;599616250742696874;7.692208;1427
2024-05-26T22:11:17.626;599616250750389082;15.384416;1982
2024-05-26T22:11:17.634;599616250758081290;23.076624;2634
2024-05-26T22:11:17.641;599616250765773498;30.768831;3239
2024-05-26T22:11:17.649;599616250773465706;38.46104;3802
2024-05-26T22:11:17.657;599616250781157914;46.153248;4367
2024-05-26T22:11:17.664;599616250788850122;53.845455;4893
2024-05-26T22:11:17.672;599616250796542330;61.537663;5409
2024-05-26T22:11:17.680;599616250804234538;69.22987;5918
2024-05-26T22:11:17.687;599616250811926746;76.92208;6350
2024-05-26T22:11:17.695;599616250819618954;84.61429;6742
2024-05-26T22:11:17.703;599616250827311162;92.306496;7174
2024-05-26T22:11:17.710;599616250835003370;99.9987;7611
2024-05-26T22:11:17.718;599616250842695578;107.69091;7997
2024-05-26T22:11:17.726;599616250850387786;115.38312;8333
2024-05-26T22:11:17.734;599616250858079994;123.075325;8686
2024-05-26T22:11:17.741;599616250865772202;130.76753;9069
2024-05-26T22:11:17.749;599616250873464410;138.45975;9337
2024-05-26T22:11:17.757;599616250881156618;146.15195;9552
2024-05-26T22:11:17.764;599616250888848826;153.84416;9912
2024-05-26T22:11:17.772;599616250896541034;161.53636;10267
2024-05-26T22:11:17.780;599616250904233242;169.22858;10440
2024-05-26T22:11:17.787;599616250911925450;176.92079;10627
2024-05-26T22:11:17.795;599616250919617658;184.61299;10942
2024-05-26T22:11:17.803;599616250927309866;192.3052;11217
2024-05-26T22:11:17.810;599616250935002074;199.9974;11397
2024-05-26T22:11:17.818;599616250942694282;207.68962;11575
2024-05-26T22:11:17.826;599616250950386490;215.38182;11771
2024-05-26T22:11:17.834;599616250958078698;223.07404;11948
2024-05-26T22:11:17.841;599616250965770906;230.76624;12075
2024-05-26T22:11:17.849;599616250973463114;238.45845;12215
2024-05-26T22:11:17.857;599616250981155322;246.15065;12451
2024-05-26T22:11:17.864;599616250988847530;253.84286;12633
2024-05-26T22:11:17.872;599616250996539738;261.53506;12640
2024-05-26T22:11:17.880;599616251004231946;269.22726;12696
2024-05-26T22:11:17.887;599616251011924154;276.9195;12894
2024-05-26T22:11:17.895;599616251019616362;284.61172;13028
2024-05-26T22:11:17.903;599616251027308570;292.3039;13093
2024-05-26T22:11:17.910;599616251035000778;299.9961;13182
2024-05-26T22:11:17.918;599616251042692986;307.68832;13247
2024-05-26T22:11:17.926;599616251050385194;315.38055;13270
2024-05-26T22:11:17.934;599616251058077402;323.07272;13273
2024-05-26T22:11:17.941;599616251065769610;330.76492;13331
2024-05-26T22:11:17.949;599616251073461818;338.45715;13495
2024-05-26T22:11:17.957;599616251081154026;346.14938;13546
2024-05-26T22:11:17.964;599616251088846234;353.84158;13415
2024-05-26T22:11:17.972;599616251096538442;361.53375;13390
2024-05-26T22:11:17.980;599616251104230650;369.22598;13544
2024-05-26T22:11:17.987;599616251111922858;376.9182;13658
2024-05-26T22:11:17.995;599616251119615066;384.6104;13595
2024-05-26T22:11:18.003;599616251127307274;392.30258;13483
2024-05-26T22:11:18.010;599616251134999482;399.9948;13467
2024-05-26T22:11:18.018;599616251142691690;407.68704;13432
2024-05-26T22:11:18.026;599616251150383898;415.37924;13345
2024-05-26T22:11:18.034;599616251158076106;423.0714;13380
2024-05-26T22:11:18.041;599616251165768314;430.76364;13504
2024-05-26T22:11:18.049;599616251173460522;438.45587;13455
2024-05-26T22:11:18.057;599616251181152730;446.14807;13277
2024-05-26T22:11:18.064;599616251188844938;453.84027;13259
