Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-03T10:10:05.003;599616095639058896;0.0;826
2024-05-03T10:10:05.010;599616095646750198;7.691302;4903
2024-05-03T10:10:05.018;599616095654441500;15.382604;11662
2024-05-03T10:10:05.026;599616095662132802;23.073906;15664
2024-05-03T10:10:05.033;599616095669824104;30.765207;16890
2024-05-03T10:10:05.041;599616095677515406;38.456512;18833
2024-05-03T10:10:05.049;599616095685206708;46.14781;19964
2024-05-03T10:10:05.056;599616095692898010;53.83911;19964
2024-05-03T10:10:05.064;599616095700589312;61.530415;19964
2024-05-03T10:10:05.072;599616095708280614;69.22172;19964
2024-05-03T10:10:05.079;599616095715971916;76.913025;19964
2024-05-03T10:10:05.087;599616095723663218;84.60432;19964
2024-05-03T10:10:05.095;599616095731354520;92.29562;19964
2024-05-03T10:10:05.102;599616095739045822;99.98693;19964
2024-05-03T10:10:05.110;599616095746737124;107.67822;19964
2024-05-03T10:10:05.118;599616095754428426;115.36953;19964
2024-05-03T10:10:05.126;599616095762119728;123.06083;19964
2024-05-03T10:10:05.133;599616095769811030;130.75214;19964
2024-05-03T10:10:05.141;599616095777502332;138.44344;19964
2024-05-03T10:10:05.149;599616095785193634;146.13474;19964
2024-05-03T10:10:05.156;599616095792884936;153.82605;19964
2024-05-03T10:10:05.164;599616095800576238;161.51735;19964
2024-05-03T10:10:05.172;599616095808267540;169.20863;19964
2024-05-03T10:10:05.179;599616095815958842;176.89995;19964
2024-05-03T10:10:05.187;599616095823650144;184.59125;19964
2024-05-03T10:10:05.195;599616095831341446;192.28255;19964
2024-05-03T10:10:05.202;599616095839032748;199.97386;19964
2024-05-03T10:10:05.210;599616095846724050;207.66515;19964
2024-05-03T10:10:05.218;599616095854415352;215.35645;19964
2024-05-03T10:10:05.226;599616095862106654;223.04776;19964
2024-05-03T10:10:05.233;599616095869797956;230.73906;19964
2024-05-03T10:10:05.241;599616095877489258;238.43037;19964
2024-05-03T10:10:05.249;599616095885180560;246.12166;19964
2024-05-03T10:10:05.256;599616095892871862;253.81296;19964
2024-05-03T10:10:05.264;599616095900563164;261.50427;19964
2024-05-03T10:10:05.272;599616095908254466;269.1956;19964
2024-05-03T10:10:05.279;599616095915945768;276.88687;19964
2024-05-03T10:10:05.287;599616095923637070;284.5782;19964
