Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-14T12:14:11.714;599616422106309954;0.0;680
2024-05-14T12:14:11.721;599616422114001256;7.691302;1116
2024-05-14T12:14:11.729;599616422121692558;15.382604;1003
2024-05-14T12:14:11.737;599616422129383860;23.073906;409
2024-05-14T12:14:11.744;599616422137075162;30.765207;96
2024-05-14T12:14:11.752;599616422144766464;38.456512;254
2024-05-14T12:14:11.760;599616422152457766;46.14781;313
2024-05-14T12:14:11.767;599616422160149068;53.83911;202
2024-05-14T12:14:11.775;599616422167840370;61.530415;197
2024-05-14T12:14:11.783;599616422175531672;69.22172;169
2024-05-14T12:14:11.790;599616422183222974;76.913025;77
2024-05-14T12:14:11.798;599616422190914276;84.60432;73
2024-05-14T12:14:11.806;599616422198605578;92.29562;113
2024-05-14T12:14:11.813;599616422206296880;99.98693;136
2024-05-14T12:14:11.821;599616422213988182;107.67822;150
2024-05-14T12:14:11.829;599616422221679484;115.36953;155
2024-05-14T12:14:11.837;599616422229370786;123.06083;179
2024-05-14T12:14:11.844;599616422237062088;130.75214;219
2024-05-14T12:14:11.852;599616422244753390;138.44344;228
2024-05-14T12:14:11.860;599616422252444692;146.13474;223
2024-05-14T12:14:11.867;599616422260135994;153.82605;237
2024-05-14T12:14:11.875;599616422267827296;161.51735;235
2024-05-14T12:14:11.883;599616422275518598;169.20863;195
2024-05-14T12:14:11.890;599616422283209900;176.89995;176
2024-05-14T12:14:11.898;599616422290901202;184.59125;216
2024-05-14T12:14:11.906;599616422298592504;192.28255;254
2024-05-14T12:14:11.913;599616422306283806;199.97386;247
2024-05-14T12:14:11.921;599616422313975108;207.66515;235
2024-05-14T12:14:11.929;599616422321666410;215.35645;233
2024-05-14T12:14:11.937;599616422329357712;223.04776;219
2024-05-14T12:14:11.944;599616422337049014;230.73906;188
2024-05-14T12:14:11.952;599616422344740316;238.43037;153
2024-05-14T12:14:11.960;599616422352431618;246.12166;146
2024-05-14T12:14:11.967;599616422360122920;253.81296;139
2024-05-14T12:14:11.975;599616422367814222;261.50427;131
2024-05-14T12:14:11.983;599616422375505524;269.1956;160
2024-05-14T12:14:11.990;599616422383196826;276.88687;200
2024-05-14T12:14:11.998;599616422390888128;284.5782;204
2024-05-14T12:14:12.006;599616422398579430;292.26947;188
2024-05-14T12:14:12.013;599616422406270732;299.96075;186
2024-05-14T12:14:12.021;599616422413962034;307.6521;207
2024-05-14T12:14:12.029;599616422421653336;315.34338;207
2024-05-14T12:14:12.037;599616422429344638;323.0347;141
2024-05-14T12:14:12.044;599616422437035940;330.72598;110
2024-05-14T12:14:12.052;599616422444727242;338.41727;334
2024-05-14T12:14:12.060;599616422452418544;346.10858;782
2024-05-14T12:14:12.067;599616422460109846;353.7999;1048
2024-05-14T12:14:12.075;599616422467801148;361.4912;803
2024-05-14T12:14:12.083;599616422475492450;369.1825;332
2024-05-14T12:14:12.090;599616422483183752;376.87378;200
2024-05-14T12:14:12.098;599616422490875054;384.5651;308
2024-05-14T12:14:12.106;599616422498566356;392.2564;275
2024-05-14T12:14:12.113;599616422506257658;399.94772;226
2024-05-14T12:14:12.121;599616422513948960;407.639;278
