Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-02T17:58:37.995;599616071767776422;0.0;7776
2024-05-02T17:58:38.002;599616071775466539;7.690117;8852
2024-05-02T17:58:38.010;599616071783156656;15.380234;10275
2024-05-02T17:58:38.018;599616071790846773;23.070353;11508
2024-05-02T17:58:38.025;599616071798536890;30.760468;12212
2024-05-02T17:58:38.033;599616071806227007;38.450584;13020
2024-05-02T17:58:38.041;599616071813917124;46.140705;13953
2024-05-02T17:58:38.048;599616071821607241;53.83082;14654
2024-05-02T17:58:38.056;599616071829297358;61.520935;15161
2024-05-02T17:58:38.064;599616071836987475;69.21106;15693
2024-05-02T17:58:38.071;599616071844677592;76.90117;16156
2024-05-02T17:58:38.079;599616071852367709;84.591286;16459
2024-05-02T17:58:38.087;599616071860057826;92.28141;16811
2024-05-02T17:58:38.094;599616071867747943;99.97152;17279
2024-05-02T17:58:38.102;599616071875438060;107.66164;17680
2024-05-02T17:58:38.110;599616071883128177;115.35175;17926
2024-05-02T17:58:38.118;599616071890818294;123.04187;18145
2024-05-02T17:58:38.125;599616071898508411;130.732;18477
2024-05-02T17:58:38.133;599616071906198528;138.42212;18763
2024-05-02T17:58:38.141;599616071913888645;146.11223;18916
2024-05-02T17:58:38.148;599616071921578762;153.80234;19181
2024-05-02T17:58:38.156;599616071929268879;161.49246;19511
2024-05-02T17:58:38.164;599616071936958996;169.18257;19610
2024-05-02T17:58:38.171;599616071944649113;176.87268;19632
2024-05-02T17:58:38.179;599616071952339230;184.56282;19841
2024-05-02T17:58:38.187;599616071960029347;192.25293;20097
2024-05-02T17:58:38.194;599616071967719464;199.94304;20164
2024-05-02T17:58:38.202;599616071975409581;207.63315;20164
2024-05-02T17:58:38.210;599616071983099698;215.32327;20164
2024-05-02T17:58:38.218;599616071990789815;223.0134;20164
2024-05-02T17:58:38.225;599616071998479932;230.7035;20164
2024-05-02T17:58:38.233;599616072006170049;238.39363;20164
2024-05-02T17:58:38.241;599616072013860166;246.08374;20164
2024-05-02T17:58:38.248;599616072021550283;253.77385;20164
2024-05-02T17:58:38.256;599616072029240400;261.464;20164
2024-05-02T17:58:38.264;599616072036930517;269.15408;20164
2024-05-02T17:58:38.271;599616072044620634;276.84424;20164
2024-05-02T17:58:38.279;599616072052310751;284.53433;20164
2024-05-02T17:58:38.287;599616072060000868;292.22446;20164
2024-05-02T17:58:38.294;599616072067690985;299.91455;20164
2024-05-02T17:58:38.302;599616072075381102;307.60468;20164
2024-05-02T17:58:38.310;599616072083071219;315.29477;20164
2024-05-02T17:58:38.317;599616072090761336;322.98492;20164
2024-05-02T17:58:38.325;599616072098451453;330.67505;20164
2024-05-02T17:58:38.333;599616072106141570;338.36514;20164
2024-05-02T17:58:38.341;599616072113831687;346.05527;20164
2024-05-02T17:58:38.348;599616072121521804;353.74536;20164
2024-05-02T17:58:38.356;599616072129211921;361.4355;20164
2024-05-02T17:58:38.364;599616072136902038;369.12564;20164
2024-05-02T17:58:38.371;599616072144592155;376.81573;20164
2024-05-02T17:58:38.379;599616072152282272;384.50586;20164
2024-05-02T17:58:38.387;599616072159972389;392.19595;20164
2024-05-02T17:58:38.394;599616072167662506;399.88608;20164
2024-05-02T17:58:38.402;599616072175352623;407.5762;20164
2024-05-02T17:58:38.410;599616072183042740;415.2663;20122
2024-05-02T17:58:38.417;599616072190732857;422.95645;20050
2024-05-02T17:58:38.425;599616072198422974;430.64655;20114
2024-05-02T17:58:38.433;599616072206113091;438.33667;20063
2024-05-02T17:58:38.441;599616072213803208;446.0268;19945
2024-05-02T17:58:38.448;599616072221493325;453.7169;20053
2024-05-02T17:58:38.456;599616072229183442;461.407;19935
2024-05-02T17:58:38.464;599616072236873559;469.09714;19524
2024-05-02T17:58:38.471;599616072244563676;476.78726;19477
2024-05-02T17:58:38.479;599616072252253793;484.4774;19477
2024-05-02T17:58:38.487;599616072259943910;492.16748;19167
2024-05-02T17:58:38.494;599616072267634027;499.8576;18970
2024-05-02T17:58:38.502;599616072275324144;507.5477;18948
2024-05-02T17:58:38.510;599616072283014261;515.23785;18957
2024-05-02T17:58:38.517;599616072290704378;522.928;18930
2024-05-02T17:58:38.525;599616072298394495;530.6181;18770
2024-05-02T17:58:38.533;599616072306084612;538.30817;18635
2024-05-02T17:58:38.540;599616072313774729;545.99835;18517
2024-05-02T17:58:38.548;599616072321464846;553.6885;18202
2024-05-02T17:58:38.556;599616072329139984;561.3636;17889
2024-05-02T17:58:38.564;599616072336830310;569.0539;17810
2024-05-02T17:58:38.571;599616072344520636;576.7442;17766
2024-05-02T17:58:38.579;599616072352210962;584.4346;17594
2024-05-02T17:58:38.587;599616072359901288;592.1249;17389
2024-05-02T17:58:38.594;599616072367591614;599.8152;17256
2024-05-02T17:58:38.602;599616072375281940;607.50555;17202
2024-05-02T17:58:38.610;599616072382972266;615.19586;17165
2024-05-02T17:58:38.617;599616072390662592;622.88617;16978
2024-05-02T17:58:38.625;599616072398352918;630.57654;16710
2024-05-02T17:58:38.633;599616072406043244;638.26685;16725
2024-05-02T17:58:38.640;599616072413733570;645.9571;16779
2024-05-02T17:58:38.648;599616072421423896;653.64746;16385
2024-05-02T17:58:38.656;599616072429114222;661.33777;16060
2024-05-02T17:58:38.664;599616072436804548;669.0281;16114
2024-05-02T17:58:38.671;599616072444494874;676.71844;15986
2024-05-02T17:58:38.679;599616072452185200;684.40875;15656
2024-05-02T17:58:38.687;599616072459875526;692.09906;15570
2024-05-02T17:58:38.694;599616072467565852;699.7894;15723
2024-05-02T17:58:38.702;599616072475256178;707.47974;15937
2024-05-02T17:58:38.710;599616072482946504;715.1701;16021
2024-05-02T17:58:38.717;599616072490636830;722.8604;15698
2024-05-02T17:58:38.725;599616072498327156;730.5507;15092
2024-05-02T17:58:38.733;599616072506017482;738.2411;14706
2024-05-02T17:58:38.740;599616072513707808;745.9314;14585
2024-05-02T17:58:38.748;599616072521398134;753.6217;14492
2024-05-02T17:58:38.756;599616072529088460;761.3121;14379
2024-05-02T17:58:38.764;599616072536778786;769.0024;14191
2024-05-02T17:58:38.771;599616072544469112;776.6927;13987
2024-05-02T17:58:38.779;599616072552159438;784.38306;13967
2024-05-02T17:58:38.787;599616072559849764;792.07336;13972
2024-05-02T17:58:38.794;599616072567540090;799.7637;13719
2024-05-02T17:58:38.802;599616072575230416;807.45404;13416
2024-05-02T17:58:38.810;599616072582920742;815.14435;13313
2024-05-02T17:58:38.817;599616072590611068;822.8346;13249
2024-05-02T17:58:38.825;599616072598301394;830.52496;13081
2024-05-02T17:58:38.833;599616072605991720;838.2153;12916
2024-05-02T17:58:38.840;599616072613682046;845.9056;12874
2024-05-02T17:58:38.848;599616072621372372;853.59595;12808
2024-05-02T17:58:38.856;599616072629062698;861.28625;12586
2024-05-02T17:58:38.863;599616072636753024;868.97656;12402
2024-05-02T17:58:38.871;599616072644443350;876.66693;12360
2024-05-02T17:58:38.879;599616072652133676;884.35724;12293
2024-05-02T17:58:38.887;599616072659824002;892.04755;12148
2024-05-02T17:58:38.894;599616072667514328;899.7379;12008
2024-05-02T17:58:38.902;599616072675204654;907.4282;11897
2024-05-02T17:58:38.910;599616072682894980;915.1185;11799
2024-05-02T17:58:38.917;599616072690585306;922.8089;11663
2024-05-02T17:58:38.925;599616072698275632;930.4992;11543
2024-05-02T17:58:38.933;599616072705965958;938.1896;11516
