Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-23T22:32:44.149;599616906250932004;0.0;3104
2024-05-23T22:32:44.156;599616906258623376;7.691372;4335
2024-05-23T22:32:44.164;599616906266314748;15.382744;4937
2024-05-23T22:32:44.172;599616906274006120;23.074116;5785
2024-05-23T22:32:44.179;599616906281697492;30.765488;6582
2024-05-23T22:32:44.187;599616906289388864;38.45686;7121
2024-05-23T22:32:44.195;599616906297080236;46.14823;7732
2024-05-23T22:32:44.202;599616906304771608;53.839603;8466
2024-05-23T22:32:44.210;599616906312462980;61.530975;9072
2024-05-23T22:32:44.218;599616906320154352;69.22235;9391
2024-05-23T22:32:44.225;599616906327845724;76.91372;9714
2024-05-23T22:32:44.233;599616906335537096;84.60509;10199
2024-05-23T22:32:44.241;599616906343228468;92.29646;10576
2024-05-23T22:32:44.248;599616906350919840;99.98784;10882
2024-05-23T22:32:44.256;599616906358611212;107.67921;11321
2024-05-23T22:32:44.264;599616906366302584;115.370575;11723
2024-05-23T22:32:44.272;599616906373993956;123.06195;11974
2024-05-23T22:32:44.279;599616906381685328;130.75333;12321
2024-05-23T22:32:44.287;599616906389376700;138.4447;12722
2024-05-23T22:32:44.295;599616906397068072;146.13606;12987
2024-05-23T22:32:44.302;599616906404759444;153.82744;13241
2024-05-23T22:32:44.310;599616906412450816;161.51881;13459
2024-05-23T22:32:44.318;599616906420142188;169.21017;13603
2024-05-23T22:32:44.325;599616906427833560;176.90155;13780
2024-05-23T22:32:44.333;599616906435524932;184.59293;13947
2024-05-23T22:32:44.341;599616906443216304;192.2843;14110
2024-05-23T22:32:44.348;599616906450907676;199.97568;14344
2024-05-23T22:32:44.356;599616906458599048;207.66704;14607
2024-05-23T22:32:44.364;599616906466290420;215.35841;14721
2024-05-23T22:32:44.372;599616906473981792;223.04979;14690
2024-05-23T22:32:44.379;599616906481673164;230.74115;14781
2024-05-23T22:32:44.387;599616906489364536;238.43253;14948
2024-05-23T22:32:44.395;599616906497055908;246.1239;15041
2024-05-23T22:32:44.402;599616906504747280;253.81528;15153
2024-05-23T22:32:44.410;599616906512438652;261.50665;15243
2024-05-23T22:32:44.418;599616906520130024;269.19803;15255
2024-05-23T22:32:44.425;599616906527821396;276.8894;15304
2024-05-23T22:32:44.433;599616906535512768;284.58078;15445
2024-05-23T22:32:44.441;599616906543204140;292.27213;15576
2024-05-23T22:32:44.448;599616906550895512;299.96353;15569
2024-05-23T22:32:44.456;599616906558586884;307.65488;15499
2024-05-23T22:32:44.464;599616906566278256;315.34625;15555
2024-05-23T22:32:44.472;599616906573969628;323.03763;15638
2024-05-23T22:32:44.479;599616906581661000;330.729;15576
2024-05-23T22:32:44.487;599616906589352372;338.42035;15518
2024-05-23T22:32:44.495;599616906597043744;346.11176;15648
2024-05-23T22:32:44.502;599616906604735116;353.8031;15922
2024-05-23T22:32:44.510;599616906612426488;361.4945;16273
2024-05-23T22:32:44.518;599616906620117860;369.18585;16435
2024-05-23T22:32:44.525;599616906627809232;376.87723;16131
2024-05-23T22:32:44.533;599616906635500604;384.5686;15659
2024-05-23T22:32:44.541;599616906643191976;392.25998;15457
2024-05-23T22:32:44.548;599616906650883348;399.95135;15418
2024-05-23T22:32:44.556;599616906658574720;407.64273;15392
2024-05-23T22:32:44.564;599616906666266092;415.33408;15367
2024-05-23T22:32:44.572;599616906673957464;423.02548;15281
2024-05-23T22:32:44.579;599616906681648836;430.71683;15236
2024-05-23T22:32:44.587;599616906689340208;438.4082;15271
2024-05-23T22:32:44.595;599616906697031580;446.09958;15204
2024-05-23T22:32:44.602;599616906704722952;453.79095;15116
2024-05-23T22:32:44.610;599616906712414324;461.4823;15085
2024-05-23T22:32:44.618;599616906720105696;469.1737;14969
