Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-20T22:21:54.553;599616245867413340;0.0;3549
2024-05-20T22:21:54.560;599616245875104712;7.691372;4329
2024-05-20T22:21:54.568;599616245882796084;15.382744;5032
2024-05-20T22:21:54.576;599616245890487456;23.074116;5651
2024-05-20T22:21:54.583;599616245898178828;30.765488;6277
2024-05-20T22:21:54.591;599616245905870200;38.45686;6855
2024-05-20T22:21:54.599;599616245913561572;46.14823;7345
2024-05-20T22:21:54.606;599616245921252944;53.839603;7845
2024-05-20T22:21:54.614;599616245928944316;61.530975;8390
2024-05-20T22:21:54.622;599616245936635688;69.22235;8907
2024-05-20T22:21:54.629;599616245944327060;76.91372;9300
2024-05-20T22:21:54.637;599616245952018432;84.60509;9621
2024-05-20T22:21:54.645;599616245959709804;92.29646;10026
2024-05-20T22:21:54.652;599616245967401176;99.98784;10428
2024-05-20T22:21:54.660;599616245975092548;107.67921;10756
2024-05-20T22:21:54.668;599616245982783920;115.370575;11121
2024-05-20T22:21:54.676;599616245990475292;123.06195;11475
2024-05-20T22:21:54.683;599616245998166664;130.75333;11739
2024-05-20T22:21:54.691;599616246005858036;138.4447;11982
2024-05-20T22:21:54.699;599616246013549408;146.13606;12280
2024-05-20T22:21:54.706;599616246021240780;153.82744;12608
2024-05-20T22:21:54.714;599616246028932152;161.51881;12830
2024-05-20T22:21:54.722;599616246036623524;169.21017;12937
2024-05-20T22:21:54.729;599616246044314896;176.90155;13122
2024-05-20T22:21:54.737;599616246052006268;184.59293;13365
2024-05-20T22:21:54.745;599616246059697640;192.2843;13491
2024-05-20T22:21:54.752;599616246067389012;199.97568;13622
2024-05-20T22:21:54.760;599616246075080384;207.66704;13853
2024-05-20T22:21:54.768;599616246082771756;215.35841;13989
2024-05-20T22:21:54.776;599616246090463128;223.04979;14013
2024-05-20T22:21:54.783;599616246098154500;230.74115;14117
2024-05-20T22:21:54.791;599616246105845872;238.43253;14327
2024-05-20T22:21:54.799;599616246113537244;246.1239;14510
2024-05-20T22:21:54.806;599616246121228616;253.81528;14553
2024-05-20T22:21:54.814;599616246128919988;261.50665;14548
2024-05-20T22:21:54.822;599616246136611360;269.19803;14679
2024-05-20T22:21:54.829;599616246144302732;276.8894;14815
2024-05-20T22:21:54.837;599616246151994104;284.58078;14822
2024-05-20T22:21:54.845;599616246159685476;292.27213;14898
2024-05-20T22:21:54.852;599616246167376848;299.96353;15048
2024-05-20T22:21:54.860;599616246175068220;307.65488;15072
2024-05-20T22:21:54.868;599616246182759592;315.34625;15093
2024-05-20T22:21:54.876;599616246190450964;323.03763;15143
2024-05-20T22:21:54.883;599616246198142336;330.729;15074
