Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-25T23:12:57.911;599617306851329008;0.0;5876
2024-05-25T23:12:57.918;599617306859020728;7.69172;6466
2024-05-25T23:12:57.926;599617306866712448;15.38344;7459
2024-05-25T23:12:57.934;599617306874404168;23.07516;8112
2024-05-25T23:12:57.941;599617306882095888;30.76688;8598
2024-05-25T23:12:57.949;599617306889787608;38.4586;9131
2024-05-25T23:12:57.957;599617306897479328;46.15032;9559
2024-05-25T23:12:57.964;599617306905171048;53.84204;10013
2024-05-25T23:12:57.972;599617306912862768;61.53376;10587
2024-05-25T23:12:57.980;599617306920554488;69.22548;10962
2024-05-25T23:12:57.987;599617306928246208;76.9172;11101
2024-05-25T23:12:57.995;599617306935937928;84.60892;11402
2024-05-25T23:12:58.003;599617306943629648;92.30064;11851
2024-05-25T23:12:58.010;599617306951321368;99.99236;12213
2024-05-25T23:12:58.018;599617306959013088;107.68408;12511
2024-05-25T23:12:58.026;599617306966704808;115.3758;12794
2024-05-25T23:12:58.034;599617306974396528;123.06752;13034
2024-05-25T23:12:58.041;599617306982088248;130.75925;13291
2024-05-25T23:12:58.049;599617306989779968;138.45096;13525
2024-05-25T23:12:58.057;599617306997471688;146.14268;13717
2024-05-25T23:12:58.064;599617307005163408;153.8344;13995
2024-05-25T23:12:58.072;599617307012855128;161.52611;14222
2024-05-25T23:12:58.080;599617307020546848;169.21783;14241
2024-05-25T23:12:58.087;599617307028238568;176.90956;14331
2024-05-25T23:12:58.095;599617307035930288;184.60127;14609
2024-05-25T23:12:58.103;599617307043622008;192.293;14829
2024-05-25T23:12:58.110;599617307051313728;199.98473;14919
2024-05-25T23:12:58.118;599617307059005448;207.67645;14998
2024-05-25T23:12:58.126;599617307066697168;215.36816;15116
2024-05-25T23:12:58.134;599617307074388888;223.05988;15225
2024-05-25T23:12:58.141;599617307082080608;230.7516;15264
2024-05-25T23:12:58.149;599617307089772328;238.44333;15331
2024-05-25T23:12:58.157;599617307097464048;246.13504;15537
2024-05-25T23:12:58.164;599617307105155768;253.82675;15646
2024-05-25T23:12:58.172;599617307112847488;261.5185;15540
2024-05-25T23:12:58.180;599617307120539208;269.2102;15540
2024-05-25T23:12:58.187;599617307128230928;276.90192;15720
2024-05-25T23:12:58.195;599617307135922648;284.59363;15785
2024-05-25T23:12:58.203;599617307143614368;292.28537;15757
2024-05-25T23:12:58.210;599617307151306088;299.97708;15820
2024-05-25T23:12:58.218;599617307158997808;307.6688;15898
2024-05-25T23:12:58.226;599617307166689528;315.3605;15845
2024-05-25T23:12:58.234;599617307174381248;323.05222;15699
2024-05-25T23:12:58.241;599617307182072968;330.74396;15692
2024-05-25T23:12:58.249;599617307189764688;338.43567;15829
2024-05-25T23:12:58.257;599617307197456408;346.12738;15806
2024-05-25T23:12:58.264;599617307205148128;353.81912;15609
2024-05-25T23:12:58.272;599617307212839848;361.51083;15560
2024-05-25T23:12:58.280;599617307220531568;369.20255;15662
2024-05-25T23:12:58.287;599617307228223288;376.8943;15641
2024-05-25T23:12:58.295;599617307235915008;384.586;15544
2024-05-25T23:12:58.303;599617307243606728;392.27774;15551
2024-05-25T23:12:58.310;599617307251298448;399.96945;15540
2024-05-25T23:12:58.318;599617307258990168;407.66116;15398
2024-05-25T23:12:58.326;599617307266681888;415.3529;15269
2024-05-25T23:12:58.334;599617307274373608;423.04462;15271
2024-05-25T23:12:58.341;599617307282065328;430.73633;15315
2024-05-25T23:12:58.349;599617307289757048;438.42804;15225
2024-05-25T23:12:58.357;599617307297448768;446.11975;15037
2024-05-25T23:12:58.364;599617307305140488;453.8115;14979
2024-05-25T23:12:58.372;599617307312832208;461.5032;14958
2024-05-25T23:12:58.380;599617307320523928;469.19492;14799
2024-05-25T23:12:58.387;599617307328215648;476.88666;14796
2024-05-25T23:12:58.395;599617307335907368;484.57837;15137
