Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-27T22:47:28.019;599617113982716424;0.0;3005
2024-05-27T22:47:28.026;599617113990408214;7.69179;3862
2024-05-27T22:47:28.034;599617113998100004;15.38358;4526
2024-05-27T22:47:28.042;599617114005791794;23.07537;5364
2024-05-27T22:47:28.049;599617114013483584;30.76716;6031
2024-05-27T22:47:28.057;599617114021175374;38.458954;6641
2024-05-27T22:47:28.065;599617114028867164;46.15074;7320
2024-05-27T22:47:28.072;599617114036558954;53.84253;7783
2024-05-27T22:47:28.080;599617114044250744;61.53432;8158
2024-05-27T22:47:28.088;599617114051942534;69.22611;8656
2024-05-27T22:47:28.095;599617114059634324;76.91791;9121
2024-05-27T22:47:28.103;599617114067326114;84.60969;9630
2024-05-27T22:47:28.111;599617114075017904;92.30148;10389
2024-05-27T22:47:28.118;599617114082709694;99.99327;11173
2024-05-27T22:47:28.126;599617114090401484;107.68506;11567
2024-05-27T22:47:28.134;599617114098093274;115.37685;11506
2024-05-27T22:47:28.142;599617114105785064;123.06864;11342
2024-05-27T22:47:28.149;599617114113476854;130.76044;11544
2024-05-27T22:47:28.157;599617114121168644;138.45222;12009
2024-05-27T22:47:28.165;599617114128860434;146.14401;12293
2024-05-27T22:47:28.172;599617114136552224;153.83582;12483
2024-05-27T22:47:28.180;599617114144244014;161.52759;12779
2024-05-27T22:47:28.188;599617114151935804;169.21938;13032
2024-05-27T22:47:28.195;599617114159627594;176.91116;13194
2024-05-27T22:47:28.203;599617114167319384;184.60297;13391
2024-05-27T22:47:28.211;599617114175011174;192.29475;13657
2024-05-27T22:47:28.218;599617114182702964;199.98654;13927
2024-05-27T22:47:28.226;599617114190394754;207.67833;14063
2024-05-27T22:47:28.234;599617114198086544;215.37012;14108
2024-05-27T22:47:28.242;599617114205778334;223.0619;14288
2024-05-27T22:47:28.249;599617114213470124;230.7537;14502
2024-05-27T22:47:28.257;599617114221161914;238.4455;14572
2024-05-27T22:47:28.265;599617114228853704;246.13728;14692
2024-05-27T22:47:28.272;599617114236545494;253.82907;14913
2024-05-27T22:47:28.280;599617114244237284;261.52087;14986
2024-05-27T22:47:28.288;599617114251929074;269.21265;14948
2024-05-27T22:47:28.295;599617114259620864;276.90445;15016
2024-05-27T22:47:28.303;599617114267312654;284.59622;15176
2024-05-27T22:47:28.311;599617114275004444;292.28802;15303
2024-05-27T22:47:28.318;599617114282696234;299.9798;15371
2024-05-27T22:47:28.326;599617114290388024;307.67163;15352
2024-05-27T22:47:28.334;599617114298079814;315.3634;15300
2024-05-27T22:47:28.342;599617114305771604;323.05518;15300
2024-05-27T22:47:28.349;599617114313463394;330.74698;15321
2024-05-27T22:47:28.357;599617114321155184;338.43875;15425
2024-05-27T22:47:28.365;599617114328846974;346.13055;15462
2024-05-27T22:47:28.372;599617114336538764;353.82233;15230
2024-05-27T22:47:28.380;599617114344230554;361.51413;15072
2024-05-27T22:47:28.388;599617114351922344;369.20593;15152
2024-05-27T22:47:28.395;599617114359614134;376.8977;15206
2024-05-27T22:47:28.403;599617114367305924;384.5895;15180
2024-05-27T22:47:28.411;599617114374997714;392.28128;15115
2024-05-27T22:47:28.418;599617114382689504;399.97308;15035
2024-05-27T22:47:28.426;599617114390381294;407.66486;15026
2024-05-27T22:47:28.434;599617114398073084;415.35666;14990
2024-05-27T22:47:28.442;599617114405764874;423.04846;14946
2024-05-27T22:47:28.449;599617114413456664;430.74023;15030
2024-05-27T22:47:28.457;599617114421148454;438.43204;14993
2024-05-27T22:47:28.465;599617114428840244;446.1238;14781
2024-05-27T22:47:28.472;599617114436532034;453.8156;14633
2024-05-27T22:47:28.480;599617114444223824;461.5074;14530
2024-05-27T22:47:28.488;599617114451915614;469.1992;14457
2024-05-27T22:47:28.495;599617114459607404;476.891;14406
2024-05-27T22:47:28.503;599617114467299194;484.5828;14272
2024-05-27T22:47:28.511;599617114474990984;492.27457;14152
2024-05-27T22:47:28.518;599617114482682774;499.96634;14115
2024-05-27T22:47:28.526;599617114490374564;507.65814;14018
2024-05-27T22:47:28.534;599617114498066354;515.3499;13887
2024-05-27T22:47:28.542;599617114505758144;523.04175;13899
2024-05-27T22:47:28.549;599617114513449934;530.7335;13875
2024-05-27T22:47:28.557;599617114521141724;538.4253;13746
2024-05-27T22:47:28.565;599617114528833514;546.1171;13734
2024-05-27T22:47:28.572;599617114536525304;553.8089;13603
2024-05-27T22:47:28.580;599617114544217106;561.5007;13267
2024-05-27T22:47:28.588;599617114551908896;569.19244;13093
2024-05-27T22:47:28.595;599617114559600686;576.8843;13065
2024-05-27T22:47:28.603;599617114567292476;584.57605;13117
2024-05-27T22:47:28.611;599617114574984266;592.2678;13328
2024-05-27T22:47:28.618;599617114582676056;599.9596;13499
2024-05-27T22:47:28.626;599617114590367846;607.65137;13417
2024-05-27T22:47:28.634;599617114598059636;615.34326;13037
2024-05-27T22:47:28.642;599617114605751426;623.03503;12530
2024-05-27T22:47:28.649;599617114613443216;630.7268;12243
2024-05-27T22:47:28.657;599617114621135006;638.4186;12248
2024-05-27T22:47:28.665;599617114628826796;646.1104;12307
2024-05-27T22:47:28.672;599617114636518586;653.8022;12178
2024-05-27T22:47:28.680;599617114644210376;661.49396;11903
2024-05-27T22:47:28.688;599617114651902166;669.1857;11774
2024-05-27T22:47:28.695;599617114659593956;676.8775;11748
2024-05-27T22:47:28.703;599617114667285746;684.56934;11628
2024-05-27T22:47:28.711;599617114674977536;692.2611;11490
2024-05-27T22:47:28.718;599617114682669326;699.9529;11450
2024-05-27T22:47:28.726;599617114690361116;707.64465;11445
2024-05-27T22:47:28.734;599617114698052906;715.3365;11342
2024-05-27T22:47:28.742;599617114705744696;723.02826;11161
2024-05-27T22:47:28.749;599617114713436486;730.7201;11081
2024-05-27T22:47:28.757;599617114721128276;738.41187;11069
2024-05-27T22:47:28.765;599617114728820066;746.10364;10964
2024-05-27T22:47:28.772;599617114736511856;753.7955;10865
2024-05-27T22:47:28.780;599617114744203646;761.48724;10844
2024-05-27T22:47:28.788;599617114751895436;769.179;10745
2024-05-27T22:47:28.795;599617114759587226;776.8708;10572
2024-05-27T22:47:28.803;599617114767279016;784.56256;10461
2024-05-27T22:47:28.811;599617114774970806;792.2544;10438
2024-05-27T22:47:28.818;599617114782662596;799.94617;10396
2024-05-27T22:47:28.826;599617114790354386;807.63794;10245
2024-05-27T22:47:28.834;599617114798046176;815.3297;10072
2024-05-27T22:47:28.842;599617114805737966;823.02155;10018
2024-05-27T22:47:28.849;599617114813429756;830.7133;10043
2024-05-27T22:47:28.857;599617114821121546;838.4051;9914
2024-05-27T22:47:28.865;599617114828813336;846.0969;9651
2024-05-27T22:47:28.872;599617114836505126;853.7887;9539
2024-05-27T22:47:28.880;599617114844196916;861.4805;9475
2024-05-27T22:47:28.888;599617114851888706;869.1723;9304
2024-05-27T22:47:28.895;599617114859580496;876.8641;9191
2024-05-27T22:47:28.903;599617114867272286;884.55585;9168
2024-05-27T22:47:28.911;599617114874964076;892.2477;9114
2024-05-27T22:47:28.918;599617114882655866;899.93945;8980
2024-05-27T22:47:28.926;599617114890347656;907.6312;8837
2024-05-27T22:47:28.934;599617114898039446;915.323;8759
2024-05-27T22:47:28.942;599617114905731236;923.0148;8670
2024-05-27T22:47:28.949;599617114913423026;930.7066;8543
2024-05-27T22:47:28.957;599617114921114816;938.3984;8494
2024-05-27T22:47:28.965;599617114928806606;946.09015;8473
2024-05-27T22:47:28.972;599617114936498396;953.782;8355
2024-05-27T22:47:28.980;599617114944190186;961.4738;8182
2024-05-27T22:47:28.988;599617114951881976;969.1656;8071
2024-05-27T22:47:28.995;599617114959573766;976.85736;8036
2024-05-27T22:47:29.003;599617114967265556;984.54913;7923
2024-05-27T22:47:29.011;599617114974957346;992.2409;7705
2024-05-27T22:47:29.018;599617114982649136;999.93274;7576
2024-05-27T22:47:29.026;599617114990340926;1007.6245;7555
2024-05-27T22:47:29.034;599617114998032716;1015.3163;7482
2024-05-27T22:47:29.042;599617115005724506;1023.00806;7343
2024-05-27T22:47:29.049;599617115013416296;1030.7;7268
2024-05-27T22:47:29.057;599617115021108086;1038.3917;7226
