Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-14T12:07:48.314;599616038696592092;0.0;5392
2024-05-14T12:07:48.321;599616038704284648;7.692556;5892
2024-05-14T12:07:48.329;599616038711977204;15.385112;6738
2024-05-14T12:07:48.337;599616038719669760;23.077667;7499
2024-05-14T12:07:48.344;599616038727362316;30.770224;7897
2024-05-14T12:07:48.352;599616038735054872;38.46278;8257
2024-05-14T12:07:48.360;599616038742747428;46.155334;8693
2024-05-14T12:07:48.367;599616038750439984;53.847893;9075
2024-05-14T12:07:48.375;599616038758132540;61.540447;9433
2024-05-14T12:07:48.383;599616038765825096;69.23301;9838
2024-05-14T12:07:48.390;599616038773517652;76.92556;10154
2024-05-14T12:07:48.398;599616038781210208;84.61811;10380
2024-05-14T12:07:48.406;599616038788902764;92.31067;10634
2024-05-14T12:07:48.414;599616038796595320;100.003235;10938
2024-05-14T12:07:48.421;599616038804287876;107.695786;11355
2024-05-14T12:07:48.429;599616038811980432;115.388336;12036
2024-05-14T12:07:48.437;599616038819672988;123.080894;12785
2024-05-14T12:07:48.444;599616038827365544;130.77345;13028
2024-05-14T12:07:48.452;599616038835058100;138.46602;12618
2024-05-14T12:07:48.460;599616038842750656;146.15855;12217
2024-05-14T12:07:48.467;599616038850443212;153.85112;12399
2024-05-14T12:07:48.475;599616038858135768;161.54369;12788
2024-05-14T12:07:48.483;599616038865828324;169.23622;12865
2024-05-14T12:07:48.490;599616038873520880;176.92879;12872
2024-05-14T12:07:48.498;599616038881213436;184.62134;13103
2024-05-14T12:07:48.506;599616038888905992;192.3139;13362
2024-05-14T12:07:48.514;599616038896598548;200.00647;13504
2024-05-14T12:07:48.521;599616038904291104;207.699;13593
2024-05-14T12:07:48.529;599616038911983660;215.39157;13697
2024-05-14T12:07:48.537;599616038919676216;223.08412;13848
2024-05-14T12:07:48.544;599616038927368772;230.77667;13963
2024-05-14T12:07:48.552;599616038935061328;238.46924;14020
2024-05-14T12:07:48.560;599616038942753884;246.16179;14192
2024-05-14T12:07:48.567;599616038950446440;253.85435;14387
2024-05-14T12:07:48.575;599616038958138996;261.5469;14371
2024-05-14T12:07:48.583;599616038965831552;269.23944;14338
2024-05-14T12:07:48.590;599616038973524108;276.93204;14486
2024-05-14T12:07:48.598;599616038981216664;284.62457;14614
2024-05-14T12:07:48.606;599616038988909220;292.3171;14621
2024-05-14T12:07:48.614;599616038996601776;300.0097;14621
2024-05-14T12:07:48.621;599616039004294332;307.70224;14649
2024-05-14T12:07:48.629;599616039011986888;315.39478;14670
2024-05-14T12:07:48.637;599616039019679444;323.08737;14646
2024-05-14T12:07:48.644;599616039027372000;330.7799;14696
2024-05-14T12:07:48.652;599616039035064556;338.47244;14882
2024-05-14T12:07:48.660;599616039042757112;346.16504;14854
2024-05-14T12:07:48.667;599616039050449668;353.85757;14576
2024-05-14T12:07:48.675;599616039058142224;361.55014;14581
2024-05-14T12:07:48.683;599616039065834780;369.24268;14776
2024-05-14T12:07:48.690;599616039073527336;376.93524;14623
2024-05-14T12:07:48.698;599616039081219892;384.6278;14378
2024-05-14T12:07:48.706;599616039088912448;392.32034;14394
2024-05-14T12:07:48.714;599616039096605004;400.01294;14385
2024-05-14T12:07:48.721;599616039104297560;407.70547;14262
2024-05-14T12:07:48.729;599616039111990116;415.398;14173
2024-05-14T12:07:48.737;599616039119682672;423.0906;14159
2024-05-14T12:07:48.744;599616039127375228;430.78314;14222
2024-05-14T12:07:48.752;599616039135067784;438.47568;14196
2024-05-14T12:07:48.760;599616039142760340;446.16824;13996
2024-05-14T12:07:48.767;599616039150452896;453.8608;13914
2024-05-14T12:07:48.775;599616039158145452;461.55334;14062
2024-05-14T12:07:48.783;599616039165838008;469.2459;14083
2024-05-14T12:07:48.790;599616039173530564;476.93848;13890
2024-05-14T12:07:48.798;599616039181223120;484.63104;13836
2024-05-14T12:07:48.806;599616039188915676;492.32358;13827
2024-05-14T12:07:48.814;599616039196608232;500.0161;13565
2024-05-14T12:07:48.821;599616039204300788;507.7087;13341
2024-05-14T12:07:48.829;599616039211993344;515.40125;13353
2024-05-14T12:07:48.837;599616039219685900;523.0938;13377
2024-05-14T12:07:48.844;599616039227378456;530.7864;13370
2024-05-14T12:07:48.852;599616039235071012;538.4789;13289
2024-05-14T12:07:48.860;599616039242763568;546.17145;12967
2024-05-14T12:07:48.867;599616039250456124;553.8641;12646
2024-05-14T12:07:48.875;599616039258173780;561.5817;12583
2024-05-14T12:07:48.883;599616039265865988;569.2739;12755
2024-05-14T12:07:48.890;599616039273558196;576.96606;13158
2024-05-14T12:07:48.898;599616039281250404;584.6583;13445
2024-05-14T12:07:48.906;599616039288942612;592.3505;13101
2024-05-14T12:07:48.914;599616039296634820;600.0427;12354
2024-05-14T12:07:48.921;599616039304327028;607.7349;12017
2024-05-14T12:07:48.929;599616039312019236;615.4271;12144
