Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-16T23:21:28.495;599616454058666338;0.0;881
2024-05-16T23:21:28.502;599616454066357849;7.691511;544
2024-05-16T23:21:28.510;599616454074049360;15.383022;1152
2024-05-16T23:21:28.518;599616454081740871;23.074532;2613
2024-05-16T23:21:28.525;599616454089432382;30.766045;3576
2024-05-16T23:21:28.533;599616454097123893;38.457558;4137
2024-05-16T23:21:28.541;599616454104815404;46.149063;4966
2024-05-16T23:21:28.548;599616454112506915;53.840576;5715
2024-05-16T23:21:28.556;599616454120198426;61.53209;6271
2024-05-16T23:21:28.564;599616454127889937;69.2236;6912
2024-05-16T23:21:28.571;599616454135581448;76.915115;7506
2024-05-16T23:21:28.579;599616454143272959;84.60662;7948
2024-05-16T23:21:28.587;599616454150964470;92.29813;8440
2024-05-16T23:21:28.594;599616454158655981;99.98964;8977
2024-05-16T23:21:28.602;599616454166347492;107.68115;9426
2024-05-16T23:21:28.610;599616454174039003;115.372665;9799
2024-05-16T23:21:28.618;599616454181730514;123.06418;10161
2024-05-16T23:21:28.625;599616454189422025;130.75569;10538
2024-05-16T23:21:28.633;599616454197113536;138.4472;10883
2024-05-16T23:21:28.641;599616454204805047;146.1387;11170
2024-05-16T23:21:28.648;599616454212496558;153.83023;11520
2024-05-16T23:21:28.656;599616454220188069;161.52173;11926
2024-05-16T23:21:28.664;599616454227879580;169.21324;12245
2024-05-16T23:21:28.671;599616454235571091;176.90475;12466
2024-05-16T23:21:28.679;599616454243262602;184.59625;12675
2024-05-16T23:21:28.687;599616454250954113;192.28778;12943
2024-05-16T23:21:28.694;599616454258645624;199.97928;13186
2024-05-16T23:21:28.702;599616454266337135;207.6708;13338
2024-05-16T23:21:28.710;599616454274028646;215.3623;13509
2024-05-16T23:21:28.718;599616454281720157;223.05382;13765
2024-05-16T23:21:28.725;599616454289411668;230.74533;14036
2024-05-16T23:21:28.733;599616454297103179;238.43684;14172
2024-05-16T23:21:28.741;599616454304794690;246.12836;14236
2024-05-16T23:21:28.748;599616454312486201;253.81985;14390
2024-05-16T23:21:28.756;599616454320177712;261.51138;14464
2024-05-16T23:21:28.764;599616454327869223;269.20288;14478
2024-05-16T23:21:28.771;599616454335560734;276.8944;14657
2024-05-16T23:21:28.779;599616454343252245;284.5859;14837
2024-05-16T23:21:28.787;599616454350943756;292.2774;14878
2024-05-16T23:21:28.794;599616454358635267;299.96893;14885
2024-05-16T23:21:28.802;599616454366326778;307.66046;14977
2024-05-16T23:21:28.810;599616454374018289;315.35193;15303
2024-05-16T23:21:28.818;599616454381709800;323.04346;15804
2024-05-16T23:21:28.825;599616454389401311;330.735;16051
2024-05-16T23:21:28.833;599616454397092822;338.42648;15762
2024-05-16T23:21:28.841;599616454404784333;346.11798;15346
2024-05-16T23:21:28.848;599616454412475844;353.8095;15262
2024-05-16T23:21:28.856;599616454420167355;361.50104;15260
2024-05-16T23:21:28.864;599616454427858866;369.1925;15201
2024-05-16T23:21:28.871;599616454435550377;376.88403;15220
2024-05-16T23:21:28.879;599616454443241888;384.57556;15227
2024-05-16T23:21:28.887;599616454450933399;392.26706;15194
2024-05-16T23:21:28.894;599616454458624910;399.95856;15182
2024-05-16T23:21:28.902;599616454466316421;407.6501;15158
2024-05-16T23:21:28.910;599616454474007932;415.3416;15089
2024-05-16T23:21:28.918;599616454481699443;423.0331;15084
2024-05-16T23:21:28.925;599616454489390954;430.7246;15167
2024-05-16T23:21:28.933;599616454497082465;438.41614;15132
2024-05-16T23:21:28.941;599616454504773976;446.10764;14956
2024-05-16T23:21:28.948;599616454512465487;453.79913;14906
2024-05-16T23:21:28.956;599616454520156998;461.49066;14963
2024-05-16T23:21:28.964;599616454527848509;469.1822;14918
2024-05-16T23:21:28.971;599616454535540020;476.8737;14963
2024-05-16T23:21:28.979;599616454543231531;484.5652;15001
2024-05-16T23:21:28.987;599616454550923042;492.2567;14742
2024-05-16T23:21:28.994;599616454558614553;499.9482;14531
2024-05-16T23:21:29.002;599616454566306064;507.6397;14466
2024-05-16T23:21:29.010;599616454573997575;515.33124;14393
2024-05-16T23:21:29.018;599616454581689086;523.02277;14386
2024-05-16T23:21:29.025;599616454589380597;530.7143;14310
2024-05-16T23:21:29.033;599616454597072108;538.40576;14115
2024-05-16T23:21:29.041;599616454604763619;546.0973;14051
2024-05-16T23:21:29.048;599616454612455130;553.7888;14055
2024-05-16T23:21:29.056;599616454620136666;561.47034;13929
2024-05-16T23:21:29.064;599616454627828316;569.162;13837
2024-05-16T23:21:29.071;599616454635519966;576.85364;13849
2024-05-16T23:21:29.079;599616454643211616;584.5453;13751
2024-05-16T23:21:29.087;599616454650903266;592.23694;13563
2024-05-16T23:21:29.094;599616454658594916;599.9286;13464
2024-05-16T23:21:29.102;599616454666286566;607.62024;13452
2024-05-16T23:21:29.110;599616454673978216;615.3119;13426
2024-05-16T23:21:29.118;599616454681669866;623.00354;13281
2024-05-16T23:21:29.125;599616454689361516;630.6952;13074
2024-05-16T23:21:29.133;599616454697053166;638.38684;13038
2024-05-16T23:21:29.141;599616454704744816;646.0785;13169
2024-05-16T23:21:29.148;599616454712436466;653.77014;13352
2024-05-16T23:21:29.156;599616454720128116;661.46173;13502
2024-05-16T23:21:29.164;599616454727819766;669.1534;13233
2024-05-16T23:21:29.171;599616454735511416;676.84503;12554
2024-05-16T23:21:29.179;599616454743203066;684.5367;12109
2024-05-16T23:21:29.187;599616454750894716;692.22833;12057
2024-05-16T23:21:29.194;599616454758586366;699.92;12014
2024-05-16T23:21:29.202;599616454766278016;707.61163;11864
2024-05-16T23:21:29.210;599616454773969666;715.3033;11738
2024-05-16T23:21:29.217;599616454781661316;722.995;11677
2024-05-16T23:21:29.225;599616454789352966;730.68665;11584
2024-05-16T23:21:29.233;599616454797044616;738.3783;11365
2024-05-16T23:21:29.241;599616454804736266;746.06995;11178
2024-05-16T23:21:29.248;599616454812427916;753.7616;11156
2024-05-16T23:21:29.256;599616454820119566;761.45325;11128
2024-05-16T23:21:29.264;599616454827811216;769.1449;10947
2024-05-16T23:21:29.271;599616454835502866;776.83655;10771
2024-05-16T23:21:29.279;599616454843194516;784.5282;10736
2024-05-16T23:21:29.287;599616454850886166;792.21985;10712
2024-05-16T23:21:29.294;599616454858577816;799.9115;10603
2024-05-16T23:21:29.302;599616454866269466;807.60315;10450
2024-05-16T23:21:29.310;599616454873961116;815.2948;10372
2024-05-16T23:21:29.317;599616454881652766;822.98645;10346
2024-05-16T23:21:29.325;599616454889344416;830.6781;10201
2024-05-16T23:21:29.333;599616454897036066;838.36975;10039
2024-05-16T23:21:29.341;599616454904727716;846.0614;10030
2024-05-16T23:21:29.348;599616454912419366;853.75305;9980
2024-05-16T23:21:29.356;599616454920111016;861.4447;9764
2024-05-16T23:21:29.364;599616454927802666;869.1363;9614
2024-05-16T23:21:29.371;599616454935494316;876.82794;9600
2024-05-16T23:21:29.379;599616454943185966;884.5196;9545
2024-05-16T23:21:29.387;599616454950877616;892.21124;9429
2024-05-16T23:21:29.394;599616454958569266;899.9029;9315
2024-05-16T23:21:29.402;599616454966260916;907.59454;9210
2024-05-16T23:21:29.410;599616454973952566;915.2862;9129
2024-05-16T23:21:29.417;599616454981644216;922.97784;9039
2024-05-16T23:21:29.425;599616454989335866;930.6695;8951
2024-05-16T23:21:29.433;599616454997027516;938.36115;8906
2024-05-16T23:21:29.441;599616455004719166;946.0528;8813
2024-05-16T23:21:29.448;599616455012410816;953.74445;8630
2024-05-16T23:21:29.456;599616455020102466;961.43616;8526
2024-05-16T23:21:29.464;599616455027794116;969.1278;8504
2024-05-16T23:21:29.471;599616455035485766;976.81946;8478
2024-05-16T23:21:29.479;599616455043177416;984.5111;8547
2024-05-16T23:21:29.487;599616455050869066;992.20276;8721
2024-05-16T23:21:29.494;599616455058560716;999.8944;8732
2024-05-16T23:21:29.502;599616455066252366;1007.58606;8233
2024-05-16T23:21:29.510;599616455073944016;1015.2777;7537
2024-05-16T23:21:29.517;599616455081635666;1022.96936;7390
2024-05-16T23:21:29.525;599616455089327316;1030.661;7525
2024-05-16T23:21:29.533;599616455097018966;1038.3527;7340
2024-05-16T23:21:29.541;599616455104710616;1046.0443;7117
2024-05-16T23:21:29.548;599616455112402266;1053.736;7121
2024-05-16T23:21:29.556;599616455120093916;1061.4276;7098
2024-05-16T23:21:29.564;599616455127785566;1069.1193;6979
2024-05-16T23:21:29.571;599616455135477216;1076.8109;6924
2024-05-16T23:21:29.579;599616455143168866;1084.5026;6896
2024-05-16T23:21:29.587;599616455150860516;1092.1942;6798
2024-05-16T23:21:29.594;599616455158552166;1099.8859;6696
2024-05-16T23:21:29.602;599616455166243816;1107.5775;6641
2024-05-16T23:21:29.610;599616455173935466;1115.2692;6603
2024-05-16T23:21:29.617;599616455181617096;1122.9508;6560
2024-05-16T23:21:29.625;599616455189308886;1130.6426;6468
2024-05-16T23:21:29.633;599616455197000676;1138.3344;6354
2024-05-16T23:21:29.641;599616455204692466;1146.0261;6316
2024-05-16T23:21:29.648;599616455212384256;1153.7179;6256
2024-05-16T23:21:29.656;599616455220076046;1161.4097;6111
2024-05-16T23:21:29.664;599616455227767836;1169.1014;6059
2024-05-16T23:21:29.671;599616455235459626;1176.7933;6092
2024-05-16T23:21:29.679;599616455243151416;1184.4851;5993
2024-05-16T23:21:29.687;599616455250843206;1192.1769;5774
2024-05-16T23:21:29.694;599616455258534996;1199.8687;5665
2024-05-16T23:21:29.702;599616455266226786;1207.5604;5679
2024-05-16T23:21:29.710;599616455273918576;1215.2522;5653
2024-05-16T23:21:29.717;599616455281610366;1222.944;5534
2024-05-16T23:21:29.725;599616455289302156;1230.6357;5398
2024-05-16T23:21:29.733;599616455296993946;1238.3275;5353
2024-05-16T23:21:29.741;599616455304685736;1246.0194;5344
2024-05-16T23:21:29.748;599616455312377526;1253.7112;5273
2024-05-16T23:21:29.756;599616455320069316;1261.403;5223
2024-05-16T23:21:29.764;599616455327761106;1269.0947;5196
2024-05-16T23:21:29.771;599616455335452896;1276.7865;5099
2024-05-16T23:21:29.779;599616455343144686;1284.4784;5023
2024-05-16T23:21:29.787;599616455350836476;1292.1702;5025
2024-05-16T23:21:29.794;599616455358528266;1299.8619;4994
2024-05-16T23:21:29.802;599616455366220056;1307.5537;4869
2024-05-16T23:21:29.810;599616455373911846;1315.2456;4781
2024-05-16T23:21:29.817;599616455381603636;1322.9374;5037
2024-05-16T23:21:29.825;599616455389295426;1330.6292;5503
2024-05-16T23:21:29.833;599616455396987216;1338.3209;5489
2024-05-16T23:21:29.841;599616455404679006;1346.0127;4850
2024-05-16T23:21:29.848;599616455412370796;1353.7045;4320
2024-05-16T23:21:29.856;599616455420062586;1361.3962;4303
2024-05-16T23:21:29.864;599616455427754376;1369.088;4329
2024-05-16T23:21:29.871;599616455435446166;1376.7798;4179
2024-05-16T23:21:29.879;599616455443137956;1384.4717;4137
2024-05-16T23:21:29.887;599616455450829746;1392.1635;4158
2024-05-16T23:21:29.894;599616455458521536;1399.8552;4089
2024-05-16T23:21:29.902;599616455466213326;1407.547;4025
2024-05-16T23:21:29.910;599616455473905116;1415.2388;4004
2024-05-16T23:21:29.917;599616455481596906;1422.9305;3977
