Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-25T23:06:44.790;539872623824566343;410657;430564;374968;172352;
2024-05-25T23:06:44.808;539872623842717212;410822;430693;375095;172377;
2024-05-25T23:06:44.826;539872623860868081;410819;430721;375070;172408;
2024-05-25T23:06:44.844;539872623879018950;410574;430452;374843;172335;
2024-05-25T23:06:44.862;539872623897169819;410165;429861;374610;172383;
2024-05-25T23:06:44.880;539872623915320688;409534;429230;374202;172366;
2024-05-25T23:06:44.898;539872623933471557;408946;428584;373846;172427;
2024-05-25T23:06:44.917;539872623951622426;408413;427992;373542;172366;
2024-05-25T23:06:44.935;539872623969773295;408063;427603;373260;172363;
2024-05-25T23:06:44.953;539872623987924164;407872;427369;373043;172385;
2024-05-25T23:06:44.971;539872624006075033;407777;427266;373021;172353;
2024-05-25T23:06:44.989;539872624024225902;407827;427376;373089;172352;
2024-05-25T23:06:45.007;539872624042376771;408004;427560;373159;172335;
2024-05-25T23:06:45.025;539872624060527640;408320;427891;373297;172414;
2024-05-25T23:06:45.044;539872624078678509;408693;428232;373523;172380;
2024-05-25T23:06:45.062;539872624096829378;409035;428615;373720;172408;
2024-05-25T23:06:45.080;539872624114980247;409355;428944;373897;172337;
2024-05-25T23:06:45.098;539872624133131116;409692;429353;374232;172388;
2024-05-25T23:06:45.116;539872624151281985;409928;429655;374362;172386;
2024-05-25T23:06:45.134;539872624169432854;410178;429886;374509;172393;
2024-05-25T23:06:45.153;539872624187583723;410188;430012;374549;172421;
2024-05-25T23:06:45.171;539872624205734592;410366;430120;374633;172406;
2024-05-25T23:06:45.189;539872624223885461;410480;430182;374665;172437;
2024-05-25T23:06:45.207;539872624242036330;410405;430095;374643;172376;
2024-05-25T23:06:45.225;539872624260187199;410345;430139;374626;172396;
2024-05-25T23:06:45.243;539872624278338068;410351;430128;374648;172403;
2024-05-25T23:06:45.261;539872624296488937;410423;430115;374655;172442;
2024-05-25T23:06:45.280;539872624314639806;410301;430061;374613;172362;
2024-05-25T23:06:45.298;539872624332790675;410348;430015;374561;172371;
2024-05-25T23:06:45.316;539872624350941544;410291;429997;374581;172337;
2024-05-25T23:06:45.334;539872624369092413;410048;429728;374436;172350;
2024-05-25T23:06:45.352;539872624387243282;409593;429268;374171;172379;
2024-05-25T23:06:45.370;539872624405394151;408936;428639;373797;172378;
2024-05-25T23:06:45.388;539872624423545020;408286;427847;373378;172368;
2024-05-25T23:06:45.407;539872624441695889;407643;427187;372949;172356;
2024-05-25T23:06:45.425;539872624459846758;407145;426596;372588;172362;
2024-05-25T23:06:45.443;539872624477997634;406685;426129;372281;172380;
2024-05-25T23:06:45.461;539872624496148503;406506;425905;372117;172431;
2024-05-25T23:06:45.479;539872624514299372;406381;425839;371976;172405;
2024-05-25T23:06:45.497;539872624532450241;406286;425770;371958;172408;
2024-05-25T23:06:45.516;539872624550601110;406505;425970;372027;172412;
2024-05-25T23:06:45.534;539872624568751979;406783;426243;372239;172439;
2024-05-25T23:06:45.552;539872624586902848;407075;426648;372348;172353;
2024-05-25T23:06:45.570;539872624605053717;407323;426925;372494;172319;
2024-05-25T23:06:45.588;539872624623204586;407597;427195;372694;172353;
2024-05-25T23:06:45.606;539872624641355455;407773;427398;372799;172323;
2024-05-25T23:06:45.624;539872624659506324;408020;427723;372997;172358;
2024-05-25T23:06:45.643;539872624677657193;408213;427896;373111;172328;
2024-05-25T23:06:45.661;539872624695808062;408380;428049;373197;172345;
2024-05-25T23:06:45.679;539872624713958931;408531;428189;373274;172355;
2024-05-25T23:06:45.697;539872624732109800;408575;428309;373250;172362;
2024-05-25T23:06:45.715;539872624750260669;408698;428401;373365;172311;
2024-05-25T23:06:45.733;539872624768411538;408775;428453;373389;172310;
2024-05-25T23:06:45.751;539872624786562407;408801;428439;373421;172365;
2024-05-25T23:06:45.770;539872624804713276;408852;428572;373450;172316;
2024-05-25T23:06:45.788;539872624822864145;408932;428683;373572;172346;
2024-05-25T23:06:45.806;539872624841015014;408936;428710;373558;172311;
2024-05-25T23:06:45.824;539872624859165883;408807;428446;373455;172342;
2024-05-25T23:06:45.842;539872624877316752;408348;428050;373151;172348;
2024-05-25T23:06:45.860;539872624895467621;407858;427339;372862;172310;
2024-05-25T23:06:45.879;539872624913618490;407272;426789;372509;172337;
2024-05-25T23:06:45.897;539872624931769359;406817;426226;372141;172362;
2024-05-25T23:06:45.915;539872624949920228;406436;425764;371840;172379;
2024-05-25T23:06:45.933;539872624968071097;406092;425453;371645;172340;
2024-05-25T23:06:45.951;539872624986221966;405968;425341;371606;172363;
2024-05-25T23:06:45.969;539872625004372835;405979;425337;371574;172343;
2024-05-25T23:06:45.987;539872625022523704;406068;425444;371601;172369;
2024-05-25T23:06:46.006;539872625040674573;406353;425609;371690;172392;
2024-05-25T23:06:46.024;539872625058825442;406602;425935;371907;172361;
2024-05-25T23:06:46.042;539872625076976311;406940;426217;372092;172433;
2024-05-25T23:06:46.060;539872625095127180;407105;426496;372199;172337;
2024-05-25T23:06:46.078;539872625113278049;407317;426729;372310;172331;
2024-05-25T23:06:46.096;539872625131428918;407455;426855;372417;172333;
2024-05-25T23:06:46.115;539872625149581696;407612;427079;372551;172366;
2024-05-25T23:06:46.133;539872625167734462;407655;427091;372613;172355;
2024-05-25T23:06:46.151;539872625185887228;407651;427136;372593;172375;
2024-05-25T23:06:46.169;539872625204039994;407660;427116;372601;172376;
2024-05-25T23:06:46.187;539872625222192760;407557;427060;372525;172327;
2024-05-25T23:06:46.205;539872625240345526;407579;427042;372522;172359;
2024-05-25T23:06:46.223;539872625258498292;407517;426967;372447;172301;
2024-05-25T23:06:46.242;539872625276651058;407422;426858;372413;172373;
2024-05-25T23:06:46.260;539872625294803824;407378;426767;372393;172324;
2024-05-25T23:06:46.278;539872625312956590;407241;426678;372323;172321;
2024-05-25T23:06:46.296;539872625331109356;407068;426468;372221;172339;
2024-05-25T23:06:46.314;539872625349262122;406776;426124;371996;172335;
2024-05-25T23:06:46.332;539872625367414888;406305;425600;371766;172378;
2024-05-25T23:06:46.351;539872625385567654;405802;425029;371385;172352;
2024-05-25T23:06:46.369;539872625403720420;405291;424398;371059;172316;
2024-05-25T23:06:46.387;539872625421873186;404848;423936;370791;172357;
2024-05-25T23:06:46.405;539872625440025952;404609;423703;370605;172337;
2024-05-25T23:06:46.423;539872625458178718;404467;423588;370476;172342;
2024-05-25T23:06:46.441;539872625476331484;404534;423540;370510;172368;
2024-05-25T23:06:46.459;539872625494484250;404689;423749;370582;172314;
2024-05-25T23:06:46.478;539872625512637016;404898;423926;370679;172282;
2024-05-25T23:06:46.496;539872625530789782;405201;424234;370908;172338;
2024-05-25T23:06:46.514;539872625548942548;405550;424572;371066;172320;
2024-05-25T23:06:46.532;539872625567095314;405802;424898;371240;172349;
2024-05-25T23:06:46.550;539872625585248080;406126;425286;371448;172363;
2024-05-25T23:06:46.568;539872625603400846;406334;425516;371573;172322;
2024-05-25T23:06:46.586;539872625621553612;406572;425701;371764;172372;
2024-05-25T23:06:46.605;539872625639706378;406681;425897;371850;172363;
2024-05-25T23:06:46.623;539872625657859144;406804;425997;371905;172343;
2024-05-25T23:06:46.641;539872625676011910;406867;426130;371983;172353;
2024-05-25T23:06:46.659;539872625694164676;406934;426196;372002;172332;
2024-05-25T23:06:46.677;539872625712317442;407039;426221;372054;172368;
2024-05-25T23:06:46.695;539872625730470208;407095;426315;372047;172360;
2024-05-25T23:06:46.714;539872625748622974;407078;426300;372043;172355;
2024-05-25T23:06:46.732;539872625766775740;407125;426269;372140;172369;
2024-05-25T23:06:46.750;539872625784928506;406975;426175;372010;172305;
2024-05-25T23:06:46.768;539872625803081272;406754;425972;371889;172339;
2024-05-25T23:06:46.786;539872625821232710;406336;425479;371652;172336;
2024-05-25T23:06:46.804;539872625839384138;405766;424870;371239;172298;
2024-05-25T23:06:46.822;539872625857535566;405128;424187;370873;172350;
2024-05-25T23:06:46.841;539872625875686994;404507;423512;370426;172339;
2024-05-25T23:06:46.859;539872625893838422;404134;422991;370145;172387;
2024-05-25T23:06:46.877;539872625911989850;403756;422587;369963;172352;
2024-05-25T23:06:46.895;539872625930141278;403560;422423;369780;172396;
2024-05-25T23:06:46.913;539872625948292706;403515;422262;369711;172366;
2024-05-25T23:06:46.931;539872625966444134;403549;422320;369702;172353;
2024-05-25T23:06:46.950;539872625984595562;403724;422516;369804;172363;
2024-05-25T23:06:46.968;539872626002746990;403846;422706;369933;172359;
2024-05-25T23:06:46.986;539872626020898418;404052;422942;370088;172346;
2024-05-25T23:06:47.004;539872626039049846;404213;423135;370270;172377;
2024-05-25T23:06:47.022;539872626057201274;404396;423339;370304;172371;
2024-05-25T23:06:47.040;539872626075352702;404630;423532;370445;172353;
2024-05-25T23:06:47.058;539872626093504130;404751;423715;370474;172344;
2024-05-25T23:06:47.077;539872626111655558;404821;423742;370532;172356;
2024-05-25T23:06:47.095;539872626129806986;404901;423866;370604;172388;
2024-05-25T23:06:47.113;539872626147958414;404996;423955;370677;172404;
2024-05-25T23:06:47.131;539872626166109842;405026;424042;370727;172380;
2024-05-25T23:06:47.149;539872626184261270;405171;424143;370900;172439;
2024-05-25T23:06:47.167;539872626202412698;405196;424198;370857;172331;
2024-05-25T23:06:47.185;539872626220564126;405293;424335;370943;172363;
2024-05-25T23:06:47.204;539872626238715554;405448;424415;371013;172363;
2024-05-25T23:06:47.222;539872626256866982;405520;424483;371022;172331;
2024-05-25T23:06:47.240;539872626275018410;405475;424498;371051;172368;
2024-05-25T23:06:47.258;539872626293169838;405259;424259;370957;172310;
2024-05-25T23:06:47.276;539872626311321266;404894;423738;370577;172363;
2024-05-25T23:06:47.294;539872626329472694;404271;423122;370270;172334;
2024-05-25T23:06:47.313;539872626347624122;403619;422400;369842;172318;
2024-05-25T23:06:47.331;539872626365775550;403044;421772;369451;172336;
2024-05-25T23:06:47.349;539872626383926978;402566;421293;369160;172298;
2024-05-25T23:06:47.367;539872626402078406;402304;420920;368977;172321;
2024-05-25T23:06:47.385;539872626420229834;402055;420653;368768;172327;
2024-05-25T23:06:47.403;539872626438381262;402090;420667;368824;172327;
2024-05-25T23:06:47.421;539872626456532690;402258;420859;368940;172351;
2024-05-25T23:06:47.440;539872626474683994;402556;421157;369059;172339;
2024-05-25T23:06:47.458;539872626492835275;402882;421525;369278;172324;
2024-05-25T23:06:47.476;539872626510986556;403247;421953;369515;172348;
2024-05-25T23:06:47.494;539872626529137837;403642;422353;369770;172284;
2024-05-25T23:06:47.512;539872626547289118;403986;422788;370020;172339;
2024-05-25T23:06:47.530;539872626565440399;404348;423191;370286;172340;
2024-05-25T23:06:47.549;539872626583591680;404686;423511;370426;172323;
2024-05-25T23:06:47.567;539872626601742961;404848;423720;370556;172340;
2024-05-25T23:06:47.585;539872626619894242;405042;423908;370670;172363;
2024-05-25T23:06:47.603;539872626638045523;405205;424073;370822;172328;
2024-05-25T23:06:47.621;539872626656196804;405367;424253;370888;172327;
2024-05-25T23:06:47.639;539872626674348085;405505;424336;370980;172343;
2024-05-25T23:06:47.657;539872626692499366;405576;424439;371027;172340;
