Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-06T14:35:30.169;538200336658917213;-343754;-402529;-323857;-651409;
2024-05-06T14:35:30.187;538200336677082645;-343646;-402395;-323712;-651387;
2024-05-06T14:35:30.205;538200336695248077;-343553;-402349;-323604;-651452;
2024-05-06T14:35:30.223;538200336713413509;-343412;-402220;-323454;-651383;
2024-05-06T14:35:30.241;538200336731578941;-343281;-402065;-323366;-651438;
2024-05-06T14:35:30.259;538200336749744373;-343223;-402056;-323275;-651428;
2024-05-06T14:35:30.277;538200336767909805;-343228;-402119;-323188;-651444;
2024-05-06T14:35:30.296;538200336786075237;-343233;-402132;-323346;-651435;
2024-05-06T14:35:30.314;538200336804240669;-343411;-402272;-323460;-651462;
2024-05-06T14:35:30.332;538200336822406101;-343584;-402360;-323670;-651463;
2024-05-06T14:35:30.350;538200336840571533;-343631;-402431;-323796;-651480;
2024-05-06T14:35:30.368;538200336858736965;-343683;-402496;-323889;-651469;
2024-05-06T14:35:30.386;538200336876902397;-343802;-402514;-323932;-651462;
2024-05-06T14:35:30.405;538200336895067829;-343866;-402530;-323931;-651426;
2024-05-06T14:35:30.423;538200336913233261;-343867;-402527;-323953;-651488;
2024-05-06T14:35:30.441;538200336931398693;-343867;-402445;-323906;-651409;
2024-05-06T14:35:30.459;538200336949564125;-343790;-402471;-323856;-651466;
2024-05-06T14:35:30.477;538200336967729557;-343798;-402427;-323752;-651413;
2024-05-06T14:35:30.495;538200336985894989;-343746;-402355;-323696;-651433;
2024-05-06T14:35:30.514;538200337004060421;-343679;-402323;-323661;-651385;
2024-05-06T14:35:30.532;538200337022225853;-343637;-402252;-323596;-651451;
2024-05-06T14:35:30.550;538200337040391285;-343646;-402290;-323545;-651489;
2024-05-06T14:35:30.568;538200337058556717;-343643;-402271;-323529;-651463;
2024-05-06T14:35:30.586;538200337076722149;-343584;-402263;-323475;-651460;
2024-05-06T14:35:30.604;538200337094887581;-343636;-402210;-323469;-651457;
2024-05-06T14:35:30.623;538200337113053013;-343586;-402210;-323449;-651443;
2024-05-06T14:35:30.641;538200337131218445;-343546;-402226;-323382;-651433;
2024-05-06T14:35:30.659;538200337149383877;-343544;-402154;-323355;-651511;
2024-05-06T14:35:30.677;538200337167549309;-343474;-402093;-323299;-651462;
2024-05-06T14:35:30.695;538200337185714741;-343431;-402016;-323185;-651462;
2024-05-06T14:35:30.713;538200337203880173;-343355;-401955;-323151;-651438;
2024-05-06T14:35:30.732;538200337222045605;-343252;-401924;-323079;-651461;
2024-05-06T14:35:30.750;538200337240211037;-343210;-401837;-323054;-651409;
2024-05-06T14:35:30.768;538200337258376469;-343250;-401800;-322970;-651462;
2024-05-06T14:35:30.786;538200337276541901;-343089;-401740;-322839;-651433;
2024-05-06T14:35:30.804;538200337294707333;-343018;-401611;-322783;-651424;
2024-05-06T14:35:30.822;538200337312872765;-343006;-401656;-322769;-651466;
2024-05-06T14:35:30.841;538200337331038197;-342917;-401545;-322663;-651464;
2024-05-06T14:35:30.859;538200337349203629;-342911;-401522;-322562;-651483;
2024-05-06T14:35:30.877;538200337367369061;-342798;-401445;-322421;-651395;
2024-05-06T14:35:30.895;538200337385534493;-342706;-401405;-322382;-651443;
2024-05-06T14:35:30.913;538200337403699925;-342673;-401361;-322303;-651480;
2024-05-06T14:35:30.931;538200337421865357;-342544;-401324;-322217;-651443;
2024-05-06T14:35:30.950;538200337440030814;-342483;-401211;-322205;-651471;
2024-05-06T14:35:30.968;538200337458196246;-342379;-401143;-322049;-651444;
