Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-26T22:22:01.290;539956340182942988;513644;591814;534288;172446;
2024-05-26T22:22:01.308;539956340201098387;514832;592878;535285;172450;
2024-05-26T22:22:01.326;539956340219253786;515898;593877;536306;172443;
2024-05-26T22:22:01.344;539956340237409185;517128;594928;537387;172458;
2024-05-26T22:22:01.362;539956340255564584;518151;595903;538358;172409;
2024-05-26T22:22:01.380;539956340273719983;519321;596912;539261;172392;
2024-05-26T22:22:01.398;539956340291875382;520430;597977;540305;172396;
2024-05-26T22:22:01.417;539956340310030781;521584;599015;541301;172438;
2024-05-26T22:22:01.435;539956340328186180;522645;600109;542319;172426;
2024-05-26T22:22:01.453;539956340346341579;523615;601040;543141;172426;
2024-05-26T22:22:01.471;539956340364496978;524385;601896;543889;172424;
2024-05-26T22:22:01.489;539956340382652377;525017;602545;544538;172409;
2024-05-26T22:22:01.507;539956340400807776;525578;603109;545039;172403;
2024-05-26T22:22:01.526;539956340418963175;526251;603730;545654;172424;
2024-05-26T22:22:01.544;539956340437118574;527046;604542;546373;172511;
2024-05-26T22:22:01.562;539956340455273973;527754;605225;547059;172448;
2024-05-26T22:22:01.580;539956340473429372;528442;605950;547684;172421;
2024-05-26T22:22:01.598;539956340491584771;529011;606610;548294;172406;
2024-05-26T22:22:01.616;539956340509740170;529536;607147;548822;172408;
2024-05-26T22:22:01.634;539956340527895569;530012;607737;549299;172362;
2024-05-26T22:22:01.653;539956340546050968;530519;608352;549783;172402;
2024-05-26T22:22:01.671;539956340564206367;531020;608817;550282;172403;
2024-05-26T22:22:01.689;539956340582361766;531456;609318;550707;172436;
2024-05-26T22:22:01.707;539956340600517165;531722;609543;550968;172384;
2024-05-26T22:22:01.725;539956340618672564;531765;609481;550984;172478;
2024-05-26T22:22:01.743;539956340636827963;531559;609176;550699;172464;
2024-05-26T22:22:01.762;539956340654983362;531124;608656;550242;172420;
2024-05-26T22:22:01.780;539956340673138761;530706;608187;549818;172424;
2024-05-26T22:22:01.798;539956340691294160;530258;607634;549408;172417;
2024-05-26T22:22:01.816;539956340709449559;529882;607250;549045;172390;
2024-05-26T22:22:01.834;539956340727604958;529694;607037;548739;172391;
2024-05-26T22:22:01.852;539956340745760357;529600;606923;548603;172404;
2024-05-26T22:22:01.870;539956340763915756;529652;606979;548633;172455;
2024-05-26T22:22:01.889;539956340782071155;529780;607081;548700;172400;
2024-05-26T22:22:01.907;539956340800226554;529981;607303;548986;172426;
2024-05-26T22:22:01.925;539956340818381961;530248;607661;549216;172360;
2024-05-26T22:22:01.943;539956340836537360;530532;608064;549476;172424;
2024-05-26T22:22:01.961;539956340854692759;530921;608489;549876;172436;
2024-05-26T22:22:01.979;539956340872848158;531259;608924;550278;172461;
2024-05-26T22:22:01.998;539956340891003557;531526;609195;550619;172370;
2024-05-26T22:22:02.016;539956340909158956;531729;609528;550804;172370;
2024-05-26T22:22:02.034;539956340927314355;531993;609825;551091;172450;
2024-05-26T22:22:02.052;539956340945469754;532123;610052;551273;172365;
2024-05-26T22:22:02.070;539956340963625153;532254;610202;551416;172390;
2024-05-26T22:22:02.088;539956340981780552;532458;610423;551596;172361;
2024-05-26T22:22:02.106;539956340999935951;532684;610538;551751;172394;
2024-05-26T22:22:02.125;539956341018091350;532797;610737;551911;172430;
2024-05-26T22:22:02.143;539956341036246749;532959;610889;552063;172395;
2024-05-26T22:22:02.161;539956341054402148;533043;611012;552144;172445;
2024-05-26T22:22:02.179;539956341072557547;533216;611205;552293;172434;
2024-05-26T22:22:02.197;539956341090712946;533352;611336;552411;172422;
2024-05-26T22:22:02.215;539956341108868345;533540;611591;552582;172438;
2024-05-26T22:22:02.234;539956341127023744;533678;611736;552753;172417;
2024-05-26T22:22:02.252;539956341145179143;533868;612011;552961;172410;
2024-05-26T22:22:02.270;539956341163334542;534078;612225;553186;172435;
