Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-20T22:37:37.152;539438873509817182;311803;280036;292084;-1370;
2024-05-20T22:37:37.170;539438873527971758;311746;280091;292155;-1336;
2024-05-20T22:37:37.188;539438873546126334;311603;279953;292187;-1361;
2024-05-20T22:37:37.206;539438873564280910;311363;279863;292165;-1405;
2024-05-20T22:37:37.224;539438873582435486;310866;279484;291886;-1321;
2024-05-20T22:37:37.242;539438873600590062;310179;278910;291403;-1352;
2024-05-20T22:37:37.260;539438873618744638;309387;278256;290797;-1331;
2024-05-20T22:37:37.279;539438873636899214;308448;277547;290251;-1287;
2024-05-20T22:37:37.297;539438873655053790;307663;276911;289587;-1309;
2024-05-20T22:37:37.315;539438873673208366;306975;276348;289038;-1328;
2024-05-20T22:37:37.333;539438873691362942;306470;275963;288719;-1328;
2024-05-20T22:37:37.351;539438873709517518;306107;275697;288530;-1325;
2024-05-20T22:37:37.369;539438873727672094;305885;275612;288384;-1308;
2024-05-20T22:37:37.388;539438873745826670;305765;275563;288381;-1329;
2024-05-20T22:37:37.406;539438873763981246;305771;275598;288467;-1326;
2024-05-20T22:37:37.424;539438873782135822;305856;275770;288633;-1326;
2024-05-20T22:37:37.442;539438873800290398;305947;275907;288749;-1352;
2024-05-20T22:37:37.460;539438873818444974;305943;275997;288865;-1334;
2024-05-20T22:37:37.478;539438873836599550;306003;276076;288938;-1302;
2024-05-20T22:37:37.496;539438873854754126;305921;276125;288978;-1321;
2024-05-20T22:37:37.515;539438873872908702;305709;276044;288951;-1327;
2024-05-20T22:37:37.533;539438873891063278;305638;276017;288955;-1326;
2024-05-20T22:37:37.551;539438873909217854;305480;275977;288910;-1294;
2024-05-20T22:37:37.569;539438873927372430;305348;275900;288913;-1340;
2024-05-20T22:37:37.587;539438873945527006;305280;275886;288874;-1266;
2024-05-20T22:37:37.605;539438873963681582;305198;275855;288904;-1304;
2024-05-20T22:37:37.624;539438873981836158;305177;275857;288961;-1277;
2024-05-20T22:37:37.642;539438873999990734;305104;275835;289012;-1292;
2024-05-20T22:37:37.660;539438874018145310;305052;275806;289048;-1311;
2024-05-20T22:37:37.678;539438874036299886;304936;275804;289083;-1303;
2024-05-20T22:37:37.696;539438874054454462;304927;275850;289199;-1302;
2024-05-20T22:37:37.714;539438874072609038;305039;275995;289331;-1278;
2024-05-20T22:37:37.732;539438874090763614;304864;275859;289322;-1340;
2024-05-20T22:37:37.751;539438874108918190;304463;275635;289152;-1271;
2024-05-20T22:37:37.769;539438874127072766;303953;275211;288802;-1272;
2024-05-20T22:37:37.787;539438874145227342;303402;274764;288344;-1309;
2024-05-20T22:37:37.805;539438874163381952;302799;274263;287983;-1362;
