Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-26T22:13:27.132;539955825556641288;438244;451227;392497;172404;
2024-05-26T22:13:27.150;539955825574799431;438298;451208;392550;172358;
2024-05-26T22:13:27.168;539955825592957574;438397;451346;392602;172396;
2024-05-26T22:13:27.186;539955825611115717;438479;451345;392648;172411;
2024-05-26T22:13:27.204;539955825629273860;438579;451478;392747;172373;
2024-05-26T22:13:27.222;539955825647432003;438587;451531;392696;172352;
2024-05-26T22:13:27.240;539955825665590146;438671;451623;392833;172356;
2024-05-26T22:13:27.259;539955825683748289;438662;451661;392826;172369;
2024-05-26T22:13:27.277;539955825701906432;438764;451678;392819;172352;
2024-05-26T22:13:27.295;539955825720064575;438784;451646;392875;172366;
2024-05-26T22:13:27.313;539955825738222718;438777;451656;392820;172384;
2024-05-26T22:13:27.331;539955825756380861;438776;451599;392805;172429;
2024-05-26T22:13:27.349;539955825774539004;438685;451616;392785;172359;
2024-05-26T22:13:27.368;539955825792697147;438711;451645;392815;172377;
2024-05-26T22:13:27.386;539955825810855290;438694;451616;392795;172386;
2024-05-26T22:13:27.404;539955825829013433;438656;451577;392783;172359;
2024-05-26T22:13:27.422;539955825847171576;438691;451582;392824;172402;
2024-05-26T22:13:27.440;539955825865329719;438780;451577;392847;172409;
2024-05-26T22:13:27.458;539955825883487862;438762;451618;392876;172396;
2024-05-26T22:13:27.477;539955825901646005;438763;451605;392869;172350;
2024-05-26T22:13:27.495;539955825919804148;438703;451574;392920;172426;
2024-05-26T22:13:27.513;539955825937962291;438799;451671;392875;172429;
2024-05-26T22:13:27.531;539955825956120434;438823;451635;392822;172397;
2024-05-26T22:13:27.549;539955825974278577;438838;451673;392888;172395;
2024-05-26T22:13:27.567;539955825992436720;438877;451692;392915;172429;
2024-05-26T22:13:27.585;539955826010594863;438877;451689;392867;172368;
2024-05-26T22:13:27.604;539955826028753006;438955;451695;392900;172409;
2024-05-26T22:13:27.622;539955826046911149;438985;451733;392943;172444;
2024-05-26T22:13:27.640;539955826065069292;438998;451772;393057;172442;
2024-05-26T22:13:27.658;539955826083227435;439048;451838;393046;172412;
2024-05-26T22:13:27.676;539955826101385578;439044;451878;392984;172374;
2024-05-26T22:13:27.694;539955826119543721;439048;451898;392996;172352;
2024-05-26T22:13:27.713;539955826137701864;439161;451923;393046;172395;
2024-05-26T22:13:27.731;539955826155860007;439127;451908;393025;172351;
2024-05-26T22:13:27.749;539955826174018150;439146;451898;393141;172374;
2024-05-26T22:13:27.767;539955826192176293;439086;451907;393000;172365;
2024-05-26T22:13:27.785;539955826210334436;439127;451846;393037;172372;
2024-05-26T22:13:27.803;539955826228492579;438995;451682;392913;172363;
2024-05-26T22:13:27.822;539955826246650722;438775;451471;392789;172351;
2024-05-26T22:13:27.840;539955826264808865;438549;451325;392616;172322;
2024-05-26T22:13:27.858;539955826282967008;438297;451057;392517;172379;
2024-05-26T22:13:27.876;539955826301125151;438128;450763;392320;172380;
2024-05-26T22:13:27.894;539955826319283294;437961;450620;392199;172337;
2024-05-26T22:13:27.912;539955826337441460;437914;450531;392186;172385;
2024-05-26T22:13:27.930;539955826355599603;437865;450507;392157;172351;
2024-05-26T22:13:27.949;539955826373757746;437853;450469;392150;172283;
2024-05-26T22:13:27.967;539955826391915889;437919;450575;392227;172323;
2024-05-26T22:13:27.985;539955826410074032;438038;450606;392293;172335;
2024-05-26T22:13:28.003;539955826428232175;438137;450713;392344;172361;
2024-05-26T22:13:28.021;539955826446390318;438223;450820;392404;172301;
2024-05-26T22:13:28.039;539955826464548461;438273;450877;392465;172274;
2024-05-26T22:13:28.058;539955826482706604;438369;450935;392478;172333;
2024-05-26T22:13:28.076;539955826500864747;438449;450985;392564;172288;
2024-05-26T22:13:28.094;539955826519022890;438533;451065;392564;172373;
2024-05-26T22:13:28.112;539955826537181033;438591;451160;392615;172407;
2024-05-26T22:13:28.130;539955826555339176;438594;451155;392642;172354;
2024-05-26T22:13:28.148;539955826573497319;438598;451175;392669;172373;
2024-05-26T22:13:28.167;539955826591655462;438552;451116;392642;172309;
2024-05-26T22:13:28.185;539955826609813605;438563;451164;392609;172306;
2024-05-26T22:13:28.203;539955826627971748;438580;451115;392587;172333;
2024-05-26T22:13:28.221;539955826646129891;438602;451133;392582;172369;
2024-05-26T22:13:28.239;539955826664288034;438645;451127;392578;172341;
2024-05-26T22:13:28.257;539955826682446177;438632;451149;392635;172319;
2024-05-26T22:13:28.275;539955826700604320;438690;451247;392669;172354;
2024-05-26T22:13:28.294;539955826718762463;438737;451279;392677;172369;
2024-05-26T22:13:28.312;539955826736920606;438734;451260;392737;172355;
2024-05-26T22:13:28.330;539955826755078749;438791;451335;392701;172343;
2024-05-26T22:13:28.348;539955826773236892;438808;451358;392778;172379;
2024-05-26T22:13:28.366;539955826791395035;438878;451443;392779;172400;
2024-05-26T22:13:28.384;539955826809553178;438913;451483;392852;172434;
2024-05-26T22:13:28.403;539955826827711321;438985;451512;392816;172393;
2024-05-26T22:13:28.421;539955826845869464;439003;451510;392826;172379;
2024-05-26T22:13:28.439;539955826864027607;439070;451632;392975;172374;
2024-05-26T22:13:28.457;539955826882185750;439113;451611;392987;172392;
2024-05-26T22:13:28.475;539955826900343893;439157;451667;392959;172349;
2024-05-26T22:13:28.493;539955826918502036;439194;451656;393005;172384;
2024-05-26T22:13:28.512;539955826936660179;439234;451678;392997;172375;
2024-05-26T22:13:28.530;539955826954818322;439291;451770;393092;172411;
2024-05-26T22:13:28.548;539955826972976465;439253;451747;393018;172373;
2024-05-26T22:13:28.566;539955826991134608;439310;451736;393131;172419;
2024-05-26T22:13:28.584;539955827009292751;439333;451777;393114;172393;
2024-05-26T22:13:28.602;539955827027450894;439382;451783;393155;172363;
2024-05-26T22:13:28.620;539955827045609037;439285;451713;393012;172328;
2024-05-26T22:13:28.639;539955827063767180;439151;451544;392926;172323;
2024-05-26T22:13:28.657;539955827081925323;438960;451343;392782;172367;
2024-05-26T22:13:28.675;539955827100083466;438708;451128;392685;172365;
2024-05-26T22:13:28.693;539955827118241609;438576;450945;392563;172410;
2024-05-26T22:13:28.711;539955827136399752;438444;450754;392411;172353;
2024-05-26T22:13:28.729;539955827154557895;438338;450657;392316;172324;
2024-05-26T22:13:28.748;539955827172720285;438343;450582;392288;172420;
2024-05-26T22:13:28.766;539955827190882673;438309;450502;392179;172333;
2024-05-26T22:13:28.784;539955827209045061;438414;450584;392276;172379;
2024-05-26T22:13:28.802;539955827227207449;438476;450686;392344;172370;
2024-05-26T22:13:28.820;539955827245369837;438550;450737;392414;172357;
2024-05-26T22:13:28.838;539955827263532225;438673;450811;392435;172416;
2024-05-26T22:13:28.857;539955827281694613;438770;450896;392502;172395;
2024-05-26T22:13:28.875;539955827299857001;438730;450970;392585;172331;
2024-05-26T22:13:28.893;539955827318019389;438883;451103;392653;172351;
2024-05-26T22:13:28.911;539955827336181777;438969;451203;392668;172395;
2024-05-26T22:13:28.929;539955827354344165;439028;451184;392701;172356;
2024-05-26T22:13:28.947;539955827372506553;439054;451318;392758;172344;
2024-05-26T22:13:28.966;539955827390668941;439060;451291;392788;172340;
2024-05-26T22:13:28.984;539955827408831329;439171;451329;392853;172411;
2024-05-26T22:13:29.002;539955827426993717;439184;451327;392874;172411;
2024-05-26T22:13:29.020;539955827445156105;439212;451398;392899;172407;
2024-05-26T22:13:29.038;539955827463318493;439257;451415;392861;172371;
2024-05-26T22:13:29.056;539955827481480881;439232;451360;392888;172378;
2024-05-26T22:13:29.075;539955827499643269;439289;451468;392911;172377;
2024-05-26T22:13:29.093;539955827517805657;439398;451439;392886;172320;
2024-05-26T22:13:29.111;539955827535968045;439435;451478;392972;172378;
2024-05-26T22:13:29.129;539955827554130433;439411;451565;393021;172379;
2024-05-26T22:13:29.147;539955827572292821;439446;451629;393026;172387;
2024-05-26T22:13:29.165;539955827590455209;439537;451628;393052;172373;
2024-05-26T22:13:29.183;539955827608617597;439585;451685;393103;172414;
2024-05-26T22:13:29.202;539955827626779985;439708;451788;393161;172390;
2024-05-26T22:13:29.220;539955827644942373;439739;451870;393234;172368;
2024-05-26T22:13:29.238;539955827663104761;439759;451912;393226;172372;
2024-05-26T22:13:29.256;539955827681267149;439844;451956;393242;172418;
2024-05-26T22:13:29.274;539955827699429537;439858;451961;393194;172359;
2024-05-26T22:13:29.292;539955827717591925;439935;452023;393268;172365;
2024-05-26T22:13:29.311;539955827735754313;439964;452067;393288;172377;
2024-05-26T22:13:29.329;539955827753916701;439962;452090;393354;172335;
2024-05-26T22:13:29.347;539955827772079089;440052;452225;393376;172397;
2024-05-26T22:13:29.365;539955827790241477;440050;452214;393499;172435;
2024-05-26T22:13:29.383;539955827808403865;440129;452232;393459;172386;
2024-05-26T22:13:29.401;539955827826566253;440131;452251;393417;172408;
2024-05-26T22:13:29.420;539955827844728641;440068;452192;393381;172366;
2024-05-26T22:13:29.438;539955827862891029;439889;452011;393296;172350;
2024-05-26T22:13:29.456;539955827881053417;439745;451760;393103;172402;
2024-05-26T22:13:29.474;539955827899215805;439485;451570;392933;172365;
2024-05-26T22:13:29.492;539955827917378193;439398;451435;392839;172368;
2024-05-26T22:13:29.510;539955827935539798;439253;451278;392762;172421;
2024-05-26T22:13:29.529;539955827953701364;439215;451172;392712;172395;
2024-05-26T22:13:29.547;539955827971862930;439159;451169;392679;172433;
2024-05-26T22:13:29.565;539955827990024496;439176;451143;392704;172372;
2024-05-26T22:13:29.583;539955828008186062;439197;451185;392681;172354;
2024-05-26T22:13:29.601;539955828026347628;439287;451222;392732;172435;
2024-05-26T22:13:29.619;539955828044509194;439382;451359;392780;172395;
2024-05-26T22:13:29.638;539955828062670760;439479;451394;392825;172424;
2024-05-26T22:13:29.656;539955828080832326;439485;451522;392937;172482;
2024-05-26T22:13:29.674;539955828098993892;439498;451543;392944;172389;
2024-05-26T22:13:29.692;539955828117155458;439606;451570;392991;172405;
2024-05-26T22:13:29.710;539955828135317024;439705;451675;393002;172433;
2024-05-26T22:13:29.728;539955828153478590;439616;451597;392912;172344;
2024-05-26T22:13:29.746;539955828171640156;439654;451624;392947;172326;
2024-05-26T22:13:29.765;539955828189801722;439623;451658;392881;172316;
2024-05-26T22:13:29.783;539955828207963288;439714;451656;392961;172375;
2024-05-26T22:13:29.801;539955828226124854;439717;451650;392972;172380;
2024-05-26T22:13:29.819;539955828244286420;439662;451563;392984;172371;
