Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-16T23:14:44.678;539095498262362929;603761;498966;522359;172305;
2024-05-16T23:14:44.696;539095498280533346;603351;498666;522057;172308;
2024-05-16T23:14:44.714;539095498298703763;602976;498298;521793;172242;
2024-05-16T23:14:44.732;539095498316874180;602791;498108;521587;172310;
2024-05-16T23:14:44.750;539095498335044597;602926;498314;521718;172277;
2024-05-16T23:14:44.768;539095498353215014;603149;498583;521972;172264;
2024-05-16T23:14:44.787;539095498371385431;603318;498813;522271;172259;
2024-05-16T23:14:44.805;539095498389555848;603480;498946;522489;172293;
2024-05-16T23:14:44.823;539095498407726265;603660;499168;522638;172294;
2024-05-16T23:14:44.841;539095498425896682;603757;499238;522812;172269;
2024-05-16T23:14:44.859;539095498444067099;603848;499419;522929;172249;
2024-05-16T23:14:44.877;539095498462237516;603955;499499;523005;172217;
2024-05-16T23:14:44.896;539095498480407933;604061;499647;523071;172243;
2024-05-16T23:14:44.914;539095498498578350;604111;499671;523128;172245;
2024-05-16T23:14:44.932;539095498516748767;604092;499680;523091;172224;
2024-05-16T23:14:44.950;539095498534919184;604223;499737;523213;172252;
2024-05-16T23:14:44.968;539095498553089601;604280;499795;523338;172226;
2024-05-16T23:14:44.986;539095498571260018;604463;499957;523542;172246;
2024-05-16T23:14:45.005;539095498589430435;604620;500138;523758;172247;
2024-05-16T23:14:45.023;539095498607600852;604618;500232;523808;172302;
2024-05-16T23:14:45.041;539095498625771269;604370;500086;523622;172238;
2024-05-16T23:14:45.059;539095498643941686;604083;499928;523297;172206;
2024-05-16T23:14:45.077;539095498662112103;603831;499822;523211;172246;
2024-05-16T23:14:45.095;539095498680282520;603603;499605;522967;172354;
2024-05-16T23:14:45.114;539095498698452937;603370;499487;522752;172282;
2024-05-16T23:14:45.132;539095498716623354;603270;499400;522637;172222;
2024-05-16T23:14:45.150;539095498734793771;603325;499473;522681;172282;
2024-05-16T23:14:45.168;539095498752964188;603480;499564;522812;172281;
2024-05-16T23:14:45.186;539095498771134605;603680;499797;522941;172272;
2024-05-16T23:14:45.204;539095498789305022;603800;499986;523137;172228;
2024-05-16T23:14:45.223;539095498807475439;604101;500216;523384;172254;
2024-05-16T23:14:45.241;539095498825645856;604247;500415;523548;172226;
2024-05-16T23:14:45.259;539095498843816273;604408;500565;523768;172265;
2024-05-16T23:14:45.277;539095498861986690;604579;500713;523849;172246;
2024-05-16T23:14:45.295;539095498880157107;604572;500806;523952;172250;
2024-05-16T23:14:45.313;539095498898327524;604598;500830;523929;172232;
2024-05-16T23:14:45.332;539095498916497941;604634;500896;524033;172274;
2024-05-16T23:14:45.350;539095498934668358;604670;500970;524068;172283;
2024-05-16T23:14:45.368;539095498952838775;604664;501007;524102;172234;
2024-05-16T23:14:45.386;539095498971009192;604748;501079;524166;172281;
2024-05-16T23:14:45.404;539095498989179613;604678;501051;524209;172299;
2024-05-16T23:14:45.422;539095499007350030;604316;500789;523929;172300;
2024-05-16T23:14:45.441;539095499025520447;603834;500415;523489;172265;
2024-05-16T23:14:45.459;539095499043690864;603225;500016;523026;172299;
2024-05-16T23:14:45.477;539095499061861281;602699;499675;522610;172257;
2024-05-16T23:14:45.495;539095499080031698;602207;499328;522246;172264;
2024-05-16T23:14:45.513;539095499098202115;601830;498988;521934;172266;
2024-05-16T23:14:45.532;539095499116372532;601510;498773;521681;172301;
2024-05-16T23:14:45.550;539095499134542949;601323;498628;521506;172293;
2024-05-16T23:14:45.568;539095499152713366;601318;498574;521458;172268;
2024-05-16T23:14:45.586;539095499170883783;601306;498678;521472;172292;
2024-05-16T23:14:45.604;539095499189054200;601500;498907;521695;172281;
2024-05-16T23:14:45.622;539095499207224617;601774;499227;522089;172308;
2024-05-16T23:14:45.641;539095499225395034;602114;499712;522596;172299;
2024-05-16T23:14:45.659;539095499243565451;602312;500077;522888;172257;
2024-05-16T23:14:45.677;539095499261735868;602432;500318;523173;172290;
2024-05-16T23:14:45.695;539095499279906285;602664;500591;523435;172285;
2024-05-16T23:14:45.713;539095499298076702;602808;500778;523693;172282;
2024-05-16T23:14:45.731;539095499316247119;602846;500962;523913;172266;
2024-05-16T23:14:45.750;539095499334417536;602941;501062;523966;172275;
2024-05-16T23:14:45.768;539095499352587953;603033;501228;524173;172287;
2024-05-16T23:14:45.786;539095499370758370;603157;501565;524513;172292;
2024-05-16T23:14:45.804;539095499388928787;603156;501661;524659;172274;
2024-05-16T23:14:45.822;539095499407099204;602909;501623;524607;172238;
2024-05-16T23:14:45.840;539095499425269621;602517;501415;524474;172303;
2024-05-16T23:14:45.859;539095499443440038;601971;501068;524127;172302;
2024-05-16T23:14:45.877;539095499461610455;601441;500696;523739;172281;
2024-05-16T23:14:45.895;539095499479780872;600973;500310;523386;172284;
2024-05-16T23:14:45.913;539095499497951289;600653;500036;523157;172290;
2024-05-16T23:14:45.931;539095499516121706;600485;499931;523039;172295;
2024-05-16T23:14:45.949;539095499534292123;600374;499931;522976;172273;
2024-05-16T23:14:45.968;539095499552462540;600406;500040;523068;172272;
2024-05-16T23:14:45.986;539095499570632957;600525;500106;523123;172234;
2024-05-16T23:14:46.004;539095499588803374;600671;500231;523219;172268;
2024-05-16T23:14:46.022;539095499606973791;600825;500497;523457;172268;
2024-05-16T23:14:46.040;539095499625145264;600970;500739;523671;172275;
