Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-26T22:15:17.444;539955935965193137;440709;451722;392754;172350;
2024-05-26T22:15:17.462;539955935983351169;440640;451674;392762;172333;
2024-05-26T22:15:17.480;539955936001509201;440588;451597;392700;172421;
2024-05-26T22:15:17.498;539955936019667233;440456;451453;392614;172399;
2024-05-26T22:15:17.516;539955936037825265;440217;451320;392455;172389;
2024-05-26T22:15:17.534;539955936055983297;440083;451166;392326;172385;
2024-05-26T22:15:17.552;539955936074141329;439894;450944;392250;172355;
2024-05-26T22:15:17.571;539955936092299361;439724;450889;392107;172368;
2024-05-26T22:15:17.589;539955936110457393;439601;450767;392049;172328;
2024-05-26T22:15:17.607;539955936128615425;439560;450639;392036;172374;
2024-05-26T22:15:17.625;539955936146773457;439618;450613;392073;172433;
2024-05-26T22:15:17.643;539955936164931489;439551;450609;392021;172405;
2024-05-26T22:15:17.661;539955936183089521;439577;450642;392006;172392;
2024-05-26T22:15:17.680;539955936201247553;439576;450605;392064;172399;
2024-05-26T22:15:17.698;539955936219405585;439616;450624;392094;172396;
2024-05-26T22:15:17.716;539955936237563617;439653;450633;392117;172386;
2024-05-26T22:15:17.734;539955936255721649;439710;450681;392202;172428;
2024-05-26T22:15:17.752;539955936273879681;439711;450624;392123;172433;
2024-05-26T22:15:17.770;539955936292037713;439633;450676;392118;172414;
2024-05-26T22:15:17.789;539955936310195745;439668;450625;392069;172378;
2024-05-26T22:15:17.807;539955936328353777;439664;450681;392141;172385;
2024-05-26T22:15:17.825;539955936346511809;439683;450623;392073;172446;
2024-05-26T22:15:17.843;539955936364669841;439623;450564;392062;172387;
2024-05-26T22:15:17.861;539955936382827873;439537;450479;391984;172406;
2024-05-26T22:15:17.879;539955936400985905;439486;450469;391965;172395;
2024-05-26T22:15:17.897;539955936419143937;439545;450476;392002;172416;
2024-05-26T22:15:17.916;539955936437301969;439492;450417;391931;172399;
2024-05-26T22:15:17.934;539955936455460001;439521;450485;391972;172378;
2024-05-26T22:15:17.952;539955936473618033;439492;450463;391930;172422;
2024-05-26T22:15:17.970;539955936491776065;439442;450422;391940;172412;
2024-05-26T22:15:17.988;539955936509934097;439412;450331;391901;172351;
2024-05-26T22:15:18.006;539955936528092129;439440;450338;391973;172410;
2024-05-26T22:15:18.025;539955936546250161;439383;450309;391869;172368;
2024-05-26T22:15:18.043;539955936564408193;439421;450318;391903;172387;
2024-05-26T22:15:18.061;539955936582566225;439446;450349;391954;172374;
2024-05-26T22:15:18.079;539955936600724257;439467;450330;391901;172362;
2024-05-26T22:15:18.097;539955936618882289;439465;450258;391943;172392;
2024-05-26T22:15:18.115;539955936637040321;439347;450260;391916;172410;
2024-05-26T22:15:18.134;539955936655198353;439369;450293;391964;172378;
2024-05-26T22:15:18.152;539955936673356385;439387;450282;391935;172377;
2024-05-26T22:15:18.170;539955936691514417;439404;450237;391954;172413;
2024-05-26T22:15:18.188;539955936709672449;439402;450235;391868;172360;
2024-05-26T22:15:18.206;539955936727830481;439356;450205;391866;172354;
2024-05-26T22:15:18.224;539955936745988513;439345;450242;391950;172366;
2024-05-26T22:15:18.242;539955936764146545;439373;450189;391896;172406;
2024-05-26T22:15:18.261;539955936782304606;439320;450215;391868;172389;
2024-05-26T22:15:18.279;539955936800462638;439210;450119;391808;172362;
2024-05-26T22:15:18.297;539955936818620670;439101;450003;391846;172429;
2024-05-26T22:15:18.315;539955936836778702;438859;449731;391609;172344;
2024-05-26T22:15:18.333;539955936854936734;438697;449531;391466;172370;
2024-05-26T22:15:18.351;539955936873094766;438466;449309;391340;172376;
2024-05-26T22:15:18.370;539955936891252798;438339;449161;391226;172356;
2024-05-26T22:15:18.388;539955936909410830;438165;448976;391159;172392;
2024-05-26T22:15:18.406;539955936927568862;438068;448853;391077;172401;
2024-05-26T22:15:18.424;539955936945726894;438107;448813;391057;172435;
2024-05-26T22:15:18.442;539955936963884926;438057;448781;391033;172401;
2024-05-26T22:15:18.460;539955936982042958;437960;448754;391078;172362;
2024-05-26T22:15:18.479;539955937000200990;438047;448779;391029;172379;
2024-05-26T22:15:18.497;539955937018359022;438135;448781;391120;172414;
2024-05-26T22:15:18.515;539955937036517054;438202;448846;391149;172394;
2024-05-26T22:15:18.533;539955937054675086;438260;448844;391125;172440;
2024-05-26T22:15:18.551;539955937072833118;438324;448941;391186;172385;
2024-05-26T22:15:18.569;539955937090991150;438308;448908;391209;172389;
2024-05-26T22:15:18.587;539955937109149182;438320;448962;391306;172388;
2024-05-26T22:15:18.606;539955937127307214;438346;448966;391210;172409;
2024-05-26T22:15:18.624;539955937145465246;438403;448997;391254;172436;
2024-05-26T22:15:18.642;539955937163623278;438353;448973;391246;172369;
2024-05-26T22:15:18.660;539955937181781310;438357;448911;391223;172343;
2024-05-26T22:15:18.678;539955937199939342;438352;448889;391210;172377;
2024-05-26T22:15:18.696;539955937218097374;438291;448921;391192;172393;
2024-05-26T22:15:18.715;539955937236255406;438280;448775;391211;172372;
