Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-27T22:34:44.553;540043503357635711;340639;423508;363114;-1382;
2024-05-27T22:34:44.571;540043503375793480;340752;423570;363150;-1338;
2024-05-27T22:34:44.589;540043503393951249;340773;423704;363199;-1352;
2024-05-27T22:34:44.607;540043503412109018;340782;423615;363082;-1381;
2024-05-27T22:34:44.625;540043503430266787;340787;423566;363019;-1305;
2024-05-27T22:34:44.643;540043503448424556;340620;423384;362866;-1323;
2024-05-27T22:34:44.661;540043503466582325;340405;423104;362636;-1331;
2024-05-27T22:34:44.680;540043503484740094;340264;422838;362446;-1272;
2024-05-27T22:34:44.698;540043503502897863;340106;422674;362330;-1337;
2024-05-27T22:34:44.716;540043503521055632;340009;422598;362208;-1331;
2024-05-27T22:34:44.734;540043503539213401;339983;422510;362119;-1354;
2024-05-27T22:34:44.752;540043503557371170;340077;422628;362187;-1291;
2024-05-27T22:34:44.770;540043503575528939;340182;422726;362248;-1304;
2024-05-27T22:34:44.789;540043503593686708;340226;422850;362277;-1304;
2024-05-27T22:34:44.807;540043503611844477;340306;422938;362339;-1360;
2024-05-27T22:34:44.825;540043503630002246;340403;423093;362449;-1355;
2024-05-27T22:34:44.843;540043503648160015;340491;423235;362554;-1369;
2024-05-27T22:34:44.861;540043503666317784;340569;423330;362636;-1342;
2024-05-27T22:34:44.879;540043503684475553;340636;423489;362703;-1393;
2024-05-27T22:34:44.897;540043503702633322;340716;423564;362813;-1382;
2024-05-27T22:34:44.916;540043503720791091;340821;423648;362910;-1328;
2024-05-27T22:34:44.934;540043503738948860;340825;423672;362903;-1314;
2024-05-27T22:34:44.952;540043503757106629;340859;423648;362851;-1364;
2024-05-27T22:34:44.970;540043503775264398;340864;423673;362829;-1382;
2024-05-27T22:34:44.988;540043503793422167;340933;423714;362857;-1331;
2024-05-27T22:34:45.006;540043503811579936;340905;423837;362892;-1342;
2024-05-27T22:34:45.025;540043503829737705;340914;423793;362883;-1359;
2024-05-27T22:34:45.043;540043503847895474;340964;423833;362915;-1331;
2024-05-27T22:34:45.061;540043503866053243;340992;423938;363049;-1404;
2024-05-27T22:34:45.079;540043503884211012;341134;424116;363085;-1421;
2024-05-27T22:34:45.097;540043503902368781;341205;424239;363134;-1369;
2024-05-27T22:34:45.115;540043503920526550;341294;424323;363305;-1382;
2024-05-27T22:34:45.134;540043503938684319;341342;424434;363399;-1357;
2024-05-27T22:34:45.152;540043503956842088;341412;424528;363406;-1340;
2024-05-27T22:34:45.170;540043503974999857;341494;424625;363480;-1382;
2024-05-27T22:34:45.188;540043503993157626;341499;424738;363528;-1302;
2024-05-27T22:34:45.206;540043504011315395;341634;424802;363586;-1313;
2024-05-27T22:34:45.224;540043504029473164;341717;424887;363636;-1295;
2024-05-27T22:34:45.242;540043504047630933;341761;424918;363676;-1346;
2024-05-27T22:34:45.261;540043504065788702;341803;424930;363645;-1313;
2024-05-27T22:34:45.279;540043504083946471;341841;425058;363729;-1361;
2024-05-27T22:34:45.297;540043504102104240;341904;425149;363765;-1338;
2024-05-27T22:34:45.315;540043504120262011;341845;425119;363752;-1341;
2024-05-27T22:34:45.333;540043504138419780;341748;424935;363608;-1284;
2024-05-27T22:34:45.351;540043504156577549;341535;424703;363421;-1382;
2024-05-27T22:34:45.370;540043504174735318;341386;424493;363254;-1396;
2024-05-27T22:34:45.388;540043504192893087;341200;424210;363012;-1336;
2024-05-27T22:34:45.406;540043504211050856;341007;424068;362801;-1331;
2024-05-27T22:34:45.424;540043504229208625;340902;423924;362714;-1356;
2024-05-27T22:34:45.442;540043504247366394;340880;423880;362615;-1316;
2024-05-27T22:34:45.460;540043504265524163;340898;423855;362653;-1312;
2024-05-27T22:34:45.479;540043504283681932;340891;423904;362605;-1379;
2024-05-27T22:34:45.497;540043504301839701;340992;423995;362659;-1348;
2024-05-27T22:34:45.515;540043504319997470;341106;424125;362774;-1329;
2024-05-27T22:34:45.533;540043504338155239;341157;424301;362876;-1353;
2024-05-27T22:34:45.551;540043504356313008;341229;424389;362966;-1348;
2024-05-27T22:34:45.569;540043504374470777;341331;424539;363015;-1325;
2024-05-27T22:34:45.587;540043504392628546;341475;424626;363104;-1314;
2024-05-27T22:34:45.606;540043504410786315;341494;424705;363163;-1307;
2024-05-27T22:34:45.624;540043504428944084;341567;424733;363137;-1320;
2024-05-27T22:34:45.642;540043504447101853;341554;424803;363162;-1291;
2024-05-27T22:34:45.660;540043504465259622;341567;424799;363110;-1331;
2024-05-27T22:34:45.678;540043504483417391;341555;424857;363117;-1346;
2024-05-27T22:34:45.696;540043504501575160;341565;424897;363152;-1319;
2024-05-27T22:34:45.715;540043504519732929;341494;424851;363130;-1330;
2024-05-27T22:34:45.733;540043504537890698;341518;424866;363164;-1343;
2024-05-27T22:34:45.751;540043504556048467;341509;424827;363085;-1344;
2024-05-27T22:34:45.769;540043504574206236;341565;424870;363085;-1340;
2024-05-27T22:34:45.787;540043504592364005;341604;424857;363117;-1399;
2024-05-27T22:34:45.805;540043504610521774;341610;424971;363161;-1322;
2024-05-27T22:34:45.824;540043504628679543;341694;424975;363164;-1330;
2024-05-27T22:34:45.842;540043504646837312;341694;425054;363264;-1344;
2024-05-27T22:34:45.860;540043504664995081;341734;425078;363321;-1326;
2024-05-27T22:34:45.878;540043504683152850;341818;425180;363324;-1294;
2024-05-27T22:34:45.896;540043504701310619;341842;425258;363354;-1304;
2024-05-27T22:34:45.914;540043504719468388;341930;425288;363357;-1362;
2024-05-27T22:34:45.932;540043504737626157;341838;425352;363350;-1371;
2024-05-27T22:34:45.951;540043504755783926;341884;425406;363423;-1347;
2024-05-27T22:34:45.969;540043504773941695;341903;425462;363509;-1329;
2024-05-27T22:34:45.987;540043504792099464;341971;425523;363530;-1296;
2024-05-27T22:34:46.005;540043504810257233;342049;425587;363557;-1321;
2024-05-27T22:34:46.023;540043504828415002;342097;425596;363584;-1323;
2024-05-27T22:34:46.041;540043504846572771;341959;425441;363427;-1337;
2024-05-27T22:34:46.060;540043504864730540;341764;425152;363189;-1372;
2024-05-27T22:34:46.078;540043504882888309;341472;424832;362934;-1326;
2024-05-27T22:34:46.096;540043504901046078;341228;424590;362666;-1356;
2024-05-27T22:34:46.114;540043504919203847;341021;424336;362458;-1427;
2024-05-27T22:34:46.132;540043504937361840;340916;424171;362258;-1354;
2024-05-27T22:34:46.150;540043504955519801;340809;423992;362083;-1394;
2024-05-27T22:34:46.169;540043504973677762;340787;423998;362080;-1346;
2024-05-27T22:34:46.187;540043504991835723;340772;424026;362081;-1300;
2024-05-27T22:34:46.205;540043505009993684;340840;424107;362119;-1334;
2024-05-27T22:34:46.223;540043505028151645;340930;424239;362160;-1343;
2024-05-27T22:34:46.241;540043505046309606;340998;424257;362178;-1342;
2024-05-27T22:34:46.259;540043505064467567;341083;424433;362239;-1363;
2024-05-27T22:34:46.277;540043505082625528;341153;424456;362353;-1303;
2024-05-27T22:34:46.296;540043505100783489;341216;424593;362404;-1334;
2024-05-27T22:34:46.314;540043505118941450;341166;424604;362382;-1358;
2024-05-27T22:34:46.332;540043505137099411;341302;424720;362499;-1309;
2024-05-27T22:34:46.350;540043505155257372;341304;424685;362381;-1291;
2024-05-27T22:34:46.368;540043505173415333;341316;424708;362392;-1347;
2024-05-27T22:34:46.386;540043505191573294;341324;424706;362436;-1377;
2024-05-27T22:34:46.405;540043505209731255;341270;424753;362376;-1326;
2024-05-27T22:34:46.423;540043505227889216;341281;424783;362391;-1305;
2024-05-27T22:34:46.441;540043505246047177;341208;424780;362379;-1353;
2024-05-27T22:34:46.459;540043505264205138;341272;424783;362364;-1343;
2024-05-27T22:34:46.477;540043505282363099;341215;424743;362331;-1365;
2024-05-27T22:34:46.495;540043505300521060;341260;424809;362327;-1319;
2024-05-27T22:34:46.514;540043505318679021;341293;424820;362324;-1361;
2024-05-27T22:34:46.532;540043505336836982;341321;424841;362367;-1331;
2024-05-27T22:34:46.550;540043505354994943;341319;424863;362375;-1370;
2024-05-27T22:34:46.568;540043505373152904;341372;424993;362432;-1341;
2024-05-27T22:34:46.586;540043505391310865;341444;425024;362432;-1354;
2024-05-27T22:34:46.604;540043505409468826;341483;425069;362519;-1307;
2024-05-27T22:34:46.622;540043505427626787;341526;425123;362555;-1381;
2024-05-27T22:34:46.641;540043505445784748;341547;425195;362622;-1337;
2024-05-27T22:34:46.659;540043505463942709;341606;425243;362676;-1400;
2024-05-27T22:34:46.677;540043505482100670;341681;425376;362743;-1385;
2024-05-27T22:34:46.695;540043505500258631;341695;425323;362668;-1388;
2024-05-27T22:34:46.713;540043505518416592;341712;425386;362704;-1334;
2024-05-27T22:34:46.731;540043505536574553;341609;425261;362607;-1334;
2024-05-27T22:34:46.750;540043505554732514;341434;425049;362394;-1319;
2024-05-27T22:34:46.768;540043505572890475;341155;424768;362140;-1314;
2024-05-27T22:34:46.786;540043505591048436;340878;424369;361827;-1338;
2024-05-27T22:34:46.804;540043505609206397;340650;424082;361503;-1289;
2024-05-27T22:34:46.822;540043505627364358;340339;423823;361215;-1378;
2024-05-27T22:34:46.840;540043505645522319;340264;423693;361083;-1308;
2024-05-27T22:34:46.859;540043505663680280;340089;423481;360848;-1372;
2024-05-27T22:34:46.877;540043505681838241;340141;423447;360842;-1402;
2024-05-27T22:34:46.895;540043505699996202;340151;423528;360837;-1378;
2024-05-27T22:34:46.913;540043505718154728;340216;423553;360933;-1387;
2024-05-27T22:34:46.931;540043505736313228;340229;423691;360949;-1347;
2024-05-27T22:34:46.949;540043505754471728;340326;423804;361020;-1337;
2024-05-27T22:34:46.967;540043505772630228;340409;423956;361121;-1319;
2024-05-27T22:34:46.986;540043505790788728;340448;424010;361161;-1360;
2024-05-27T22:34:47.004;540043505808947228;340580;424131;361279;-1402;
2024-05-27T22:34:47.022;540043505827105728;340611;424259;361333;-1297;
2024-05-27T22:34:47.040;540043505845264228;340696;424296;361385;-1309;
2024-05-27T22:34:47.058;540043505863422728;340655;424318;361350;-1331;
2024-05-27T22:34:47.076;540043505881581228;340677;424316;361328;-1335;
2024-05-27T22:34:47.095;540043505899739728;340681;424311;361339;-1305;
2024-05-27T22:34:47.113;540043505917898228;340594;424235;361214;-1355;
2024-05-27T22:34:47.131;540043505936056728;340636;424250;361196;-1289;
2024-05-27T22:34:47.149;540043505954215228;340595;424220;361211;-1320;
2024-05-27T22:34:47.167;540043505972373728;340555;424169;361149;-1328;
2024-05-27T22:34:47.185;540043505990532228;340469;424168;361066;-1338;
