Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-23T22:27:55.150;539697492542535616;247971;254526;183237;-1289;
2024-05-23T22:27:55.168;539697492560687802;248021;254574;183146;-1322;
2024-05-23T22:27:55.186;539697492578839988;247977;254575;183197;-1348;
2024-05-23T22:27:55.204;539697492596992174;248016;254597;183193;-1355;
2024-05-23T22:27:55.222;539697492615144360;248020;254572;183184;-1343;
2024-05-23T22:27:55.240;539697492633296546;248081;254578;183212;-1331;
2024-05-23T22:27:55.258;539697492651448732;248136;254634;183257;-1347;
2024-05-23T22:27:55.277;539697492669600918;248201;254701;183238;-1308;
2024-05-23T22:27:55.295;539697492687753104;248191;254749;183227;-1375;
2024-05-23T22:27:55.313;539697492705905290;248293;254807;183256;-1334;
2024-05-23T22:27:55.331;539697492724057476;248367;254942;183305;-1293;
2024-05-23T22:27:55.349;539697492742209662;248422;254975;183345;-1311;
2024-05-23T22:27:55.367;539697492760361848;248571;255074;183416;-1321;
2024-05-23T22:27:55.385;539697492778514034;248641;255107;183457;-1313;
2024-05-23T22:27:55.404;539697492796666220;248815;255246;183507;-1270;
2024-05-23T22:27:55.422;539697492814818406;248867;255332;183528;-1250;
2024-05-23T22:27:55.440;539697492832970592;248924;255415;183610;-1314;
2024-05-23T22:27:55.458;539697492851122778;249025;255438;183648;-1326;
2024-05-23T22:27:55.476;539697492869274964;249120;255576;183636;-1304;
2024-05-23T22:27:55.494;539697492887427150;249271;255649;183707;-1337;
2024-05-23T22:27:55.513;539697492905579336;249296;255700;183797;-1314;
2024-05-23T22:27:55.531;539697492923731522;249373;255779;183800;-1325;
2024-05-23T22:27:55.549;539697492941883708;249439;255904;183848;-1340;
2024-05-23T22:27:55.567;539697492960035894;249438;255887;183841;-1377;
2024-05-23T22:27:55.585;539697492978188080;249291;255728;183743;-1364;
2024-05-23T22:27:55.603;539697492996340266;249018;255449;183502;-1339;
2024-05-23T22:27:55.621;539697493014492452;248630;254948;183263;-1331;
2024-05-23T22:27:55.640;539697493032644638;248112;254459;182968;-1339;
2024-05-23T22:27:55.658;539697493050796824;247660;253955;182706;-1320;
2024-05-23T22:27:55.676;539697493068949010;247204;253520;182514;-1350;
2024-05-23T22:27:55.694;539697493087101196;246829;253204;182359;-1383;
2024-05-23T22:27:55.712;539697493105253382;246716;253006;182236;-1387;
2024-05-23T22:27:55.730;539697493123405568;246574;252989;182266;-1354;
2024-05-23T22:27:55.749;539697493141557754;246647;253036;182289;-1335;
2024-05-23T22:27:55.767;539697493159709940;246751;253191;182381;-1310;
2024-05-23T22:27:55.785;539697493177862126;246977;253380;182454;-1328;
2024-05-23T22:27:55.803;539697493196014312;247162;253596;182553;-1274;
2024-05-23T22:27:55.821;539697493214166498;247384;253779;182747;-1305;
2024-05-23T22:27:55.839;539697493232318710;247539;254036;182898;-1284;
2024-05-23T22:27:55.857;539697493250470896;247788;254273;183016;-1275;
2024-05-23T22:27:55.876;539697493268623082;247989;254460;183065;-1335;
2024-05-23T22:27:55.894;539697493286775268;248184;254562;183139;-1317;
2024-05-23T22:27:55.912;539697493304927454;248206;254661;183162;-1320;
2024-05-23T22:27:55.930;539697493323079640;248238;254697;183163;-1348;
2024-05-23T22:27:55.948;539697493341231826;248265;254706;183204;-1316;
2024-05-23T22:27:55.966;539697493359384012;248282;254743;183178;-1338;
2024-05-23T22:27:55.985;539697493377536198;248288;254719;183179;-1331;
2024-05-23T22:27:56.003;539697493395688384;248283;254701;183189;-1358;
2024-05-23T22:27:56.021;539697493413840570;248359;254735;183201;-1322;
2024-05-23T22:27:56.039;539697493431992756;248341;254755;183189;-1296;
2024-05-23T22:27:56.057;539697493450144942;248346;254795;183229;-1272;
2024-05-23T22:27:56.075;539697493468297128;248380;254801;183179;-1339;
2024-05-23T22:27:56.093;539697493486449314;248401;254797;183214;-1321;
2024-05-23T22:27:56.112;539697493504601500;248455;254869;183217;-1333;
