Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-20T22:23:45.906;539438041832085881;362361;441552;373202;-1324;
2024-05-20T22:23:45.924;539438041850247760;362298;441499;373118;-1362;
2024-05-20T22:23:45.942;539438041868409639;362248;441452;373082;-1356;
2024-05-20T22:23:45.960;539438041886571518;362192;441406;373078;-1343;
2024-05-20T22:23:45.978;539438041904733397;362151;441377;373026;-1324;
2024-05-20T22:23:45.996;539438041922895276;362038;441180;372921;-1365;
2024-05-20T22:23:46.014;539438041941057155;361788;440970;372706;-1309;
2024-05-20T22:23:46.033;539438041959219034;361548;440721;372554;-1353;
2024-05-20T22:23:46.051;539438041977380913;361273;440338;372181;-1330;
2024-05-20T22:23:46.069;539438041995542792;361004;440034;371926;-1355;
2024-05-20T22:23:46.087;539438042013704671;360711;439695;371659;-1389;
2024-05-20T22:23:46.105;539438042031866550;360554;439454;371475;-1358;
2024-05-20T22:23:46.123;539438042050028429;360441;439272;371276;-1365;
2024-05-20T22:23:46.142;539438042068190308;360306;439005;371135;-1356;
2024-05-20T22:23:46.160;539438042086352187;360233;438927;371019;-1360;
2024-05-20T22:23:46.178;539438042104514066;360227;438856;370975;-1407;
2024-05-20T22:23:46.196;539438042122675945;360221;438807;370874;-1352;
2024-05-20T22:23:46.214;539438042140837824;360266;438816;370944;-1363;
2024-05-20T22:23:46.232;539438042158999703;360286;438929;370948;-1356;
2024-05-20T22:23:46.251;539438042177161582;360326;438985;371019;-1403;
2024-05-20T22:23:46.269;539438042195323461;360361;439043;371063;-1343;
2024-05-20T22:23:46.287;539438042213485340;360411;439026;371019;-1374;
2024-05-20T22:23:46.305;539438042231647219;360471;439037;371045;-1393;
2024-05-20T22:23:46.323;539438042249809098;360490;439037;371099;-1345;
2024-05-20T22:23:46.341;539438042267970977;360464;439065;371121;-1370;
2024-05-20T22:23:46.360;539438042286132856;360477;439087;371129;-1341;
2024-05-20T22:23:46.378;539438042304294735;360507;439042;371126;-1350;
2024-05-20T22:23:46.396;539438042322456614;360510;439100;371092;-1354;
2024-05-20T22:23:46.414;539438042340618493;360420;439003;371008;-1357;
2024-05-20T22:23:46.432;539438042358780372;360435;439062;370975;-1388;
2024-05-20T22:23:46.450;539438042376942251;360401;438974;370960;-1371;
2024-05-20T22:23:46.469;539438042395104130;360380;438954;370930;-1373;
2024-05-20T22:23:46.487;539438042413266009;360346;438927;370936;-1387;
2024-05-20T22:23:46.505;539438042431427888;360333;438946;370925;-1391;
2024-05-20T22:23:46.523;539438042449589767;360325;438954;370899;-1385;
2024-05-20T22:23:46.541;539438042467751646;360336;438932;370867;-1408;
2024-05-20T22:23:46.559;539438042485913525;360264;438889;370820;-1408;
2024-05-20T22:23:46.577;539438042504075404;360355;438894;370856;-1323;
2024-05-20T22:23:46.596;539438042522237283;360245;438871;370781;-1382;
2024-05-20T22:23:46.614;539438042540399162;360141;438718;370707;-1392;
2024-05-20T22:23:46.632;539438042558561041;359897;438498;370513;-1364;
2024-05-20T22:23:46.650;539438042576722920;359683;438212;370293;-1400;
2024-05-20T22:23:46.668;539438042594884799;359401;437962;370099;-1396;
2024-05-20T22:23:46.686;539438042613046694;359217;437671;369836;-1382;
2024-05-20T22:23:46.705;539438042631208573;358956;437352;369578;-1377;
2024-05-20T22:23:46.723;539438042649370452;358871;437052;369380;-1329;
2024-05-20T22:23:46.741;539438042667532331;358778;436932;369261;-1360;
2024-05-20T22:23:46.759;539438042685694210;358656;436871;369069;-1386;
2024-05-20T22:23:46.777;539438042703856089;358537;436762;368973;-1369;
2024-05-20T22:23:46.795;539438042722017968;358524;436612;368987;-1381;
2024-05-20T22:23:46.814;539438042740179847;358458;436490;368845;-1391;
2024-05-20T22:23:46.832;539438042758341726;358449;436414;368823;-1400;
2024-05-20T22:23:46.850;539438042776503605;358435;436482;368828;-1329;
2024-05-20T22:23:46.868;539438042794665484;358421;436430;368763;-1359;
2024-05-20T22:23:46.886;539438042812827363;358390;436445;368741;-1368;
2024-05-20T22:23:46.904;539438042830989242;358384;436453;368747;-1348;
2024-05-20T22:23:46.923;539438042849151121;358323;436396;368694;-1369;
2024-05-20T22:23:46.941;539438042867313000;358334;436380;368646;-1358;
2024-05-20T22:23:46.959;539438042885474879;358238;436266;368560;-1392;
2024-05-20T22:23:46.977;539438042903636758;358213;436172;368524;-1363;
2024-05-20T22:23:46.995;539438042921798637;358189;436130;368487;-1362;
2024-05-20T22:23:47.013;539438042939960516;358164;436092;368432;-1370;
2024-05-20T22:23:47.032;539438042958122395;358033;435956;368390;-1391;
2024-05-20T22:23:47.050;539438042976284274;358022;436028;368324;-1423;
2024-05-20T22:23:47.068;539438042994446153;358007;435988;368337;-1382;
2024-05-20T22:23:47.086;539438043012608032;357960;435870;368319;-1400;
2024-05-20T22:23:47.104;539438043030769911;357885;435887;368255;-1361;
2024-05-20T22:23:47.122;539438043048931790;357889;435749;368205;-1359;
2024-05-20T22:23:47.141;539438043067093669;357766;435759;368110;-1383;
2024-05-20T22:23:47.159;539438043085255548;357696;435666;368066;-1406;
2024-05-20T22:23:47.177;539438043103417427;357729;435673;368069;-1385;
2024-05-20T22:23:47.195;539438043121579306;357668;435616;368062;-1409;
2024-05-20T22:23:47.213;539438043139741185;357683;435625;367999;-1369;
2024-05-20T22:23:47.231;539438043157903064;357518;435415;367829;-1382;
2024-05-20T22:23:47.249;539438043176064943;357295;435168;367652;-1392;
2024-05-20T22:23:47.268;539438043194226822;357098;434902;367398;-1443;
2024-05-20T22:23:47.286;539438043212388701;356854;434578;367106;-1416;
2024-05-20T22:23:47.304;539438043230550580;356623;434317;366901;-1444;
2024-05-20T22:23:47.322;539438043248712459;356438;434065;366810;-1359;
2024-05-20T22:23:47.340;539438043266874338;356224;433805;366527;-1380;
2024-05-20T22:23:47.358;539438043285036217;356143;433708;366427;-1347;
2024-05-20T22:23:47.377;539438043303198096;356062;433498;366306;-1378;
2024-05-20T22:23:47.395;539438043321359975;355966;433465;366247;-1356;
2024-05-20T22:23:47.413;539438043339521854;355926;433341;366128;-1420;
2024-05-20T22:23:47.431;539438043357683733;355920;433345;366184;-1379;
2024-05-20T22:23:47.449;539438043375846356;355913;433412;366163;-1431;
2024-05-20T22:23:47.467;539438043394008974;356003;433472;366185;-1378;
2024-05-20T22:23:47.486;539438043412171592;356081;433486;366274;-1327;
2024-05-20T22:23:47.504;539438043430334210;356036;433470;366246;-1440;
2024-05-20T22:23:47.522;539438043448496828;356117;433519;366311;-1365;
2024-05-20T22:23:47.540;539438043466659446;356124;433567;366308;-1379;
2024-05-20T22:23:47.558;539438043484822064;356180;433640;366338;-1371;
2024-05-20T22:23:47.576;539438043502984682;356230;433702;366409;-1378;
2024-05-20T22:23:47.595;539438043521147300;356226;433697;366376;-1377;
2024-05-20T22:23:47.613;539438043539309918;356172;433643;366285;-1423;
2024-05-20T22:23:47.631;539438043557472536;356145;433626;366260;-1410;
2024-05-20T22:23:47.649;539438043575635154;356071;433652;366275;-1356;
2024-05-20T22:23:47.667;539438043593797772;356066;433518;366251;-1394;
2024-05-20T22:23:47.685;539438043611960390;356027;433494;366167;-1347;
2024-05-20T22:23:47.704;539438043630123008;355995;433520;366153;-1392;
2024-05-20T22:23:47.722;539438043648285626;355964;433476;366178;-1375;
2024-05-20T22:23:47.740;539438043666448244;355960;433397;366078;-1397;
2024-05-20T22:23:47.758;539438043684610862;355943;433432;366053;-1378;
2024-05-20T22:23:47.776;539438043702773480;355874;433387;366008;-1393;
2024-05-20T22:23:47.794;539438043720936098;355874;433288;365936;-1365;
2024-05-20T22:23:47.813;539438043739098716;355768;433247;365861;-1393;
2024-05-20T22:23:47.831;539438043757261334;355651;433143;365830;-1396;
2024-05-20T22:23:47.849;539438043775423952;355476;432909;365657;-1425;
2024-05-20T22:23:47.867;539438043793586570;355256;432740;365472;-1357;
2024-05-20T22:23:47.885;539438043811749188;355034;432486;365216;-1396;
2024-05-20T22:23:47.903;539438043829911806;354793;432291;365076;-1419;
2024-05-20T22:23:47.921;539438043848074424;354667;432057;364873;-1347;
2024-05-20T22:23:47.940;539438043866237042;354541;431860;364732;-1291;
2024-05-20T22:23:47.958;539438043884399660;354431;431672;364579;-1362;
2024-05-20T22:23:47.976;539438043902562278;354398;431575;364461;-1299;
2024-05-20T22:23:47.994;539438043920724896;354331;431464;364364;-1351;
2024-05-20T22:23:48.012;539438043938887514;354361;431494;364424;-1331;
2024-05-20T22:23:48.030;539438043957050132;354275;431428;364305;-1374;
2024-05-20T22:23:48.049;539438043975212750;354325;431503;364365;-1348;
2024-05-20T22:23:48.067;539438043993375368;354343;431437;364333;-1374;
2024-05-20T22:23:48.085;539438044011537986;354418;431512;364399;-1370;
2024-05-20T22:23:48.103;539438044029700604;354463;431587;364418;-1348;
2024-05-20T22:23:48.121;539438044047863222;354425;431578;364366;-1347;
2024-05-20T22:23:48.139;539438044066025840;354454;431495;364323;-1308;
2024-05-20T22:23:48.158;539438044084188458;354400;431454;364362;-1294;
2024-05-20T22:23:48.176;539438044102351076;354366;431479;364272;-1374;
2024-05-20T22:23:48.194;539438044120513694;354259;431365;364196;-1396;
2024-05-20T22:23:48.212;539438044138676312;354320;431414;364268;-1334;
2024-05-20T22:23:48.230;539438044156838930;354246;431393;364240;-1406;
2024-05-20T22:23:48.248;539438044175001548;354342;431486;364261;-1344;
2024-05-20T22:23:48.267;539438044193166321;354243;431447;364176;-1359;
2024-05-20T22:23:48.285;539438044211331070;354221;431366;364122;-1409;
2024-05-20T22:23:48.303;539438044229495819;354206;431351;364125;-1369;
2024-05-20T22:23:48.321;539438044247660568;354197;431337;364139;-1392;
2024-05-20T22:23:48.339;539438044265825317;354262;431291;364063;-1337;
2024-05-20T22:23:48.357;539438044283990066;354161;431302;364006;-1402;
2024-05-20T22:23:48.376;539438044302154815;354177;431299;364038;-1343;
2024-05-20T22:23:48.394;539438044320319564;354110;431276;364022;-1361;
2024-05-20T22:23:48.412;539438044338484313;354021;431171;363901;-1356;
2024-05-20T22:23:48.430;539438044356649062;353796;430922;363715;-1339;
2024-05-20T22:23:48.448;539438044374813811;353542;430641;363522;-1380;
2024-05-20T22:23:48.466;539438044392978560;353373;430368;363302;-1318;
2024-05-20T22:23:48.485;539438044411143309;353177;430152;363073;-1333;
