Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-27T22:45:35.682;540044154495639213;371229;454959;391854;-1319;
2024-05-27T22:45:35.700;540044154513796798;371121;454821;391783;-1323;
2024-05-27T22:45:35.718;540044154531954383;371011;454666;391684;-1311;
2024-05-27T22:45:35.736;540044154550111968;370984;454620;391588;-1249;
2024-05-27T22:45:35.754;540044154568269553;370991;454632;391520;-1292;
2024-05-27T22:45:35.772;540044154586427138;370996;454574;391530;-1279;
2024-05-27T22:45:35.790;540044154604584723;371001;454611;391519;-1304;
2024-05-27T22:45:35.809;540044154622742308;370970;454617;391522;-1290;
2024-05-27T22:45:35.827;540044154640899893;371015;454684;391575;-1283;
2024-05-27T22:45:35.845;540044154659057478;370974;454628;391585;-1350;
2024-05-27T22:45:35.863;540044154677215063;371016;454660;391655;-1344;
2024-05-27T22:45:35.881;540044154695372648;371115;454768;391723;-1360;
2024-05-27T22:45:35.899;540044154713530233;371161;454766;391777;-1309;
2024-05-27T22:45:35.918;540044154731687818;371239;454912;391792;-1268;
2024-05-27T22:45:35.936;540044154749845403;371212;454930;391801;-1314;
2024-05-27T22:45:35.954;540044154768002988;371185;454916;391859;-1277;
2024-05-27T22:45:35.972;540044154786160573;371149;454857;391770;-1319;
2024-05-27T22:45:35.990;540044154804318158;371069;454708;391645;-1287;
2024-05-27T22:45:36.008;540044154822475743;370984;454598;391598;-1274;
2024-05-27T22:45:36.026;540044154840633328;370812;454427;391493;-1280;
2024-05-27T22:45:36.045;540044154858790913;370742;454258;391289;-1276;
2024-05-27T22:45:36.063;540044154876948498;370547;454094;391102;-1263;
2024-05-27T22:45:36.081;540044154895106083;370491;454030;391039;-1301;
2024-05-27T22:45:36.099;540044154913263668;370419;453995;391012;-1308;
2024-05-27T22:45:36.117;540044154931421253;370437;453968;391014;-1307;
2024-05-27T22:45:36.135;540044154949578838;370448;453962;391025;-1297;
2024-05-27T22:45:36.154;540044154967736423;370455;454036;391056;-1266;
2024-05-27T22:45:36.172;540044154985894008;370540;454062;391052;-1284;
2024-05-27T22:45:36.190;540044155004051593;370571;454132;391065;-1322;
2024-05-27T22:45:36.208;540044155022209178;370635;454121;391163;-1356;
2024-05-27T22:45:36.226;540044155040366763;370637;454265;391212;-1288;
2024-05-27T22:45:36.244;540044155058524348;370696;454344;391275;-1299;
2024-05-27T22:45:36.263;540044155076681933;370744;454382;391331;-1268;
2024-05-27T22:45:36.281;540044155094839518;370790;454452;391408;-1268;
2024-05-27T22:45:36.299;540044155112997103;370798;454541;391493;-1277;
2024-05-27T22:45:36.317;540044155131154688;370830;454575;391520;-1290;
2024-05-27T22:45:36.335;540044155149312273;370756;454401;391431;-1292;
2024-05-27T22:45:36.353;540044155167469858;370697;454321;391314;-1269;
2024-05-27T22:45:36.371;540044155185627443;370571;454126;391165;-1335;
2024-05-27T22:45:36.390;540044155203785028;370420;453900;391000;-1327;
2024-05-27T22:45:36.408;540044155221942613;370231;453760;390863;-1337;
2024-05-27T22:45:36.426;540044155240100198;370196;453669;390830;-1323;
2024-05-27T22:45:36.444;540044155258257817;370138;453676;390734;-1345;
2024-05-27T22:45:36.462;540044155276415402;370100;453614;390654;-1319;
2024-05-27T22:45:36.480;540044155294572987;370056;453615;390720;-1355;
2024-05-27T22:45:36.499;540044155312730572;370116;453669;390770;-1311;
2024-05-27T22:45:36.517;540044155330888157;370181;453691;390765;-1279;
2024-05-27T22:45:36.535;540044155349045742;370248;453728;390755;-1321;
2024-05-27T22:45:36.553;540044155367203327;370305;453809;390871;-1271;
2024-05-27T22:45:36.571;540044155385360912;370326;453847;390842;-1268;
2024-05-27T22:45:36.589;540044155403518497;370356;453902;390923;-1276;
