Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-26T22:28:22.580;539956721488089518;529401;593307;542290;172388;
2024-05-26T22:28:22.598;539956721506246202;529383;593371;542289;172439;
2024-05-26T22:28:22.616;539956721524402886;529419;593331;542283;172397;
2024-05-26T22:28:22.634;539956721542559570;529400;593302;542295;172386;
2024-05-26T22:28:22.652;539956721560716254;529508;593372;542355;172419;
2024-05-26T22:28:22.670;539956721578872938;529535;593336;542339;172394;
2024-05-26T22:28:22.688;539956721597029622;529503;593344;542396;172351;
2024-05-26T22:28:22.707;539956721615186306;529582;593362;542393;172361;
2024-05-26T22:28:22.725;539956721633342990;529504;593208;542295;172387;
2024-05-26T22:28:22.743;539956721651499674;529012;592605;541860;172383;
2024-05-26T22:28:22.761;539956721669656358;528287;591648;541100;172401;
2024-05-26T22:28:22.779;539956721687813042;527212;590277;539990;172393;
2024-05-26T22:28:22.797;539956721705969726;526181;588920;538870;172417;
2024-05-26T22:28:22.816;539956721724126410;525231;587655;537871;172393;
2024-05-26T22:28:22.834;539956721742283094;524366;586581;536965;172413;
2024-05-26T22:28:22.852;539956721760439778;523825;585885;536411;172369;
2024-05-26T22:28:22.870;539956721778596462;523515;585488;536002;172409;
2024-05-26T22:28:22.888;539956721796753146;523383;585378;535903;172371;
2024-05-26T22:28:22.906;539956721814909830;523514;585488;535997;172382;
2024-05-26T22:28:22.924;539956721833066514;523700;585851;536206;172393;
2024-05-26T22:28:22.943;539956721851223198;523927;586173;536445;172441;
2024-05-26T22:28:22.961;539956721869379882;524316;586639;536784;172426;
2024-05-26T22:28:22.979;539956721887536566;524669;587061;537057;172414;
2024-05-26T22:28:22.997;539956721905693250;524998;587482;537469;172396;
2024-05-26T22:28:23.015;539956721923849934;525205;587783;537764;172452;
2024-05-26T22:28:23.033;539956721942006618;525425;588000;537989;172387;
2024-05-26T22:28:23.052;539956721960163302;525653;588239;538151;172416;
2024-05-26T22:28:23.070;539956721978319986;525771;588355;538251;172389;
2024-05-26T22:28:23.088;539956721996476670;525876;588491;538361;172409;
2024-05-26T22:28:23.106;539956722014633354;525912;588510;538430;172402;
2024-05-26T22:28:23.124;539956722032790038;526060;588595;538486;172464;
2024-05-26T22:28:23.142;539956722050946722;526089;588620;538496;172368;
2024-05-26T22:28:23.161;539956722069103406;526191;588715;538568;172410;
2024-05-26T22:28:23.179;539956722087260090;526268;588826;538669;172429;
2024-05-26T22:28:23.197;539956722105416774;526346;588864;538711;172419;
2024-05-26T22:28:23.215;539956722123573458;526467;589015;538835;172380;
2024-05-26T22:28:23.233;539956722141730146;526529;589018;538870;172383;
2024-05-26T22:28:23.251;539956722159886830;526336;588788;538677;172410;
