Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-25T22:58:16.150;539872115203986246;401617;396273;345909;172321;
2024-05-25T22:58:16.168;539872115222139963;401961;396539;346083;172358;
2024-05-25T22:58:16.186;539872115240293680;402126;396786;346202;172324;
2024-05-25T22:58:16.204;539872115258447397;402289;396953;346276;172314;
2024-05-25T22:58:16.222;539872115276601114;402403;397048;346315;172335;
2024-05-25T22:58:16.240;539872115294754831;402548;397176;346446;172332;
2024-05-25T22:58:16.258;539872115312908548;402670;397290;346446;172334;
2024-05-25T22:58:16.277;539872115331062265;402832;397518;346576;172348;
2024-05-25T22:58:16.295;539872115349215982;402930;397571;346583;172301;
2024-05-25T22:58:16.313;539872115367369699;402984;397694;346667;172292;
2024-05-25T22:58:16.331;539872115385523416;403020;397732;346723;172270;
2024-05-25T22:58:16.349;539872115403677133;403093;397817;346728;172348;
2024-05-25T22:58:16.367;539872115421830850;403199;397919;346856;172394;
2024-05-25T22:58:16.385;539872115439984567;403159;397950;346840;172326;
2024-05-25T22:58:16.404;539872115458138284;402963;397746;346693;172295;
2024-05-25T22:58:16.422;539872115476292001;402476;397260;346429;172302;
2024-05-25T22:58:16.440;539872115494445718;401757;396545;346071;172277;
2024-05-25T22:58:16.458;539872115512599435;401080;395879;345697;172302;
2024-05-25T22:58:16.476;539872115530753152;400519;395361;345522;172322;
2024-05-25T22:58:16.494;539872115548906869;400050;394976;345267;172318;
2024-05-25T22:58:16.513;539872115567060586;399849;394661;345149;172341;
2024-05-25T22:58:16.531;539872115585214303;399713;394627;345074;172346;
2024-05-25T22:58:16.549;539872115603368020;399760;394611;345112;172352;
2024-05-25T22:58:16.567;539872115621521737;399913;394863;345238;172323;
2024-05-25T22:58:16.585;539872115639675454;400179;395005;345349;172333;
2024-05-25T22:58:16.603;539872115657829171;400598;395419;345513;172324;
2024-05-25T22:58:16.621;539872115675982888;400924;395748;345711;172353;
2024-05-25T22:58:16.640;539872115694136605;401302;396061;345808;172256;
2024-05-25T22:58:16.658;539872115712290322;401658;396345;345985;172267;
2024-05-25T22:58:16.676;539872115730444039;401977;396689;346239;172342;
2024-05-25T22:58:16.694;539872115748597756;402215;396988;346354;172341;
2024-05-25T22:58:16.712;539872115766751473;402482;397207;346495;172351;
2024-05-25T22:58:16.730;539872115784905190;402702;397419;346593;172345;
2024-05-25T22:58:16.749;539872115803058907;402875;397610;346673;172309;
2024-05-25T22:58:16.767;539872115821212624;402996;397718;346722;172327;
2024-05-25T22:58:16.785;539872115839366341;403167;397937;346813;172389;
2024-05-25T22:58:16.803;539872115857520058;403265;397991;346868;172300;
2024-05-25T22:58:16.821;539872115875673775;403326;398054;346886;172361;
2024-05-25T22:58:16.839;539872115893827492;403437;398161;346975;172334;
2024-05-25T22:58:16.857;539872115911981209;403457;398195;346976;172324;
2024-05-25T22:58:16.876;539872115930134926;403557;398319;347012;172322;
2024-05-25T22:58:16.894;539872115948288643;403583;398335;347106;172332;
2024-05-25T22:58:16.912;539872115966442360;403281;398082;346962;172291;
2024-05-25T22:58:16.930;539872115984596077;402696;397647;346702;172287;
2024-05-25T22:58:16.948;539872116002749794;401951;396944;346288;172333;
2024-05-25T22:58:16.966;539872116020903511;401255;396161;345929;172307;
2024-05-25T22:58:16.985;539872116039057228;400629;395569;345647;172327;
2024-05-25T22:58:17.003;539872116057210945;400215;395106;345426;172312;
2024-05-25T22:58:17.021;539872116075364662;399939;394862;345259;172341;
2024-05-25T22:58:17.039;539872116093518379;399820;394741;345214;172329;
2024-05-25T22:58:17.057;539872116111672096;399871;394839;345239;172295;
2024-05-25T22:58:17.075;539872116129825813;400103;394969;345372;172353;
2024-05-25T22:58:17.093;539872116147979530;400356;395276;345485;172321;
2024-05-25T22:58:17.112;539872116166133247;400717;395648;345669;172336;
2024-05-25T22:58:17.130;539872116184286964;401112;395945;345871;172337;
2024-05-25T22:58:17.148;539872116202440681;401519;396353;346059;172297;
2024-05-25T22:58:17.166;539872116220594398;401880;396721;346240;172328;
2024-05-25T22:58:17.184;539872116238748115;402198;396960;346389;172315;
2024-05-25T22:58:17.202;539872116256901832;402471;397278;346512;172304;
