Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-25T23:01:42.335;539872321047711203;367623;367752;332621;172293;
2024-05-25T23:01:42.353;539872321065862728;367757;367972;332680;172312;
2024-05-25T23:01:42.371;539872321084014253;367976;368159;332761;172318;
2024-05-25T23:01:42.389;539872321102165778;368094;368291;332821;172328;
2024-05-25T23:01:42.407;539872321120317303;368176;368384;332868;172290;
2024-05-25T23:01:42.425;539872321138468828;368246;368459;332890;172316;
2024-05-25T23:01:42.443;539872321156620353;368329;368504;332962;172340;
2024-05-25T23:01:42.462;539872321174771878;368365;368554;333003;172260;
2024-05-25T23:01:42.480;539872321192923403;368431;368622;332994;172294;
2024-05-25T23:01:42.498;539872321211074928;368458;368636;333020;172360;
2024-05-25T23:01:42.516;539872321229226453;368468;368684;333077;172319;
2024-05-25T23:01:42.534;539872321247377978;368518;368707;333017;172308;
2024-05-25T23:01:42.552;539872321265529503;368520;368728;332984;172311;
2024-05-25T23:01:42.570;539872321283681028;368540;368790;333002;172343;
2024-05-25T23:01:42.589;539872321301832553;368610;368807;332996;172316;
2024-05-25T23:01:42.607;539872321319984078;368580;368826;333051;172283;
2024-05-25T23:01:42.625;539872321338135603;368576;368827;333022;172302;
2024-05-25T23:01:42.643;539872321356287128;368486;368704;332965;172349;
2024-05-25T23:01:42.661;539872321374438653;368259;368424;332791;172344;
2024-05-25T23:01:42.679;539872321392590178;367921;368053;332618;172287;
2024-05-25T23:01:42.698;539872321410741703;367760;367884;332594;172315;
2024-05-25T23:01:42.716;539872321428893228;367552;367705;332437;172304;
2024-05-25T23:01:42.734;539872321447044753;367413;367592;332411;172371;
2024-05-25T23:01:42.752;539872321465196278;367426;367505;332384;172337;
2024-05-25T23:01:42.770;539872321483347803;367458;367520;332332;172325;
2024-05-25T23:01:42.788;539872321501499328;367567;367631;332452;172304;
2024-05-25T23:01:42.806;539872321519650853;367650;367804;332502;172270;
2024-05-25T23:01:42.825;539872321537802378;367816;367993;332568;172320;
2024-05-25T23:01:42.843;539872321555953903;367989;368095;332627;172327;
2024-05-25T23:01:42.861;539872321574105428;368165;368273;332764;172373;
2024-05-25T23:01:42.879;539872321592256953;368309;368454;332828;172353;
2024-05-25T23:01:42.897;539872321610408478;368321;368508;332870;172343;
2024-05-25T23:01:42.915;539872321628560003;368455;368579;332899;172331;
2024-05-25T23:01:42.934;539872321646711528;368543;368739;332959;172341;
2024-05-25T23:01:42.952;539872321664863053;368586;368780;332996;172337;
2024-05-25T23:01:42.970;539872321683014578;368680;368858;332992;172283;
2024-05-25T23:01:42.988;539872321701166103;368672;368815;333035;172317;
2024-05-25T23:01:43.006;539872321719317628;368769;368911;333050;172264;
2024-05-25T23:01:43.024;539872321737469153;368744;368908;333063;172297;
2024-05-25T23:01:43.042;539872321755620678;368789;368944;333090;172285;
2024-05-25T23:01:43.061;539872321773772203;368805;368932;333086;172234;
2024-05-25T23:01:43.079;539872321791923728;368816;368916;333111;172342;
2024-05-25T23:01:43.097;539872321810075257;368815;368942;333077;172341;
2024-05-25T23:01:43.115;539872321828226782;368824;368986;333111;172350;
2024-05-25T23:01:43.133;539872321846378307;368815;368928;333057;172378;
2024-05-25T23:01:43.151;539872321864529832;368727;368902;332994;172404;
2024-05-25T23:01:43.169;539872321882681357;368500;368663;332876;172316;
2024-05-25T23:01:43.188;539872321900832882;368342;368436;332810;172356;
2024-05-25T23:01:43.206;539872321918984407;368082;368226;332698;172344;
2024-05-25T23:01:43.224;539872321937135932;367953;367976;332586;172318;
2024-05-25T23:01:43.242;539872321955287457;367776;367889;332505;172278;
2024-05-25T23:01:43.260;539872321973438982;367770;367839;332525;172321;
2024-05-25T23:01:43.278;539872321991590507;367793;367846;332493;172370;
2024-05-25T23:01:43.297;539872322009742032;367905;367887;332570;172340;
2024-05-25T23:01:43.315;539872322027893557;367987;368024;332582;172332;
2024-05-25T23:01:43.333;539872322046045082;368138;368209;332682;172332;
2024-05-25T23:01:43.351;539872322064196607;368253;368373;332708;172327;
2024-05-25T23:01:43.369;539872322082348132;368454;368575;332794;172349;
2024-05-25T23:01:43.387;539872322100499657;368568;368693;332904;172338;
2024-05-25T23:01:43.405;539872322118651182;368729;368861;333011;172349;
2024-05-25T23:01:43.424;539872322136802707;368854;368919;333070;172333;
2024-05-25T23:01:43.442;539872322154954232;369019;369050;333150;172341;
2024-05-25T23:01:43.460;539872322173105757;369025;369121;333225;172309;
2024-05-25T23:01:43.478;539872322191257282;369103;369190;333171;172280;
2024-05-25T23:01:43.496;539872322209408807;369189;369259;333213;172333;
2024-05-25T23:01:43.514;539872322227560332;369201;369375;333234;172317;
2024-05-25T23:01:43.533;539872322245711857;369219;369373;333253;172292;
2024-05-25T23:01:43.551;539872322263863382;369271;369370;333259;172302;
2024-05-25T23:01:43.569;539872322282014907;369340;369449;333232;172312;
2024-05-25T23:01:43.587;539872322300166432;369389;369548;333327;172282;
2024-05-25T23:01:43.605;539872322318317957;369454;369603;333304;172327;
2024-05-25T23:01:43.623;539872322336469482;369446;369591;333354;172352;
2024-05-25T23:01:43.641;539872322354621007;369499;369631;333413;172331;
2024-05-25T23:01:43.660;539872322372772532;369523;369646;333330;172370;
2024-05-25T23:01:43.678;539872322390924057;369477;369560;333336;172335;
2024-05-25T23:01:43.696;539872322409075582;369232;369300;333198;172332;
2024-05-25T23:01:43.714;539872322427227107;368947;369084;333055;172298;
2024-05-25T23:01:43.732;539872322445378632;368745;368879;332943;172320;
2024-05-25T23:01:43.750;539872322463530157;368646;368727;332912;172322;
2024-05-25T23:01:43.768;539872322481681682;368545;368655;332807;172334;
2024-05-25T23:01:43.787;539872322499833207;368498;368589;332780;172339;
2024-05-25T23:01:43.805;539872322517984732;368579;368647;332824;172295;
2024-05-25T23:01:43.823;539872322536136257;368608;368757;332866;172369;
2024-05-25T23:01:43.841;539872322554287782;368812;368830;332961;172341;
2024-05-25T23:01:43.859;539872322572442124;368965;369064;333090;172375;
2024-05-25T23:01:43.877;539872322590596466;369140;369208;333154;172289;
2024-05-25T23:01:43.896;539872322608750808;369262;369361;333230;172315;
2024-05-25T23:01:43.914;539872322626905150;369438;369525;333341;172369;
2024-05-25T23:01:43.932;539872322645059492;369463;369663;333351;172323;
2024-05-25T23:01:43.950;539872322663213834;369528;369697;333395;172329;
2024-05-25T23:01:43.968;539872322681368176;369593;369758;333397;172341;
2024-05-25T23:01:43.986;539872322699522518;369605;369858;333412;172288;
2024-05-25T23:01:44.004;539872322717676860;369754;369902;333524;172336;
2024-05-25T23:01:44.023;539872322735831202;369746;369977;333486;172308;
2024-05-25T23:01:44.041;539872322753985544;369818;369983;333506;172322;
2024-05-25T23:01:44.059;539872322772139886;369783;369984;333503;172307;
2024-05-25T23:01:44.077;539872322790294228;369863;370008;333480;172291;
2024-05-25T23:01:44.095;539872322808448570;369910;370022;333457;172325;
2024-05-25T23:01:44.113;539872322826602912;369893;370064;333583;172283;
2024-05-25T23:01:44.132;539872322844757254;369971;370126;333624;172368;
2024-05-25T23:01:44.150;539872322862911596;369915;370117;333589;172311;
2024-05-25T23:01:44.168;539872322881065938;369945;370154;333608;172345;
2024-05-25T23:01:44.186;539872322899220280;369895;370139;333598;172314;
2024-05-25T23:01:44.204;539872322917374622;369754;369919;333478;172340;
2024-05-25T23:01:44.222;539872322935528964;369481;369635;333364;172297;
2024-05-25T23:01:44.240;539872322953683306;369319;369465;333182;172283;
2024-05-25T23:01:44.259;539872322971837648;369208;369307;333133;172249;
2024-05-25T23:01:44.277;539872322989991990;368995;369207;333077;172302;
2024-05-25T23:01:44.295;539872323008146332;368969;369189;333072;172309;
2024-05-25T23:01:44.313;539872323026300674;369017;369145;333079;172304;
2024-05-25T23:01:44.331;539872323044455016;369058;369266;333102;172315;
2024-05-25T23:01:44.349;539872323062609358;369198;369378;333205;172293;
2024-05-25T23:01:44.368;539872323080763700;369358;369592;333256;172272;
2024-05-25T23:01:44.386;539872323098918042;369526;369751;333375;172288;
2024-05-25T23:01:44.404;539872323117072384;369714;369859;333494;172338;
2024-05-25T23:01:44.422;539872323135226726;369814;370014;333517;172327;
2024-05-25T23:01:44.440;539872323153381068;369860;370134;333510;172326;
2024-05-25T23:01:44.458;539872323171535410;369993;370222;333573;172329;
2024-05-25T23:01:44.476;539872323189689752;370025;370224;333563;172339;
2024-05-25T23:01:44.495;539872323207844094;370150;370376;333661;172317;
2024-05-25T23:01:44.513;539872323225998436;370180;370392;333710;172346;
2024-05-25T23:01:44.531;539872323244152778;370240;370441;333756;172309;
2024-05-25T23:01:44.549;539872323262307120;370223;370498;333759;172326;
2024-05-25T23:01:44.567;539872323280461462;370260;370515;333800;172334;
2024-05-25T23:01:44.585;539872323298615804;370260;370564;333777;172320;
2024-05-25T23:01:44.604;539872323316770146;370308;370547;333761;172328;
2024-05-25T23:01:44.622;539872323334924488;370380;370615;333747;172355;
2024-05-25T23:01:44.640;539872323353077805;370355;370653;333832;172355;
2024-05-25T23:01:44.658;539872323371231110;370363;370665;333824;172333;
2024-05-25T23:01:44.676;539872323389384415;370415;370640;333832;172359;
2024-05-25T23:01:44.694;539872323407537720;370197;370529;333788;172319;
2024-05-25T23:01:44.712;539872323425691025;370000;370392;333698;172363;
2024-05-25T23:01:44.731;539872323443844330;369766;370077;333481;172304;
2024-05-25T23:01:44.749;539872323461997635;369529;369844;333378;172342;
