Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-17T13:10:03.440;539145617249969507;473648;491221;543003;173663;
2024-05-17T13:10:03.458;539145617268137562;473822;491916;543074;173640;
2024-05-17T13:10:03.476;539145617286305617;473967;492470;543211;173679;
2024-05-17T13:10:03.494;539145617304473672;474141;492890;543311;173672;
2024-05-17T13:10:03.512;539145617322641727;474400;493162;543463;173633;
2024-05-17T13:10:03.530;539145617340809782;474755;493422;543836;173656;
2024-05-17T13:10:03.549;539145617358977837;475177;493545;544320;173690;
2024-05-17T13:10:03.567;539145617377145892;475539;493413;544627;173684;
2024-05-17T13:10:03.585;539145617395313947;475888;493437;544950;173740;
2024-05-17T13:10:03.603;539145617413482002;476106;493595;545061;173667;
2024-05-17T13:10:03.621;539145617431650057;476319;493767;545114;173601;
2024-05-17T13:10:03.639;539145617449818112;476501;493922;545288;173694;
2024-05-17T13:10:03.658;539145617467986167;476592;494081;545376;173651;
2024-05-17T13:10:03.676;539145617486154222;476886;494305;545501;173715;
2024-05-17T13:10:03.694;539145617504322277;477059;494347;545464;173663;
2024-05-17T13:10:03.712;539145617522490332;477190;494432;545563;173684;
2024-05-17T13:10:03.730;539145617540658387;477190;494337;545609;173676;
2024-05-17T13:10:03.748;539145617558826442;477273;494289;545608;173625;
2024-05-17T13:10:03.767;539145617576994497;477337;494292;545613;173596;
2024-05-17T13:10:03.785;539145617595162552;477453;494322;545804;173614;
2024-05-17T13:10:03.803;539145617613330607;477459;494262;545888;173659;
2024-05-17T13:10:03.821;539145617631498662;477548;494217;545909;173579;
2024-05-17T13:10:03.839;539145617649666717;477738;494268;546149;173631;
2024-05-17T13:10:03.857;539145617667834772;477881;494017;546388;173630;
2024-05-17T13:10:03.876;539145617686002827;478002;493837;546669;173652;
2024-05-17T13:10:03.894;539145617704170882;478140;493726;546950;173614;
2024-05-17T13:10:03.912;539145617722338937;478335;493867;547243;173651;
2024-05-17T13:10:03.930;539145617740506992;478710;494151;547652;173670;
2024-05-17T13:10:03.948;539145617758675047;479027;494476;548028;173677;
2024-05-17T13:10:03.966;539145617776843102;479319;494793;548303;173691;
2024-05-17T13:10:03.985;539145617795011157;479662;495132;548721;173687;
2024-05-17T13:10:04.003;539145617813179212;479977;495343;548926;173703;
2024-05-17T13:10:04.021;539145617831347267;480300;495688;549146;173705;
2024-05-17T13:10:04.039;539145617849515322;480565;495938;549410;173603;
2024-05-17T13:10:04.057;539145617867683377;480887;496270;549721;173573;
2024-05-17T13:10:04.075;539145617885851432;481045;496578;549922;173633;
2024-05-17T13:10:04.094;539145617904019487;481259;496857;550030;173620;
2024-05-17T13:10:04.112;539145617922187572;481507;497236;549965;173597;
