Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-23T22:32:45.201;539697782620296162;421448;460660;346806;-1278;
2024-05-23T22:32:45.219;539697782638449445;421750;460989;347120;-1245;
2024-05-23T22:32:45.237;539697782656602728;422000;461228;347305;-1263;
2024-05-23T22:32:45.255;539697782674756011;422201;461434;347577;-1272;
2024-05-23T22:32:45.273;539697782692909294;422589;461748;347769;-1217;
2024-05-23T22:32:45.291;539697782711062577;422712;462053;348001;-1232;
2024-05-23T22:32:45.309;539697782729215860;422912;462253;348169;-1257;
2024-05-23T22:32:45.328;539697782747369143;423136;462537;348376;-1218;
2024-05-23T22:32:45.346;539697782765522426;423315;462792;348570;-1271;
2024-05-23T22:32:45.364;539697782783675709;423531;462923;348742;-1270;
2024-05-23T22:32:45.382;539697782801828992;423556;463071;348785;-1294;
2024-05-23T22:32:45.400;539697782819982275;423347;462891;348609;-1244;
2024-05-23T22:32:45.418;539697782838135558;422811;462374;348224;-1219;
2024-05-23T22:32:45.436;539697782856288841;422088;461708;347673;-1263;
2024-05-23T22:32:45.455;539697782874442124;421349;460941;347106;-1251;
2024-05-23T22:32:45.473;539697782892595407;420661;460154;346613;-1248;
2024-05-23T22:32:45.491;539697782910748690;420040;459490;346191;-1218;
2024-05-23T22:32:45.509;539697782928901973;419612;458956;345827;-1206;
2024-05-23T22:32:45.527;539697782947055256;419277;458589;345588;-1207;
2024-05-23T22:32:45.545;539697782965208539;419177;458513;345501;-1204;
2024-05-23T22:32:45.564;539697782983361822;419220;458488;345518;-1278;
2024-05-23T22:32:45.582;539697783001515105;419380;458605;345666;-1258;
2024-05-23T22:32:45.600;539697783019668388;419638;458828;345841;-1208;
2024-05-23T22:32:45.618;539697783037821671;419913;459138;346059;-1260;
2024-05-23T22:32:45.636;539697783055974954;420164;459415;346239;-1305;
2024-05-23T22:32:45.654;539697783074128237;420500;459720;346551;-1211;
2024-05-23T22:32:45.672;539697783092281520;420796;460061;346751;-1286;
2024-05-23T22:32:45.691;539697783110434803;421136;460377;347047;-1205;
2024-05-23T22:32:45.709;539697783128588086;421341;460677;347226;-1219;
2024-05-23T22:32:45.727;539697783146741369;421554;461012;347491;-1237;
2024-05-23T22:32:45.745;539697783164894652;421848;461263;347692;-1248;
2024-05-23T22:32:45.763;539697783183047935;422045;461528;347887;-1233;
2024-05-23T22:32:45.781;539697783201201218;422241;461826;348075;-1231;
2024-05-23T22:32:45.800;539697783219354501;422425;462044;348264;-1216;
2024-05-23T22:32:45.818;539697783237507784;422453;462038;348224;-1206;
2024-05-23T22:32:45.836;539697783255661067;422127;461838;348081;-1219;
2024-05-23T22:32:45.854;539697783273814350;421601;461375;347655;-1215;
2024-05-23T22:32:45.872;539697783291967654;420923;460774;347190;-1246;
2024-05-23T22:32:45.890;539697783310120937;420264;459960;346607;-1197;
2024-05-23T22:32:45.908;539697783328274220;419674;459297;346175;-1154;
2024-05-23T22:32:45.927;539697783346427503;419163;458723;345693;-1169;
2024-05-23T22:32:45.945;539697783364580786;418765;458332;345419;-1164;
2024-05-23T22:32:45.963;539697783382734069;418546;458152;345256;-1226;
2024-05-23T22:32:45.981;539697783400887352;418505;458047;345267;-1219;
2024-05-23T22:32:45.999;539697783419040635;418520;458037;345251;-1290;
2024-05-23T22:32:46.017;539697783437193918;418677;458213;345365;-1233;
2024-05-23T22:32:46.036;539697783455347201;418937;458433;345586;-1232;
2024-05-23T22:32:46.054;539697783473500484;419176;458695;345788;-1217;
2024-05-23T22:32:46.072;539697783491653767;419439;459022;345961;-1243;
2024-05-23T22:32:46.090;539697783509807050;419718;459387;346238;-1231;
2024-05-23T22:32:46.108;539697783527960333;420013;459642;346425;-1256;
2024-05-23T22:32:46.126;539697783546113616;420251;459943;346625;-1234;
2024-05-23T22:32:46.144;539697783564266899;420483;460177;346784;-1263;
2024-05-23T22:32:46.163;539697783582420182;420635;460374;346979;-1253;
2024-05-23T22:32:46.181;539697783600573465;420909;460664;347219;-1239;
2024-05-23T22:32:46.199;539697783618726748;421082;460894;347385;-1272;
2024-05-23T22:32:46.217;539697783636880031;421273;461064;347505;-1276;
2024-05-23T22:32:46.235;539697783655033314;421393;461269;347584;-1244;
2024-05-23T22:32:46.253;539697783673186597;421213;461187;347532;-1234;
2024-05-23T22:32:46.272;539697783691339880;420689;460707;347136;-1258;
2024-05-23T22:32:46.290;539697783709493163;420001;460031;346638;-1283;
2024-05-23T22:32:46.308;539697783727646446;419266;459394;346055;-1266;
2024-05-23T22:32:46.326;539697783745799729;418528;458565;345489;-1301;
2024-05-23T22:32:46.344;539697783763953012;417777;457862;345001;-1288;
2024-05-23T22:32:46.362;539697783782106295;417333;457289;344614;-1267;
2024-05-23T22:32:46.380;539697783800259578;416947;456923;344329;-1274;
2024-05-23T22:32:46.399;539697783818412861;416832;456667;344163;-1275;
2024-05-23T22:32:46.417;539697783836566144;416885;456612;344131;-1274;
2024-05-23T22:32:46.435;539697783854719427;416928;456749;344231;-1328;
2024-05-23T22:32:46.453;539697783872872710;417137;457015;344373;-1290;
2024-05-23T22:32:46.471;539697783891025993;417371;457250;344561;-1293;
2024-05-23T22:32:46.489;539697783909179276;417649;457560;344751;-1297;
2024-05-23T22:32:46.508;539697783927333947;417971;457835;344980;-1312;
2024-05-23T22:32:46.526;539697783945488596;418278;458124;345247;-1288;
2024-05-23T22:32:46.544;539697783963643245;418511;458397;345464;-1320;
2024-05-23T22:32:46.562;539697783981797894;418772;458713;345717;-1292;
2024-05-23T22:32:46.580;539697783999952543;419026;458965;345884;-1204;
