Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-24T23:22:59.247;539787197217571094;284090;309894;231753;-1320;
2024-05-24T23:22:59.265;539787197235725380;284266;310050;231836;-1271;
2024-05-24T23:22:59.283;539787197253879666;284386;310186;231893;-1285;
2024-05-24T23:22:59.301;539787197272033952;284438;310271;231947;-1275;
2024-05-24T23:22:59.319;539787197290188238;284500;310376;231960;-1294;
2024-05-24T23:22:59.337;539787197308342524;284532;310367;232040;-1331;
2024-05-24T23:22:59.355;539787197326496810;284630;310384;232075;-1302;
2024-05-24T23:22:59.374;539787197344651096;284692;310444;232070;-1310;
2024-05-24T23:22:59.392;539787197362805382;284784;310458;232148;-1305;
2024-05-24T23:22:59.410;539787197380959668;284834;310492;232132;-1340;
2024-05-24T23:22:59.428;539787197399113954;284832;310559;232108;-1308;
2024-05-24T23:22:59.446;539787197417268240;284977;310598;232188;-1271;
2024-05-24T23:22:59.464;539787197435422526;285068;310592;232257;-1313;
2024-05-24T23:22:59.483;539787197453576812;285094;310678;232267;-1338;
2024-05-24T23:22:59.501;539787197471731098;285149;310766;232296;-1286;
2024-05-24T23:22:59.519;539787197489885384;285295;310850;232351;-1316;
2024-05-24T23:22:59.537;539787197508039670;285347;310961;232394;-1328;
2024-05-24T23:22:59.555;539787197526193956;285412;311003;232459;-1318;
2024-05-24T23:22:59.573;539787197544348242;285537;311118;232476;-1359;
2024-05-24T23:22:59.591;539787197562502528;285654;311209;232624;-1309;
2024-05-24T23:22:59.610;539787197580656814;285673;311286;232670;-1309;
2024-05-24T23:22:59.628;539787197598811100;285742;311296;232552;-1321;
2024-05-24T23:22:59.646;539787197616965386;285651;311170;232477;-1357;
2024-05-24T23:22:59.664;539787197635119672;285475;310938;232365;-1316;
2024-05-24T23:22:59.682;539787197653273958;285293;310643;232193;-1310;
2024-05-24T23:22:59.700;539787197671428244;284978;310282;231969;-1310;
2024-05-24T23:22:59.719;539787197689582530;284819;310004;231802;-1270;
2024-05-24T23:22:59.737;539787197707736816;284641;309738;231631;-1290;
2024-05-24T23:22:59.755;539787197725891102;284501;309537;231487;-1313;
2024-05-24T23:22:59.773;539787197744045388;284414;309402;231397;-1270;
