Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-18T15:09:02.978;539239157469680570;370998;356956;391729;1513;
2024-05-18T15:09:02.996;539239157487835808;371145;357156;391971;1503;
2024-05-18T15:09:03.014;539239157505991046;371228;357324;392082;1513;
2024-05-18T15:09:03.032;539239157524146284;371384;357522;392358;1473;
2024-05-18T15:09:03.050;539239157542301522;371508;357702;392575;1474;
2024-05-18T15:09:03.068;539239157560456760;371678;357943;392792;1461;
2024-05-18T15:09:03.086;539239157578611998;371772;358101;392946;1474;
2024-05-18T15:09:03.105;539239157596767236;371925;358274;393252;1491;
2024-05-18T15:09:03.123;539239157614922474;372013;358409;393351;1459;
2024-05-18T15:09:03.141;539239157633077712;372163;358492;393497;1458;
2024-05-18T15:09:03.159;539239157651232950;372241;358609;393555;1377;
2024-05-18T15:09:03.177;539239157669388188;372291;358717;393555;1403;
2024-05-18T15:09:03.195;539239157687543426;372331;358704;393597;1426;
2024-05-18T15:09:03.214;539239157705698664;372297;358709;393577;1386;
2024-05-18T15:09:03.232;539239157723853902;372259;358673;393554;1423;
2024-05-18T15:09:03.250;539239157742009140;372236;358603;393544;1386;
2024-05-18T15:09:03.268;539239157760164378;372110;358493;393543;1424;
2024-05-18T15:09:03.286;539239157778319616;371901;358212;393412;1338;
2024-05-18T15:09:03.304;539239157796474854;371532;357811;393104;1387;
2024-05-18T15:09:03.322;539239157814630092;371071;357351;392659;1310;
2024-05-18T15:09:03.341;539239157832785330;370455;356725;392054;1340;
2024-05-18T15:09:03.359;539239157850940568;369660;355988;391335;1320;
2024-05-18T15:09:03.377;539239157869095806;368981;355313;390672;1320;
2024-05-18T15:09:03.395;539239157887251044;368235;354600;389991;1270;
2024-05-18T15:09:03.413;539239157905406282;367594;353965;389430;1283;
2024-05-18T15:09:03.431;539239157923561520;367034;353338;388920;1232;
2024-05-18T15:09:03.450;539239157941716758;366585;352863;388510;1266;
2024-05-18T15:09:03.468;539239157959871996;366205;352462;388143;1310;
2024-05-18T15:09:03.486;539239157978027234;365858;352014;387851;1285;
2024-05-18T15:09:03.504;539239157996182472;365519;351710;387571;1249;
2024-05-18T15:09:03.522;539239158014337710;365270;351408;387343;1272;
2024-05-18T15:09:03.540;539239158032492948;364941;351019;387059;1272;
2024-05-18T15:09:03.558;539239158050648186;364559;350728;386733;1228;
2024-05-18T15:09:03.577;539239158068803424;364097;350339;386423;1209;
2024-05-18T15:09:03.595;539239158086958662;363742;350003;386104;1190;
2024-05-18T15:09:03.613;539239158105113900;363277;349588;385789;1245;
2024-05-18T15:09:03.631;539239158123269138;362813;349057;385254;1204;
2024-05-18T15:09:03.649;539239158141424376;362325;348610;384767;1127;
2024-05-18T15:09:03.667;539239158159579632;361805;348144;384356;1126;
2024-05-18T15:09:03.686;539239158177734870;361329;347730;383980;1144;
2024-05-18T15:09:03.704;539239158195890108;360863;347392;383577;1126;
2024-05-18T15:09:03.722;539239158214045346;360486;346979;383163;1152;
2024-05-18T15:09:03.740;539239158232200584;360166;346580;382859;1074;
2024-05-18T15:09:03.758;539239158250355822;359809;346301;382537;1062;
2024-05-18T15:09:03.776;539239158268511060;359577;346046;382331;1094;
2024-05-18T15:09:03.794;539239158286666298;359228;345777;382073;1146;
2024-05-18T15:09:03.813;539239158304821536;359049;345533;381764;1069;
2024-05-18T15:09:03.831;539239158322976774;358825;345294;381544;1014;
2024-05-18T15:09:03.849;539239158341132012;358639;345083;381336;1036;
2024-05-18T15:09:03.867;539239158359287250;358489;344886;381173;1118;
2024-05-18T15:09:03.885;539239158377442488;358268;344682;381015;1065;
2024-05-18T15:09:03.903;539239158395597726;358065;344429;380746;1099;
2024-05-18T15:09:03.922;539239158413752964;357916;344254;380583;1052;
2024-05-18T15:09:03.940;539239158431908202;357823;344061;380430;1008;
2024-05-18T15:09:03.958;539239158450063440;357654;343917;380330;1014;
2024-05-18T15:09:03.976;539239158468218678;357474;343653;380114;994;
2024-05-18T15:09:03.994;539239158486373916;357402;343448;379865;947;
2024-05-18T15:09:04.012;539239158504529154;357302;343275;379745;1074;
2024-05-18T15:09:04.031;539239158522684392;357051;343053;379534;1016;
2024-05-18T15:09:04.049;539239158540839630;356683;342719;379114;1027;
2024-05-18T15:09:04.067;539239158558994868;356244;342312;378642;1038;
2024-05-18T15:09:04.085;539239158577150106;355706;341745;378006;1027;
2024-05-18T15:09:04.103;539239158595305344;355071;341040;377375;992;
2024-05-18T15:09:04.121;539239158613460582;354453;340420;376729;980;
2024-05-18T15:09:04.139;539239158631615820;353898;339868;376169;987;
2024-05-18T15:09:04.158;539239158649771058;353361;339312;375609;980;
2024-05-18T15:09:04.176;539239158667926296;353013;338930;375272;973;
2024-05-18T15:09:04.194;539239158686081534;352628;338458;374892;966;
2024-05-18T15:09:04.212;539239158704236772;352363;338205;374564;981;
2024-05-18T15:09:04.230;539239158722392010;352060;337944;374280;910;
2024-05-18T15:09:04.248;539239158740547248;351904;337764;374037;952;
2024-05-18T15:09:04.267;539239158758702486;351744;337458;373861;951;
2024-05-18T15:09:04.285;539239158776857724;351589;337386;373677;972;
2024-05-18T15:09:04.303;539239158795012962;351415;337180;373520;981;
2024-05-18T15:09:04.321;539239158813168200;351216;336973;373286;980;
2024-05-18T15:09:04.339;539239158831323438;350954;336669;373005;923;
2024-05-18T15:09:04.357;539239158849480551;350680;336373;372691;928;
2024-05-18T15:09:04.375;539239158867637636;350361;336004;372355;926;
2024-05-18T15:09:04.394;539239158885794721;350006;335717;372074;912;
2024-05-18T15:09:04.412;539239158903951806;349701;335415;371734;958;
2024-05-18T15:09:04.430;539239158922108891;349401;335092;371372;933;
