Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-14T12:10:13.911;538882826367927447;597798;493394;602637;173014;
2024-05-14T12:10:13.929;538882826386091106;597249;493040;602197;173049;
2024-05-14T12:10:13.947;538882826404254765;596619;492572;601715;173062;
2024-05-14T12:10:13.965;538882826422418424;595970;492041;601116;173057;
2024-05-14T12:10:13.983;538882826440582083;595436;491515;600563;173033;
2024-05-14T12:10:14.001;538882826458745742;594923;491151;600191;173033;
2024-05-14T12:10:14.019;538882826476909401;594657;490770;599941;173026;
2024-05-14T12:10:14.038;538882826495073060;594597;490714;599932;173032;
2024-05-14T12:10:14.056;538882826513236719;594535;490691;599980;172982;
2024-05-14T12:10:14.074;538882826531400378;594691;490714;600118;173036;
2024-05-14T12:10:14.092;538882826549564037;594876;490802;600347;173034;
2024-05-14T12:10:14.110;538882826567727696;595117;490941;600561;173016;
2024-05-14T12:10:14.128;538882826585891355;595249;491099;600727;172951;
2024-05-14T12:10:14.147;538882826604055014;595460;491103;600895;173005;
2024-05-14T12:10:14.165;538882826622218673;595553;491272;601121;172965;
2024-05-14T12:10:14.183;538882826640382332;595641;491353;601255;173020;
2024-05-14T12:10:14.201;538882826658545991;595678;491411;601297;173000;
2024-05-14T12:10:14.219;538882826676709650;595778;491461;601388;173044;
2024-05-14T12:10:14.237;538882826694873309;595802;491510;601494;173069;
2024-05-14T12:10:14.256;538882826713036968;595948;491555;601681;173050;
2024-05-14T12:10:14.274;538882826731200627;596109;491747;601903;172960;
2024-05-14T12:10:14.292;538882826749364286;596491;491933;602156;173022;
2024-05-14T12:10:14.310;538882826767527945;596750;492146;602406;172980;
2024-05-14T12:10:14.328;538882826785691604;597071;492292;602722;173018;
2024-05-14T12:10:14.346;538882826803855263;597212;492382;602964;173050;
2024-05-14T12:10:14.365;538882826822018922;597385;492428;603134;172970;
2024-05-14T12:10:14.383;538882826840182581;597531;492523;603315;172981;
2024-05-14T12:10:14.401;538882826858346240;597631;492606;603539;172953;
2024-05-14T12:10:14.419;538882826876509899;597768;492775;603753;172965;
2024-05-14T12:10:14.437;538882826894673558;598000;492963;604034;172987;
2024-05-14T12:10:14.455;538882826912837217;598216;493174;604258;172992;
2024-05-14T12:10:14.474;538882826931000876;598472;493385;604517;173009;
2024-05-14T12:10:14.492;538882826949164535;598675;493597;604863;173027;
2024-05-14T12:10:14.510;538882826967328194;598642;493705;604979;173057;
2024-05-14T12:10:14.528;538882826985491853;598239;493525;604757;173004;
2024-05-14T12:10:14.546;538882827003655512;597687;493175;604413;173048;
2024-05-14T12:10:14.564;538882827021819197;597036;492756;603919;173015;
2024-05-14T12:10:14.583;538882827039982856;596467;492383;603421;173044;
2024-05-14T12:10:14.601;538882827058146515;596173;492099;603002;173009;
2024-05-14T12:10:14.619;538882827076310174;595937;491925;602792;172987;
2024-05-14T12:10:14.637;538882827094473833;596050;492048;602767;173036;
2024-05-14T12:10:14.655;538882827112637492;596249;492106;602837;173031;
2024-05-14T12:10:14.673;538882827130801151;596590;492348;603100;173062;
2024-05-14T12:10:14.692;538882827148964810;596945;492621;603503;173001;
2024-05-14T12:10:14.710;538882827167128469;597481;492949;603941;173045;
2024-05-14T12:10:14.728;538882827185292128;597901;493263;604314;173009;
2024-05-14T12:10:14.746;538882827203455787;598382;493631;604714;173065;
2024-05-14T12:10:14.764;538882827221619446;598887;493969;605125;173085;
2024-05-14T12:10:14.782;538882827239783105;599188;494245;605402;173103;
2024-05-14T12:10:14.801;538882827257946764;599454;494439;605713;173064;
2024-05-14T12:10:14.819;538882827276110423;599616;494599;605901;173036;
2024-05-14T12:10:14.837;538882827294274082;599775;494721;606071;173032;
2024-05-14T12:10:14.855;538882827312437741;600105;495043;606362;173049;
2024-05-14T12:10:14.873;538882827330601400;600402;495287;606642;173078;
2024-05-14T12:10:14.891;538882827348765059;600828;495581;607056;173068;
2024-05-14T12:10:14.910;538882827366928718;601276;495976;607428;173003;
2024-05-14T12:10:14.928;538882827385092377;601818;496414;607953;173055;
2024-05-14T12:10:14.946;538882827403256036;602436;496817;608408;173101;
2024-05-14T12:10:14.964;538882827421419695;603068;497187;608948;173093;
2024-05-14T12:10:14.982;538882827439583354;603739;497656;609450;173091;
2024-05-14T12:10:15.000;538882827457747013;604151;497920;609834;173082;
2024-05-14T12:10:15.018;538882827475910672;604460;498099;610040;173106;
2024-05-14T12:10:15.037;538882827494074331;604581;498228;610260;173073;
2024-05-14T12:10:15.055;538882827512237990;604683;498339;610470;173020;
2024-05-14T12:10:15.073;538882827530401649;604567;498331;610534;173011;
2024-05-14T12:10:15.091;538882827548565308;604060;498050;610242;173057;
2024-05-14T12:10:15.109;538882827566728967;603368;497639;609779;173099;
2024-05-14T12:10:15.127;538882827584892626;602449;497066;609157;173001;
2024-05-14T12:10:15.146;538882827603056285;601616;496407;608442;173007;
2024-05-14T12:10:15.164;538882827621219944;600946;495752;607786;172965;
2024-05-14T12:10:15.182;538882827639383603;600422;495301;607284;173020;
2024-05-14T12:10:15.200;538882827657545928;599978;494945;606924;172989;
2024-05-14T12:10:15.218;538882827675708220;599783;494663;606717;173007;
2024-05-14T12:10:15.236;538882827693870512;599662;494570;606667;173037;
2024-05-14T12:10:15.255;538882827712032804;599794;494615;606691;173024;
2024-05-14T12:10:15.273;538882827730195096;599977;494668;606807;173026;
