Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-21T20:50:54.680;539518871740769493;471610;572181;397730;-1325;
2024-05-21T20:50:54.698;539518871758929483;471592;572129;397714;-1347;
2024-05-21T20:50:54.716;539518871777089473;471499;572014;397554;-1377;
2024-05-21T20:50:54.734;539518871795249463;471183;571671;397284;-1341;
2024-05-21T20:50:54.752;539518871813409453;470836;571272;397027;-1314;
2024-05-21T20:50:54.770;539518871831569443;470407;570752;396632;-1371;
2024-05-21T20:50:54.788;539518871849729433;470040;570242;396276;-1399;
2024-05-21T20:50:54.807;539518871867889423;469643;569832;395945;-1424;
2024-05-21T20:50:54.825;539518871886049413;469318;569486;395767;-1440;
2024-05-21T20:50:54.843;539518871904209403;469129;569214;395685;-1397;
2024-05-21T20:50:54.861;539518871922369393;468943;569057;395620;-1429;
2024-05-21T20:50:54.879;539518871940529383;468855;569078;395555;-1364;
2024-05-21T20:50:54.897;539518871958689373;468949;569034;395581;-1409;
2024-05-21T20:50:54.916;539518871976849363;469025;569232;395688;-1376;
2024-05-21T20:50:54.934;539518871995009353;469188;569419;395875;-1364;
2024-05-21T20:50:54.952;539518872013169343;469318;569601;396040;-1276;
2024-05-21T20:50:54.970;539518872031329333;469501;569829;396197;-1302;
2024-05-21T20:50:54.988;539518872049489323;469690;570021;396388;-1383;
2024-05-21T20:50:55.006;539518872067649313;469833;570275;396512;-1345;
2024-05-21T20:50:55.025;539518872085809303;470046;570458;396659;-1403;
2024-05-21T20:50:55.043;539518872103969293;470134;570605;396771;-1381;
2024-05-21T20:50:55.061;539518872122129283;470363;570793;396961;-1404;
2024-05-21T20:50:55.079;539518872140289273;470450;570945;397014;-1398;
2024-05-21T20:50:55.097;539518872158449263;470557;571108;397175;-1389;
2024-05-21T20:50:55.115;539518872176609253;470624;571224;397224;-1377;
2024-05-21T20:50:55.133;539518872194769243;470797;571343;397388;-1378;
2024-05-21T20:50:55.152;539518872212929233;470840;571493;397378;-1365;
2024-05-21T20:50:55.170;539518872231089223;470909;571576;397446;-1325;
2024-05-21T20:50:55.188;539518872249249213;471090;571740;397583;-1376;
2024-05-21T20:50:55.206;539518872267409203;471228;571907;397693;-1325;
2024-05-21T20:50:55.224;539518872285569193;471374;572017;397889;-1403;
2024-05-21T20:50:55.242;539518872303729183;471509;572267;397976;-1356;
2024-05-21T20:50:55.261;539518872321889173;471693;572424;398091;-1361;
2024-05-21T20:50:55.279;539518872340049163;471792;572584;398214;-1386;
2024-05-21T20:50:55.297;539518872358209153;471929;572734;398422;-1369;
2024-05-21T20:50:55.315;539518872376369143;472026;572820;398402;-1341;
2024-05-21T20:50:55.333;539518872394529133;471910;572688;398311;-1346;
2024-05-21T20:50:55.351;539518872412689144;471754;572417;398073;-1330;
2024-05-21T20:50:55.370;539518872430849134;471422;572128;397801;-1405;
2024-05-21T20:50:55.388;539518872449009124;471107;571758;397496;-1414;
2024-05-21T20:50:55.406;539518872467169114;470874;571378;397315;-1304;
2024-05-21T20:50:55.424;539518872485329104;470537;571035;397076;-1339;
2024-05-21T20:50:55.442;539518872503489094;470383;570891;396980;-1360;
2024-05-21T20:50:55.460;539518872521649084;470306;570770;396909;-1343;
2024-05-21T20:50:55.479;539518872539809074;470264;570721;396856;-1353;
2024-05-21T20:50:55.497;539518872557969064;470404;570856;396996;-1325;
2024-05-21T20:50:55.515;539518872576129054;470502;571031;397069;-1306;
2024-05-21T20:50:55.533;539518872594289044;470723;571158;397301;-1279;
2024-05-21T20:50:55.551;539518872612449034;470930;571509;397545;-1310;
2024-05-21T20:50:55.569;539518872630609024;471168;571849;397783;-1359;
2024-05-21T20:50:55.587;539518872648769014;471389;572161;397936;-1353;
2024-05-21T20:50:55.606;539518872666929004;471620;572417;398097;-1348;
2024-05-21T20:50:55.624;539518872685088994;471838;572653;398311;-1382;
2024-05-21T20:50:55.642;539518872703248984;472032;572836;398440;-1365;
2024-05-21T20:50:55.660;539518872721408974;472215;572986;398617;-1359;
2024-05-21T20:50:55.678;539518872739568964;472338;573190;398772;-1292;
2024-05-21T20:50:55.696;539518872757728954;472409;573314;398849;-1286;
2024-05-21T20:50:55.715;539518872775888944;472554;573507;398921;-1320;
2024-05-21T20:50:55.733;539518872794048934;472656;573682;399003;-1326;
