Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-25T22:59:56.350;539872215409472634;399130;395484;347305;172331;
2024-05-25T22:59:56.368;539872215427619334;399368;395699;347422;172356;
2024-05-25T22:59:56.386;539872215445766034;399514;395868;347468;172301;
2024-05-25T22:59:56.404;539872215463912734;399749;396010;347559;172297;
2024-05-25T22:59:56.422;539872215482059434;399812;396183;347606;172314;
2024-05-25T22:59:56.440;539872215500206134;399996;396319;347694;172310;
2024-05-25T22:59:56.458;539872215518352834;400129;396413;347694;172294;
2024-05-25T22:59:56.477;539872215536499534;400233;396578;347701;172293;
2024-05-25T22:59:56.495;539872215554646234;400313;396684;347814;172286;
2024-05-25T22:59:56.513;539872215572792934;400501;396817;347907;172294;
2024-05-25T22:59:56.531;539872215590939634;400637;396894;347979;172315;
2024-05-25T22:59:56.549;539872215609086334;400583;396818;347915;172316;
2024-05-25T22:59:56.567;539872215627233034;400272;396495;347769;172291;
2024-05-25T22:59:56.585;539872215645379734;399746;396089;347559;172328;
2024-05-25T22:59:56.604;539872215663526434;399243;395584;347271;172297;
2024-05-25T22:59:56.622;539872215681673134;398881;395191;347143;172320;
2024-05-25T22:59:56.640;539872215699819834;398597;394902;346921;172299;
2024-05-25T22:59:56.658;539872215717966534;398471;394700;346823;172293;
2024-05-25T22:59:56.676;539872215736113234;398402;394562;346740;172304;
2024-05-25T22:59:56.694;539872215754259934;398497;394693;346814;172263;
2024-05-25T22:59:56.712;539872215772406634;398695;394870;346939;172332;
2024-05-25T22:59:56.731;539872215790553334;398907;395130;347099;172318;
2024-05-25T22:59:56.749;539872215808700034;399267;395402;347202;172312;
2024-05-25T22:59:56.767;539872215826846734;399631;395718;347338;172293;
2024-05-25T22:59:56.785;539872215844993434;399907;396046;347488;172336;
2024-05-25T22:59:56.803;539872215863140134;400171;396366;347606;172320;
2024-05-25T22:59:56.821;539872215881286834;400407;396517;347790;172266;
2024-05-25T22:59:56.839;539872215899433534;400640;396757;347866;172324;
2024-05-25T22:59:56.858;539872215917580234;400766;396932;347924;172322;
2024-05-25T22:59:56.876;539872215935726934;400867;396987;347959;172354;
2024-05-25T22:59:56.894;539872215953873634;400920;397044;348036;172370;
2024-05-25T22:59:56.912;539872215972020334;400968;397107;348028;172257;
2024-05-25T22:59:56.930;539872215990167034;401028;397198;348099;172270;
2024-05-25T22:59:56.948;539872216008313734;401063;397227;348127;172294;
2024-05-25T22:59:56.966;539872216026460434;401083;397234;348166;172327;
2024-05-25T22:59:56.985;539872216044607134;401183;397362;348216;172307;
2024-05-25T22:59:57.003;539872216062753834;401207;397303;348146;172282;
2024-05-25T22:59:57.021;539872216080900534;401293;397352;348209;172341;
2024-05-25T22:59:57.039;539872216099047234;401300;397453;348258;172291;
2024-05-25T22:59:57.057;539872216117193948;401146;397374;348238;172316;
2024-05-25T22:59:57.075;539872216135340648;400764;396939;348018;172346;
2024-05-25T22:59:57.094;539872216153487348;400249;396385;347697;172352;
2024-05-25T22:59:57.112;539872216171634048;399684;395803;347372;172340;
2024-05-25T22:59:57.130;539872216189780748;399089;395313;347062;172325;
2024-05-25T22:59:57.148;539872216207927448;398699;394871;346874;172295;
2024-05-25T22:59:57.166;539872216226074148;398448;394638;346782;172335;
2024-05-25T22:59:57.184;539872216244220848;398265;394420;346621;172334;
2024-05-25T22:59:57.202;539872216262367548;398292;394423;346612;172348;
2024-05-25T22:59:57.221;539872216280514248;398368;394541;346688;172324;
2024-05-25T22:59:57.239;539872216298660948;398585;394734;346763;172291;
2024-05-25T22:59:57.257;539872216316807648;398910;394950;346842;172321;
2024-05-25T22:59:57.275;539872216334954348;399156;395297;347041;172323;
2024-05-25T22:59:57.293;539872216353101048;399544;395613;347252;172315;
2024-05-25T22:59:57.311;539872216371247748;399830;395890;347375;172337;
2024-05-25T22:59:57.329;539872216389394448;400089;396143;347503;172306;
2024-05-25T22:59:57.348;539872216407541148;400325;396366;347641;172297;
2024-05-25T22:59:57.366;539872216425687848;400483;396568;347716;172299;
2024-05-25T22:59:57.384;539872216443834548;400612;396711;347837;172300;
2024-05-25T22:59:57.402;539872216461981248;400775;396831;347875;172291;
2024-05-25T22:59:57.420;539872216480127948;400855;396862;347898;172269;
2024-05-25T22:59:57.438;539872216498274648;400973;396980;347975;172301;
2024-05-25T22:59:57.456;539872216516421348;401107;397104;348041;172290;
2024-05-25T22:59:57.475;539872216534568048;401175;397224;348054;172306;
2024-05-25T22:59:57.493;539872216552714748;401235;397227;348081;172307;
2024-05-25T22:59:57.511;539872216570861448;401284;397284;348089;172306;
2024-05-25T22:59:57.529;539872216589008148;401369;397439;348202;172319;
2024-05-25T22:59:57.547;539872216607154848;401381;397444;348257;172362;
2024-05-25T22:59:57.565;539872216625301548;401166;397279;348149;172387;
2024-05-25T22:59:57.583;539872216643448248;400732;396841;347899;172328;
2024-05-25T22:59:57.602;539872216661594948;400120;396208;347502;172350;
2024-05-25T22:59:57.620;539872216679741648;399465;395588;347154;172335;
2024-05-25T22:59:57.638;539872216697888348;398945;395062;346911;172331;
2024-05-25T22:59:57.656;539872216716035048;398474;394568;346645;172307;
2024-05-25T22:59:57.674;539872216734181748;398145;394358;346527;172312;
2024-05-25T22:59:57.692;539872216752331366;397951;394077;346391;172286;
2024-05-25T22:59:57.711;539872216770480968;397945;394093;346329;172255;
2024-05-25T22:59:57.729;539872216788630570;398012;394127;346414;172290;
2024-05-25T22:59:57.747;539872216806780172;398243;394352;346505;172326;
2024-05-25T22:59:57.765;539872216824929774;398520;394644;346655;172283;
2024-05-25T22:59:57.783;539872216843079376;398814;394891;346839;172270;
2024-05-25T22:59:57.801;539872216861228978;399087;395145;347027;172298;
2024-05-25T22:59:57.819;539872216879378580;399390;395475;347095;172345;
2024-05-25T22:59:57.838;539872216897528182;399659;395741;347250;172295;
