Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-26T22:20:11.236;539956229775936820;525031;592399;541538;172379;
2024-05-26T22:20:11.254;539956229794095138;525229;592622;541782;172429;
2024-05-26T22:20:11.272;539956229812253456;525339;592824;541970;172419;
2024-05-26T22:20:11.290;539956229830411774;525610;592996;542152;172374;
2024-05-26T22:20:11.308;539956229848570092;525763;593287;542327;172362;
2024-05-26T22:20:11.326;539956229866728410;526024;593616;542590;172380;
2024-05-26T22:20:11.344;539956229884886728;526228;593837;542786;172373;
2024-05-26T22:20:11.363;539956229903045046;526421;594136;543069;172421;
2024-05-26T22:20:11.381;539956229921203364;526628;594428;543297;172396;
2024-05-26T22:20:11.399;539956229939361682;526934;594742;543567;172392;
2024-05-26T22:20:11.417;539956229957520000;527194;595031;543771;172444;
2024-05-26T22:20:11.435;539956229975678318;527391;595277;544026;172414;
2024-05-26T22:20:11.453;539956229993836636;527345;595299;544044;172460;
2024-05-26T22:20:11.472;539956230011994954;527115;594998;543830;172419;
2024-05-26T22:20:11.490;539956230030153272;526631;594367;543299;172438;
2024-05-26T22:20:11.508;539956230048311590;526100;593723;542753;172429;
2024-05-26T22:20:11.526;539956230066469908;525512;592996;542167;172402;
2024-05-26T22:20:11.544;539956230084628226;525051;592390;541589;172362;
2024-05-26T22:20:11.562;539956230102786544;524681;591953;541164;172420;
2024-05-26T22:20:11.581;539956230120944862;524433;591690;540952;172425;
2024-05-26T22:20:11.599;539956230139103180;524361;591613;540824;172430;
2024-05-26T22:20:11.617;539956230157261498;524410;591712;540882;172417;
2024-05-26T22:20:11.635;539956230175419816;524545;591855;540944;172369;
2024-05-26T22:20:11.653;539956230193578134;524812;592250;541247;172414;
2024-05-26T22:20:11.671;539956230211736452;525110;592602;541554;172392;
2024-05-26T22:20:11.689;539956230229894770;525482;593020;541875;172416;
2024-05-26T22:20:11.708;539956230248053088;525731;593355;542186;172402;
2024-05-26T22:20:11.726;539956230266211406;526065;593771;542523;172356;
2024-05-26T22:20:11.744;539956230284369724;526417;594127;542886;172429;
2024-05-26T22:20:11.762;539956230302528042;526648;594464;543185;172390;
2024-05-26T22:20:11.780;539956230320686360;526884;594840;543492;172394;
2024-05-26T22:20:11.798;539956230338844678;527194;595123;543762;172387;
2024-05-26T22:20:11.817;539956230357002996;527351;595417;543999;172389;
2024-05-26T22:20:11.835;539956230375161314;527614;595707;544262;172391;
2024-05-26T22:20:11.853;539956230393319632;527866;596021;544492;172404;
2024-05-26T22:20:11.871;539956230411477950;528089;596388;544750;172397;
2024-05-26T22:20:11.889;539956230429636268;528336;596633;545011;172407;
2024-05-26T22:20:11.907;539956230447794586;528585;596939;545286;172408;
2024-05-26T22:20:11.926;539956230465952904;528879;597245;545493;172420;
2024-05-26T22:20:11.944;539956230484111263;529048;597603;545752;172365;
2024-05-26T22:20:11.962;539956230502269581;529343;597893;546037;172427;
2024-05-26T22:20:11.980;539956230520427899;529597;598230;546300;172377;
2024-05-26T22:20:11.998;539956230538586217;529934;598519;546631;172371;
2024-05-26T22:20:12.016;539956230556744535;530212;598818;546898;172372;
2024-05-26T22:20:12.034;539956230574902853;530341;599052;547095;172411;
2024-05-26T22:20:12.053;539956230593061171;530273;598942;547067;172391;
2024-05-26T22:20:12.071;539956230611219489;530049;598640;546837;172452;
2024-05-26T22:20:12.089;539956230629377807;529701;598186;546439;172406;
2024-05-26T22:20:12.107;539956230647536125;529300;597682;546075;172410;
2024-05-26T22:20:12.125;539956230665694443;528960;597365;545690;172378;
2024-05-26T22:20:12.143;539956230683852761;528772;597057;545477;172472;
2024-05-26T22:20:12.162;539956230702011079;528642;596876;545365;172473;
2024-05-26T22:20:12.180;539956230720169397;528650;596939;545340;172437;
2024-05-26T22:20:12.198;539956230738327715;528736;597087;545483;172478;
