Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-14T11:22:15.868;538879947854430978;541603;436549;548074;-694;
2024-05-14T11:22:15.886;538879947872602840;541640;436568;548139;-693;
2024-05-14T11:22:15.904;538879947890774702;541741;436638;548252;-747;
2024-05-14T11:22:15.922;538879947908946564;541739;436603;548228;-727;
2024-05-14T11:22:15.940;538879947927118426;541799;436615;548299;-771;
2024-05-14T11:22:15.958;538879947945290288;541830;436664;548315;-717;
2024-05-14T11:22:15.977;538879947963462150;541815;436691;548305;-767;
2024-05-14T11:22:15.995;538879947981634012;541862;436749;548338;-787;
2024-05-14T11:22:16.013;538879947999805874;541857;436761;548355;-793;
2024-05-14T11:22:16.031;538879948017977736;541944;436794;548407;-758;
2024-05-14T11:22:16.049;538879948036149598;542037;436790;548562;-733;
2024-05-14T11:22:16.067;538879948054321460;542183;436891;548671;-765;
2024-05-14T11:22:16.086;538879948072493322;542289;437009;548772;-774;
2024-05-14T11:22:16.104;538879948090665184;542481;437087;548991;-723;
2024-05-14T11:22:16.122;538879948108837046;542610;437253;549118;-734;
2024-05-14T11:22:16.140;538879948127008908;542812;437382;549289;-794;
2024-05-14T11:22:16.158;538879948145180770;542934;437424;549387;-750;
2024-05-14T11:22:16.176;538879948163352632;542951;437522;549447;-699;
2024-05-14T11:22:16.195;538879948181524494;543092;437579;549556;-704;
2024-05-14T11:22:16.213;538879948199696356;543162;437662;549642;-723;
2024-05-14T11:22:16.231;538879948217868218;543237;437698;549628;-693;
2024-05-14T11:22:16.249;538879948236040080;543197;437666;549635;-741;
2024-05-14T11:22:16.267;538879948254211942;543290;437690;549726;-674;
2024-05-14T11:22:16.285;538879948272383804;543470;437860;549830;-675;
2024-05-14T11:22:16.304;538879948290555666;543688;437981;549993;-689;
2024-05-14T11:22:16.322;538879948308727528;543870;438134;550114;-720;
2024-05-14T11:22:16.340;538879948326899390;544081;438247;550308;-682;
2024-05-14T11:22:16.358;538879948345071252;544232;438412;550601;-688;
2024-05-14T11:22:16.376;538879948363243114;544462;438502;550715;-700;
2024-05-14T11:22:16.394;538879948381414976;544663;438588;550989;-699;
2024-05-14T11:22:16.413;538879948399586838;544818;438669;551065;-743;
2024-05-14T11:22:16.431;538879948417758700;544970;438703;551263;-723;
2024-05-14T11:22:16.449;538879948435930562;545084;438691;551276;-687;
2024-05-14T11:22:16.467;538879948454102424;545168;438831;551350;-715;
2024-05-14T11:22:16.485;538879948472274286;545122;438817;551346;-677;
2024-05-14T11:22:16.504;538879948490446148;544982;438694;551143;-710;
2024-05-14T11:22:16.522;538879948508618010;544626;438557;550900;-745;
2024-05-14T11:22:16.540;538879948526789872;544432;438442;550689;-683;
2024-05-14T11:22:16.558;538879948544961734;544164;438197;550422;-720;
2024-05-14T11:22:16.576;538879948563133596;543910;438057;550153;-750;
2024-05-14T11:22:16.594;538879948581305458;543772;437897;550011;-712;
2024-05-14T11:22:16.613;538879948599477320;543664;437689;549884;-693;
2024-05-14T11:22:16.631;538879948617649212;543517;437671;549763;-764;
2024-05-14T11:22:16.649;538879948635821074;543511;437607;549694;-742;
2024-05-14T11:22:16.667;538879948653992936;543430;437526;549626;-728;
2024-05-14T11:22:16.685;538879948672164798;543333;437536;549546;-744;
2024-05-14T11:22:16.703;538879948690336660;543350;437468;549512;-784;
2024-05-14T11:22:16.722;538879948708508522;543291;437500;549515;-780;
2024-05-14T11:22:16.740;538879948726680384;543253;437397;549506;-781;
2024-05-14T11:22:16.758;538879948744852246;543157;437425;549430;-809;
2024-05-14T11:22:16.776;538879948763024108;543085;437300;549258;-766;
2024-05-14T11:22:16.794;538879948781195970;542982;437187;549199;-768;
2024-05-14T11:22:16.812;538879948799367832;542903;437081;549063;-756;
2024-05-14T11:22:16.831;538879948817539694;542882;437118;548958;-747;
2024-05-14T11:22:16.849;538879948835711556;542947;437226;548995;-737;
2024-05-14T11:22:16.867;538879948853883418;543042;437323;548964;-755;
2024-05-14T11:22:16.885;538879948872055280;543043;437315;549038;-770;
2024-05-14T11:22:16.903;538879948890227142;543054;437322;549081;-699;
2024-05-14T11:22:16.921;538879948908399004;543095;437390;549130;-692;
2024-05-14T11:22:16.940;538879948926570866;543156;437480;549165;-733;
2024-05-14T11:22:16.958;538879948944742728;543176;437537;549190;-720;
2024-05-14T11:22:16.976;538879948962914590;543104;437513;549171;-743;
2024-05-14T11:22:16.994;538879948981086452;542992;437512;549145;-699;
2024-05-14T11:22:17.012;538879948999258314;543015;437462;549027;-705;
2024-05-14T11:22:17.030;538879949017430176;542970;437320;549025;-695;
2024-05-14T11:22:17.049;538879949035602038;542877;437252;548954;-721;
2024-05-14T11:22:17.067;538879949053773900;542695;437051;548824;-719;
2024-05-14T11:22:17.085;538879949071945762;542461;436733;548624;-720;
2024-05-14T11:22:17.103;538879949090117624;542140;436357;548345;-758;
2024-05-14T11:22:17.121;538879949108289486;541822;436075;548093;-699;
2024-05-14T11:22:17.140;538879949126461348;541428;435559;547657;-733;
2024-05-14T11:22:17.158;538879949144633210;541051;435083;547357;-707;
2024-05-14T11:22:17.176;538879949162805072;540484;434405;546906;-717;
2024-05-14T11:22:17.194;538879949180976934;539942;433787;546467;-728;
2024-05-14T11:22:17.212;538879949199148796;539312;432978;545949;-719;
2024-05-14T11:22:17.230;538879949217320658;538726;432205;545561;-696;
2024-05-14T11:22:17.249;538879949235492520;538272;431457;545040;-714;
2024-05-14T11:22:17.267;538879949253664382;537798;430795;544698;-666;
2024-05-14T11:22:17.285;538879949271836244;537509;430272;544425;-631;
2024-05-14T11:22:17.303;538879949290008106;537204;429763;544108;-622;
2024-05-14T11:22:17.321;538879949308177709;537021;429426;543905;-578;
2024-05-14T11:22:17.339;538879949326347301;536973;429329;543897;-569;
2024-05-14T11:22:17.358;538879949344516893;537056;429409;543962;-630;
2024-05-14T11:22:17.376;538879949362686485;537226;429577;544104;-617;
2024-05-14T11:22:17.394;538879949380856077;537469;429855;544260;-607;
2024-05-14T11:22:17.412;538879949399025669;537486;430052;544214;-618;
2024-05-14T11:22:17.430;538879949417195261;537351;430071;543962;-610;
2024-05-14T11:22:17.448;538879949435364853;537098;429965;543617;-658;
2024-05-14T11:22:17.467;538879949453534445;536700;429706;543204;-602;
2024-05-14T11:22:17.485;538879949471704037;536332;429602;542772;-613;
2024-05-14T11:22:17.503;538879949489873629;535758;429326;542265;-613;
2024-05-14T11:22:17.521;538879949508043221;535261;429013;541850;-583;
2024-05-14T11:22:17.539;538879949526212813;534717;428640;541425;-574;
2024-05-14T11:22:17.557;538879949544382405;534266;428374;541173;-533;
2024-05-14T11:22:17.576;538879949562551997;533886;428155;540878;-503;
2024-05-14T11:22:17.594;538879949580721589;533581;427951;540679;-468;
2024-05-14T11:22:17.612;538879949598891181;533314;427778;540386;-476;
2024-05-14T11:22:17.630;538879949617060773;533117;427804;540229;-426;
2024-05-14T11:22:17.648;538879949635230365;532815;427651;540021;-452;
2024-05-14T11:22:17.666;538879949653399957;532509;427421;539814;-478;
2024-05-14T11:22:17.685;538879949671569549;532225;427241;539521;-499;
2024-05-14T11:22:17.703;538879949689739141;531931;427061;539175;-438;
2024-05-14T11:22:17.721;538879949707908733;531630;426968;538937;-465;
2024-05-14T11:22:17.739;538879949726078325;531259;426849;538653;-451;
2024-05-14T11:22:17.757;538879949744247917;530969;426706;538263;-464;
2024-05-14T11:22:17.775;538879949762417509;530638;426455;537889;-473;
2024-05-14T11:22:17.794;538879949780587101;530333;426270;537679;-420;
2024-05-14T11:22:17.812;538879949798756693;529905;425995;537349;-499;
2024-05-14T11:22:17.830;538879949816926285;529580;425872;537085;-498;
2024-05-14T11:22:17.848;538879949835095877;529365;425741;536883;-454;
2024-05-14T11:22:17.866;538879949853265469;529156;425714;536821;-463;
2024-05-14T11:22:17.885;538879949871435061;528890;425610;536610;-468;
2024-05-14T11:22:17.903;538879949889604653;528737;425492;536421;-502;
2024-05-14T11:22:17.921;538879949907774245;528620;425611;536357;-489;
2024-05-14T11:22:17.939;538879949925943837;528576;425619;536334;-511;
2024-05-14T11:22:17.957;538879949944113429;528530;425677;536295;-474;
2024-05-14T11:22:17.975;538879949962283021;528467;425737;536267;-448;
2024-05-14T11:22:17.994;538879949980452060;528405;425765;536191;-471;
2024-05-14T11:22:18.012;538879949998621071;528283;425786;536099;-489;
2024-05-14T11:22:18.030;538879950016790082;528328;425857;536126;-429;
2024-05-14T11:22:18.048;538879950034959093;528249;425940;536158;-404;
2024-05-14T11:22:18.066;538879950053128104;528309;426144;536187;-419;
2024-05-14T11:22:18.084;538879950071297115;528348;426224;536259;-435;
2024-05-14T11:22:18.103;538879950089466126;528327;426418;536401;-423;
2024-05-14T11:22:18.121;538879950107635137;528375;426551;536471;-384;
2024-05-14T11:22:18.139;538879950125804148;528293;426642;536503;-417;
2024-05-14T11:22:18.157;538879950143973159;528334;426762;536491;-353;
2024-05-14T11:22:18.175;538879950162142170;528301;426821;536569;-304;
2024-05-14T11:22:18.193;538879950180311181;528175;426908;536527;-368;
2024-05-14T11:22:18.212;538879950198480192;528070;426926;536497;-374;
2024-05-14T11:22:18.230;538879950216649203;528038;427023;536457;-387;
2024-05-14T11:22:18.248;538879950234818214;528027;427122;536494;-374;
2024-05-14T11:22:18.266;538879950252987225;528001;427193;536568;-336;
2024-05-14T11:22:18.284;538879950271156236;528037;427409;536635;-371;
2024-05-14T11:22:18.302;538879950289325247;528068;427598;536720;-307;
2024-05-14T11:22:18.321;538879950307494258;528137;427756;536774;-300;
2024-05-14T11:22:18.339;538879950325663269;527934;427817;536578;-285;
2024-05-14T11:22:18.357;538879950343832280;527811;427928;536440;-271;
2024-05-14T11:22:18.375;538879950362001291;527347;427774;536038;-262;
2024-05-14T11:22:18.393;538879950380170302;526944;427725;535610;-281;
2024-05-14T11:22:18.411;538879950398339313;526438;427566;535189;-266;
2024-05-14T11:22:18.430;538879950416508324;525947;427432;534654;-217;
2024-05-14T11:22:18.448;538879950434677335;525556;427240;534245;-253;
2024-05-14T11:22:18.466;538879950452846346;525188;427126;533868;-212;
2024-05-14T11:22:18.484;538879950471015357;524822;427119;533579;-199;
2024-05-14T11:22:18.502;538879950489184368;524406;426977;533227;-228;
2024-05-14T11:22:18.520;538879950507353379;524113;426931;532955;-256;
2024-05-14T11:22:18.539;538879950525522390;523862;426948;532799;-204;
2024-05-14T11:22:18.557;538879950543691401;523640;426948;532603;-181;
2024-05-14T11:22:18.575;538879950561860412;523481;427025;532450;-215;
2024-05-14T11:22:18.593;538879950580029423;523365;427144;532369;-194;
2024-05-14T11:22:18.611;538879950598198434;523166;427184;532192;-180;
2024-05-14T11:22:18.629;538879950616367445;522956;427212;531983;-175;
2024-05-14T11:22:18.648;538879950634536456;522689;427231;531792;-129;
2024-05-14T11:22:18.666;538879950652705467;522374;427221;531612;-179;
2024-05-14T11:22:18.684;538879950670874611;522146;427204;531352;-212;
2024-05-14T11:22:18.702;538879950689043743;521900;427116;531166;-232;
2024-05-14T11:22:18.720;538879950707212875;521773;427242;531061;-220;
2024-05-14T11:22:18.738;538879950725382007;521535;427236;530928;-247;
2024-05-14T11:22:18.757;538879950743551139;521426;427262;530901;-217;
2024-05-14T11:22:18.775;538879950761720271;521434;427392;530943;-214;
2024-05-14T11:22:18.793;538879950779889403;521369;427515;530952;-217;
2024-05-14T11:22:18.811;538879950798058535;521477;427799;531061;-239;
2024-05-14T11:22:18.829;538879950816227667;521597;428058;531114;-237;
2024-05-14T11:22:18.847;538879950834396799;521729;428281;531211;-232;
2024-05-14T11:22:18.866;538879950852565931;521859;428487;531269;-236;
2024-05-14T11:22:18.884;538879950870735063;522000;428784;531357;-239;
2024-05-14T11:22:18.902;538879950888904195;522028;428964;531418;-289;
2024-05-14T11:22:18.920;538879950907073327;522083;429078;531457;-268;
