Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-25T23:12:58.732;539872997788451204;88256;-40896;92644;-305503;
2024-05-25T23:12:58.750;539872997806606489;88190;-40925;92601;-305503;
2024-05-25T23:12:58.768;539872997824761774;88197;-40945;92635;-305476;
2024-05-25T23:12:58.786;539872997842917059;88183;-40874;92672;-305502;
2024-05-25T23:12:58.804;539872997861072344;88183;-40825;92760;-305479;
2024-05-25T23:12:58.822;539872997879227629;88188;-40816;92789;-305565;
2024-05-25T23:12:58.840;539872997897382914;88335;-40674;92865;-305513;
2024-05-25T23:12:58.859;539872997915538199;88428;-40639;92985;-305554;
2024-05-25T23:12:58.877;539872997933693484;88355;-40632;93004;-305467;
2024-05-25T23:12:58.895;539872997951848769;87619;-41135;92442;-305499;
2024-05-25T23:12:58.913;539872997970004054;86069;-42035;91210;-305499;
2024-05-25T23:12:58.931;539872997988159339;84258;-43186;89636;-305515;
2024-05-25T23:12:58.949;539872998006314624;82378;-44384;88062;-305567;
2024-05-25T23:12:58.968;539872998024469909;80722;-45478;86647;-305507;
2024-05-25T23:12:58.986;539872998042625194;79359;-46338;85395;-305530;
2024-05-25T23:12:59.004;539872998060780479;78442;-47033;84414;-305480;
2024-05-25T23:12:59.022;539872998078935764;77609;-47578;83547;-305520;
2024-05-25T23:12:59.040;539872998097091049;76982;-47921;82911;-305526;
2024-05-25T23:12:59.058;539872998115246334;76646;-48079;82507;-305541;
2024-05-25T23:12:59.076;539872998133401619;76500;-48232;82295;-305514;
2024-05-25T23:12:59.095;539872998151556904;76571;-48128;82210;-305543;
2024-05-25T23:12:59.113;539872998169712189;76764;-48057;82217;-305460;
2024-05-25T23:12:59.131;539872998187867474;76944;-47885;82275;-305503;
2024-05-25T23:12:59.149;539872998206022759;77071;-47770;82361;-305449;
2024-05-25T23:12:59.167;539872998224178044;77113;-47757;82338;-305388;
2024-05-25T23:12:59.185;539872998242333329;77041;-47841;82188;-305513;
2024-05-25T23:12:59.204;539872998260488614;76890;-48010;81939;-305496;
2024-05-25T23:12:59.222;539872998278643899;76753;-48161;81701;-305581;
2024-05-25T23:12:59.240;539872998296799184;76535;-48248;81454;-305501;
2024-05-25T23:12:59.258;539872998314954469;76300;-48413;81115;-305499;
2024-05-25T23:12:59.276;539872998333109754;76092;-48625;80873;-305520;
2024-05-25T23:12:59.294;539872998351265039;75946;-48709;80689;-305509;
2024-05-25T23:12:59.312;539872998369420324;75891;-48702;80541;-305532;
2024-05-25T23:12:59.331;539872998387575609;75869;-48750;80370;-305539;
2024-05-25T23:12:59.349;539872998405730894;75941;-48727;80308;-305542;
2024-05-25T23:12:59.367;539872998423886179;76095;-48616;80318;-305499;
2024-05-25T23:12:59.385;539872998442041464;76309;-48488;80427;-305495;
2024-05-25T23:12:59.403;539872998460196761;76616;-48312;80621;-305503;
2024-05-25T23:12:59.421;539872998478352046;76903;-48122;80783;-305460;
2024-05-25T23:12:59.440;539872998496507331;77017;-48114;80610;-305444;
2024-05-25T23:12:59.458;539872998514662616;76177;-48718;79731;-305469;
2024-05-25T23:12:59.476;539872998532817901;74611;-49782;78231;-305479;
2024-05-25T23:12:59.494;539872998550973186;72820;-51045;76484;-305512;
2024-05-25T23:12:59.512;539872998569128471;71070;-52272;74586;-305485;
2024-05-25T23:12:59.530;539872998587283756;69591;-53274;72886;-305407;
2024-05-25T23:12:59.548;539872998605439041;68313;-54157;71498;-305482;
2024-05-25T23:12:59.567;539872998623594326;67547;-54827;70435;-305485;
2024-05-25T23:12:59.585;539872998641749611;67047;-55253;69689;-305470;
2024-05-25T23:12:59.603;539872998659904896;66738;-55571;69070;-305502;
2024-05-25T23:12:59.621;539872998678060181;66564;-55753;68713;-305518;
2024-05-25T23:12:59.639;539872998696215466;66575;-55853;68492;-305529;
2024-05-25T23:12:59.657;539872998714370751;66710;-55765;68492;-305503;
