Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-27T22:49:25.928;540044384740193540;296921;362993;310960;-1278;
2024-05-27T22:49:25.946;540044384758351750;296969;363052;310999;-1316;
2024-05-27T22:49:25.964;540044384776509960;296878;362938;310944;-1403;
2024-05-27T22:49:25.982;540044384794668170;296848;362897;310950;-1283;
2024-05-27T22:49:26.000;540044384812826380;296661;362673;310803;-1329;
2024-05-27T22:49:26.018;540044384830984590;296418;362468;310513;-1325;
2024-05-27T22:49:26.036;540044384849142800;296227;362222;310330;-1314;
2024-05-27T22:49:26.055;540044384867301010;295937;361913;310033;-1354;
2024-05-27T22:49:26.073;540044384885459220;295812;361827;309963;-1337;
2024-05-27T22:49:26.091;540044384903617430;295705;361664;309782;-1270;
2024-05-27T22:49:26.109;540044384921775640;295624;361682;309764;-1212;
2024-05-27T22:49:26.127;540044384939933850;295616;361651;309742;-1269;
2024-05-27T22:49:26.145;540044384958092060;295654;361769;309826;-1306;
2024-05-27T22:49:26.164;540044384976250270;295733;361869;309844;-1283;
2024-05-27T22:49:26.182;540044384994408480;295888;361951;310089;-1299;
2024-05-27T22:49:26.200;540044385012566690;295942;362143;310209;-1301;
2024-05-27T22:49:26.218;540044385030724900;296045;362275;310269;-1302;
2024-05-27T22:49:26.236;540044385048883110;296123;362350;310395;-1326;
2024-05-27T22:49:26.254;540044385067041320;296192;362448;310371;-1306;
2024-05-27T22:49:26.273;540044385085199530;296161;362523;310492;-1320;
2024-05-27T22:49:26.291;540044385103357740;296171;362569;310482;-1325;
2024-05-27T22:49:26.309;540044385121515950;296172;362551;310505;-1301;
2024-05-27T22:49:26.327;540044385139674160;296264;362537;310487;-1327;
2024-05-27T22:49:26.345;540044385157832370;296126;362463;310408;-1340;
2024-05-27T22:49:26.363;540044385175990580;296139;362469;310332;-1357;
2024-05-27T22:49:26.381;540044385194148790;296124;362405;310354;-1340;
2024-05-27T22:49:26.400;540044385212307000;296115;362378;310362;-1352;
2024-05-27T22:49:26.418;540044385230465210;295998;362271;310334;-1357;
2024-05-27T22:49:26.436;540044385248623420;295992;362263;310283;-1358;
2024-05-27T22:49:26.454;540044385266781630;295900;362240;310220;-1304;
2024-05-27T22:49:26.472;540044385284939840;295925;362224;310244;-1358;
2024-05-27T22:49:26.490;540044385303098050;295816;362198;310188;-1358;
2024-05-27T22:49:26.509;540044385321256260;295911;362195;310234;-1301;
2024-05-27T22:49:26.527;540044385339414470;295859;362230;310193;-1292;
2024-05-27T22:49:26.545;540044385357572680;295933;362290;310247;-1294;
2024-05-27T22:49:26.563;540044385375730890;295905;362275;310251;-1296;
2024-05-27T22:49:26.581;540044385393889100;295746;362085;310103;-1302;
2024-05-27T22:49:26.599;540044385412047310;295549;361814;309900;-1323;
2024-05-27T22:49:26.618;540044385430205520;295252;361499;309579;-1340;
2024-05-27T22:49:26.636;540044385448363730;294939;361162;309322;-1311;
2024-05-27T22:49:26.654;540044385466521940;294555;360843;309068;-1279;
2024-05-27T22:49:26.672;540044385484680150;294326;360558;308802;-1280;
2024-05-27T22:49:26.690;540044385502838360;294083;360331;308678;-1307;
2024-05-27T22:49:26.708;540044385520996570;293936;360152;308549;-1313;
2024-05-27T22:49:26.726;540044385539154780;293922;360115;308492;-1284;
2024-05-27T22:49:26.745;540044385557312990;293922;360071;308500;-1267;
2024-05-27T22:49:26.763;540044385575471200;293915;360159;308481;-1274;
2024-05-27T22:49:26.781;540044385593629410;293926;360202;308526;-1275;
2024-05-27T22:49:26.799;540044385611787620;294056;360330;308649;-1291;
2024-05-27T22:49:26.817;540044385629945830;294086;360466;308717;-1291;
2024-05-27T22:49:26.835;540044385648104040;294226;360608;308837;-1251;
2024-05-27T22:49:26.854;540044385666262250;294306;360691;308900;-1265;
2024-05-27T22:49:26.872;540044385684420460;294359;360718;308888;-1283;
2024-05-27T22:49:26.890;540044385702578670;294407;360814;308975;-1242;
2024-05-27T22:49:26.908;540044385720736880;294411;360897;309054;-1323;
2024-05-27T22:49:26.926;540044385738895090;294536;361030;309173;-1292;
2024-05-27T22:49:26.944;540044385757053300;294615;361098;309270;-1272;
2024-05-27T22:49:26.963;540044385775211510;294636;361239;309321;-1312;
2024-05-27T22:49:26.981;540044385793369720;294609;361241;309452;-1313;
2024-05-27T22:49:26.999;540044385811527930;294684;361317;309438;-1305;
2024-05-27T22:49:27.017;540044385829686140;294723;361401;309505;-1329;
2024-05-27T22:49:27.035;540044385847844350;294778;361499;309621;-1258;
2024-05-27T22:49:27.053;540044385866002560;294847;361590;309643;-1294;
2024-05-27T22:49:27.071;540044385884160770;294939;361702;309712;-1297;
2024-05-27T22:49:27.090;540044385902318980;295101;361823;309899;-1286;
2024-05-27T22:49:27.108;540044385920477190;295051;361937;309992;-1291;
2024-05-27T22:49:27.126;540044385938635400;295159;362035;310069;-1284;
2024-05-27T22:49:27.144;540044385956793610;295244;362080;310128;-1316;
2024-05-27T22:49:27.162;540044385974951820;295275;362182;310189;-1333;
2024-05-27T22:49:27.180;540044385993110030;295289;362193;310145;-1310;
2024-05-27T22:49:27.199;540044386011268240;295135;362033;310027;-1325;
2024-05-27T22:49:27.217;540044386029426450;294880;361773;309818;-1302;
2024-05-27T22:49:27.235;540044386047584660;294621;361462;309652;-1248;
2024-05-27T22:49:27.253;540044386065742870;294331;361224;309433;-1291;
2024-05-27T22:49:27.271;540044386083901080;294095;361025;309196;-1291;
2024-05-27T22:49:27.289;540044386102059290;293984;360855;309051;-1287;
2024-05-27T22:49:27.308;540044386120217500;293863;360736;309042;-1307;
2024-05-27T22:49:27.326;540044386138375710;293756;360705;309013;-1287;
2024-05-27T22:49:27.344;540044386156533920;293741;360719;308968;-1346;
2024-05-27T22:49:27.362;540044386174692130;293840;360800;308997;-1290;
2024-05-27T22:49:27.380;540044386192850340;293915;360895;309093;-1290;
2024-05-27T22:49:27.398;540044386211008550;293936;360981;309224;-1323;
2024-05-27T22:49:27.416;540044386229166760;294009;361034;309286;-1377;
2024-05-27T22:49:27.435;540044386247324970;294111;361202;309380;-1317;
2024-05-27T22:49:27.453;540044386265482258;294178;361281;309506;-1302;
2024-05-27T22:49:27.471;540044386283639509;294236;361353;309501;-1333;
2024-05-27T22:49:27.489;540044386301796760;294226;361322;309519;-1356;
2024-05-27T22:49:27.507;540044386319954011;294195;361377;309554;-1339;
2024-05-27T22:49:27.525;540044386338111262;294288;361400;309561;-1309;
2024-05-27T22:49:27.544;540044386356268513;294279;361420;309594;-1337;
2024-05-27T22:49:27.562;540044386374425764;294402;361480;309689;-1318;
2024-05-27T22:49:27.580;540044386392583015;294415;361572;309699;-1346;
2024-05-27T22:49:27.598;540044386410740266;294387;361581;309745;-1340;
2024-05-27T22:49:27.616;540044386428897517;294357;361573;309780;-1309;
