Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-24T23:16:30.384;539786808709871071;-357965;-326625;-419133;-653038;
2024-05-24T23:16:30.402;539786808728026352;-357782;-326387;-418949;-653019;
2024-05-24T23:16:30.420;539786808746181633;-357707;-326330;-418899;-653073;
2024-05-24T23:16:30.438;539786808764336914;-357739;-326329;-418901;-653031;
2024-05-24T23:16:30.456;539786808782492195;-357906;-326437;-418996;-653022;
2024-05-24T23:16:30.474;539786808800647476;-358088;-326716;-419076;-653020;
2024-05-24T23:16:30.492;539786808818802757;-358469;-327156;-419320;-652997;
2024-05-24T23:16:30.511;539786808836958038;-358868;-327576;-419571;-653024;
2024-05-24T23:16:30.529;539786808855113319;-359279;-328034;-419728;-652980;
2024-05-24T23:16:30.547;539786808873268600;-359614;-328387;-419936;-653004;
2024-05-24T23:16:30.565;539786808891423881;-359844;-328553;-420023;-653041;
2024-05-24T23:16:30.583;539786808909579162;-359962;-328722;-420104;-653013;
2024-05-24T23:16:30.601;539786808927734443;-360062;-328823;-420123;-653060;
2024-05-24T23:16:30.620;539786808945889724;-359974;-328799;-420100;-653019;
2024-05-24T23:16:30.638;539786808964045005;-359858;-328632;-419981;-653024;
2024-05-24T23:16:30.656;539786808982200286;-359749;-328442;-419958;-653020;
2024-05-24T23:16:30.674;539786809000355567;-359588;-328327;-419825;-653031;
2024-05-24T23:16:30.692;539786809018510848;-359429;-328077;-419672;-653008;
2024-05-24T23:16:30.710;539786809036666129;-359273;-327900;-419548;-653053;
2024-05-24T23:16:30.728;539786809054821410;-359228;-327828;-419461;-653037;
2024-05-24T23:16:30.747;539786809072976691;-359144;-327720;-419371;-653054;
2024-05-24T23:16:30.765;539786809091131972;-359141;-327817;-419471;-653084;
2024-05-24T23:16:30.783;539786809109287253;-359198;-327791;-419476;-653047;
2024-05-24T23:16:30.801;539786809127442534;-359264;-327927;-419531;-653055;
2024-05-24T23:16:30.819;539786809145597815;-359404;-327956;-419595;-653015;
2024-05-24T23:16:30.837;539786809163753096;-359441;-328050;-419631;-653047;
2024-05-24T23:16:30.856;539786809181908377;-359646;-328209;-419774;-653088;
2024-05-24T23:16:30.874;539786809200063658;-359698;-328259;-419796;-653110;
2024-05-24T23:16:30.892;539786809218218939;-359727;-328338;-419814;-653068;
2024-05-24T23:16:30.910;539786809236374220;-359770;-328426;-419838;-653128;
2024-05-24T23:16:30.928;539786809254529501;-359789;-328397;-419826;-653077;
2024-05-24T23:16:30.946;539786809272684782;-359716;-328388;-419769;-653004;
2024-05-24T23:16:30.964;539786809290840063;-359735;-328408;-419738;-653045;
2024-05-24T23:16:30.983;539786809308995344;-359660;-328359;-419732;-653106;
2024-05-24T23:16:31.001;539786809327150625;-359631;-328255;-419728;-653031;
2024-05-24T23:16:31.019;539786809345305906;-359528;-328215;-419614;-653067;
2024-05-24T23:16:31.037;539786809363461187;-359520;-328061;-419576;-653019;
2024-05-24T23:16:31.055;539786809381616468;-359552;-328090;-419494;-653008;
2024-05-24T23:16:31.073;539786809399771749;-359524;-328056;-419478;-653013;
2024-05-24T23:16:31.092;539786809417927030;-359463;-327998;-419501;-653004;
2024-05-24T23:16:31.110;539786809436082340;-359367;-327911;-419412;-653024;
2024-05-24T23:16:31.128;539786809454237621;-359404;-327873;-419453;-653021;
2024-05-24T23:16:31.146;539786809472392902;-359407;-327897;-419495;-653031;
2024-05-24T23:16:31.164;539786809490548183;-359569;-328138;-419566;-652945;
2024-05-24T23:16:31.182;539786809508703464;-360017;-328554;-419825;-652999;
2024-05-24T23:16:31.200;539786809526858745;-360456;-329041;-420043;-652980;
2024-05-24T23:16:31.219;539786809545014026;-361008;-329740;-420374;-653027;
2024-05-24T23:16:31.237;539786809563169307;-361509;-330261;-420665;-653041;
2024-05-24T23:16:31.255;539786809581324588;-361993;-330817;-421035;-653022;
2024-05-24T23:16:31.273;539786809599479869;-362529;-331274;-421279;-653048;
2024-05-24T23:16:31.291;539786809617635150;-362832;-331578;-421495;-653003;
2024-05-24T23:16:31.309;539786809635790431;-363084;-331809;-421589;-653045;
2024-05-24T23:16:31.328;539786809653945712;-363093;-331908;-421625;-653030;
2024-05-24T23:16:31.346;539786809672100993;-363145;-331962;-421668;-653020;
2024-05-24T23:16:31.364;539786809690256274;-363103;-331933;-421673;-653010;
2024-05-24T23:16:31.382;539786809708411555;-363025;-331794;-421557;-653039;
2024-05-24T23:16:31.400;539786809726566836;-362948;-331654;-421473;-652996;
2024-05-24T23:16:31.418;539786809744722117;-362714;-331490;-421459;-653020;
2024-05-24T23:16:31.437;539786809762877398;-362678;-331427;-421396;-653019;
2024-05-24T23:16:31.455;539786809781032679;-362624;-331328;-421283;-653027;
2024-05-24T23:16:31.473;539786809799187960;-362606;-331283;-421274;-652998;
2024-05-24T23:16:31.491;539786809817343241;-362603;-331267;-421246;-653055;
2024-05-24T23:16:31.509;539786809835498522;-362719;-331334;-421282;-653006;
2024-05-24T23:16:31.527;539786809853653803;-362829;-331469;-421452;-653021;
2024-05-24T23:16:31.545;539786809871809084;-362858;-331620;-421461;-653015;
2024-05-24T23:16:31.564;539786809889964365;-363017;-331687;-421481;-653068;
2024-05-24T23:16:31.582;539786809908119646;-363101;-331702;-421534;-653021;
2024-05-24T23:16:31.600;539786809926274927;-363079;-331789;-421641;-652967;
2024-05-24T23:16:31.618;539786809944430208;-363110;-331883;-421608;-653042;
2024-05-24T23:16:31.636;539786809962585489;-363193;-331880;-421618;-653013;
2024-05-24T23:16:31.654;539786809980740770;-363212;-331940;-421675;-653023;
2024-05-24T23:16:31.673;539786809998896051;-363294;-331980;-421706;-653080;
2024-05-24T23:16:31.691;539786810017051332;-363367;-332052;-421727;-653077;
2024-05-24T23:16:31.709;539786810035206613;-363437;-332129;-421760;-653046;
2024-05-24T23:16:31.727;539786810053361894;-363476;-332091;-421817;-653046;
2024-05-24T23:16:31.745;539786810071517175;-363516;-332213;-421856;-653011;
2024-05-24T23:16:31.763;539786810089672456;-363524;-332194;-421859;-653041;
2024-05-24T23:16:31.781;539786810107827510;-363558;-332222;-421883;-653026;
2024-05-24T23:16:31.800;539786810125982544;-363611;-332203;-421916;-653068;
2024-05-24T23:16:31.818;539786810144137578;-363560;-332162;-421881;-653058;
2024-05-24T23:16:31.836;539786810162292612;-363526;-332213;-421895;-653032;
2024-05-24T23:16:31.854;539786810180447646;-363529;-332214;-421863;-653058;
2024-05-24T23:16:31.872;539786810198602680;-363579;-332269;-421851;-652959;
2024-05-24T23:16:31.890;539786810216757714;-363899;-332541;-422056;-653013;
2024-05-24T23:16:31.909;539786810234912748;-364270;-332948;-422272;-653028;
2024-05-24T23:16:31.927;539786810253067782;-364823;-333529;-422646;-652996;
2024-05-24T23:16:31.945;539786810271222816;-365303;-334056;-422936;-653023;
2024-05-24T23:16:31.963;539786810289377850;-365876;-334643;-423321;-653090;
2024-05-24T23:16:31.981;539786810307532884;-366252;-335163;-423539;-653036;
2024-05-24T23:16:31.999;539786810325687918;-366664;-335566;-423845;-653029;
2024-05-24T23:16:32.017;539786810343842952;-366927;-335880;-424017;-653033;
2024-05-24T23:16:32.036;539786810361997986;-367114;-336107;-424153;-653054;
2024-05-24T23:16:32.054;539786810380153020;-367167;-336154;-424156;-653041;
2024-05-24T23:16:32.072;539786810398308054;-367112;-336131;-424228;-653065;
2024-05-24T23:16:32.090;539786810416463088;-367040;-336010;-424134;-653062;
2024-05-24T23:16:32.108;539786810434618122;-366881;-335828;-424064;-653045;
2024-05-24T23:16:32.126;539786810452773156;-366847;-335677;-423983;-653066;
2024-05-24T23:16:32.145;539786810470928190;-366665;-335482;-423888;-653058;
2024-05-24T23:16:32.163;539786810489083224;-366636;-335481;-423841;-653077;
2024-05-24T23:16:32.181;539786810507238258;-366622;-335459;-423857;-653102;
2024-05-24T23:16:32.199;539786810525393292;-366569;-335337;-423903;-653048;
2024-05-24T23:16:32.217;539786810543548326;-366542;-335369;-423897;-653072;
2024-05-24T23:16:32.235;539786810561703360;-366582;-335413;-423958;-653057;
2024-05-24T23:16:32.253;539786810579858394;-366660;-335499;-423949;-653081;
2024-05-24T23:16:32.272;539786810598013428;-366724;-335576;-423976;-653055;
2024-05-24T23:16:32.290;539786810616168462;-366773;-335602;-424030;-653097;
2024-05-24T23:16:32.308;539786810634323496;-366826;-335679;-424034;-653060;
2024-05-24T23:16:32.326;539786810652478530;-366812;-335631;-424037;-653102;
2024-05-24T23:16:32.344;539786810670633564;-366742;-335499;-423961;-653133;
2024-05-24T23:16:32.362;539786810688788598;-366651;-335411;-423896;-653072;
2024-05-24T23:16:32.381;539786810706943632;-366638;-335337;-423945;-653109;
2024-05-24T23:16:32.399;539786810725098666;-366565;-335283;-423880;-653123;
2024-05-24T23:16:32.417;539786810743253700;-366499;-335147;-423791;-653121;
2024-05-24T23:16:32.435;539786810761408734;-366439;-334992;-423731;-653075;
2024-05-24T23:16:32.453;539786810779564378;-366375;-334919;-423666;-653118;
2024-05-24T23:16:32.471;539786810797719989;-366205;-334781;-423557;-653009;
2024-05-24T23:16:32.490;539786810815875600;-366125;-334606;-423530;-653039;
2024-05-24T23:16:32.508;539786810834031211;-365972;-334497;-423450;-653020;
2024-05-24T23:16:32.526;539786810852186822;-365985;-334442;-423403;-653054;
2024-05-24T23:16:32.544;539786810870342433;-365857;-334365;-423430;-653096;
2024-05-24T23:16:32.562;539786810888498044;-365950;-334377;-423351;-653056;
2024-05-24T23:16:32.580;539786810906653655;-366103;-334547;-423464;-653050;
2024-05-24T23:16:32.598;539786810924809266;-366490;-335019;-423764;-653094;
2024-05-24T23:16:32.617;539786810942964877;-366922;-335485;-424051;-653059;
2024-05-24T23:16:32.635;539786810961120488;-367547;-336141;-424435;-653084;
2024-05-24T23:16:32.653;539786810979276099;-368039;-336771;-424850;-653033;
2024-05-24T23:16:32.671;539786810997431710;-368631;-337413;-425249;-653057;
2024-05-24T23:16:32.689;539786811015587321;-369055;-337902;-425518;-653053;
2024-05-24T23:16:32.707;539786811033742932;-369318;-338211;-425774;-653054;
2024-05-24T23:16:32.726;539786811051898543;-369506;-338387;-425878;-653053;
2024-05-24T23:16:32.744;539786811070054154;-369534;-338468;-425937;-653034;
2024-05-24T23:16:32.762;539786811088209765;-369454;-338401;-425910;-653076;
2024-05-24T23:16:32.780;539786811106365376;-369255;-338218;-425823;-653068;
2024-05-24T23:16:32.798;539786811124520987;-369105;-338019;-425765;-653064;
2024-05-24T23:16:32.816;539786811142676598;-368931;-337789;-425615;-653065;
2024-05-24T23:16:32.834;539786811160832209;-368664;-337504;-425443;-653108;
2024-05-24T23:16:32.853;539786811178987820;-368462;-337221;-425316;-653117;
2024-05-24T23:16:32.871;539786811197143431;-368286;-336972;-425191;-653072;
2024-05-24T23:16:32.889;539786811215299042;-368099;-336857;-425117;-653027;
2024-05-24T23:16:32.907;539786811233454653;-368065;-336791;-425060;-653076;
2024-05-24T23:16:32.925;539786811251610264;-367978;-336689;-425053;-653101;
2024-05-24T23:16:32.943;539786811269765875;-368021;-336654;-424993;-653060;
2024-05-24T23:16:32.962;539786811287921486;-367932;-336616;-424996;-653096;
2024-05-24T23:16:32.980;539786811306077097;-367878;-336540;-424982;-653098;
