Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-25T23:11:14.155;539872893579292450;1350145;1189271;1488109;-294078;
2024-05-25T23:11:14.173;539872893597447317;1697150;1450944;1877845;-292995;
2024-05-25T23:11:14.191;539872893615602184;1953422;1706751;2036283;-292420;
2024-05-25T23:11:14.209;539872893633757051;2063771;1807609;2094158;-292352;
2024-05-25T23:11:14.227;539872893651911918;2095970;1810592;2066239;-293728;
2024-05-25T23:11:14.245;539872893670066785;2096921;1785749;2021231;-294896;
2024-05-25T23:11:14.263;539872893688221652;2070205;1735328;1949779;-296071;
2024-05-25T23:11:14.282;539872893706376519;2008263;1680116;1872415;-297386;
2024-05-25T23:11:14.300;539872893724531386;1931086;1632006;1802474;-299400;
2024-05-25T23:11:14.318;539872893742686253;1870141;1598354;1758198;-301389;
2024-05-25T23:11:14.336;539872893760841120;1813212;1575964;1743160;-302279;
2024-05-25T23:11:14.354;539872893778995987;1743029;1557258;1730910;-302593;
2024-05-25T23:11:14.372;539872893797150854;1668452;1547483;1712127;-302795;
2024-05-25T23:11:14.391;539872893815305721;1626784;1553954;1699601;-302981;
2024-05-25T23:11:14.409;539872893833460588;1608964;1563779;1688615;-303271;
2024-05-25T23:11:14.427;539872893851615455;1605285;1575333;1683548;-303400;
2024-05-25T23:11:14.445;539872893869770322;1604167;1584770;1682733;-303450;
2024-05-25T23:11:14.463;539872893887925189;1598577;1589514;1681256;-303599;
2024-05-25T23:11:14.481;539872893906080056;1580435;1582063;1665032;-303723;
2024-05-25T23:11:14.499;539872893924234923;1579481;1548249;1617671;-303722;
2024-05-25T23:11:14.518;539872893942389790;1110911;1069300;1115861;-213033;
2024-05-25T23:11:14.536;539872893960544668;933703;875667;918210;-176870;
2024-05-25T23:11:14.554;539872893978699535;858667;787870;832744;-162474;
2024-05-25T23:11:14.572;539872893996854402;816273;735829;787995;-156715;
2024-05-25T23:11:14.590;539872894015009269;780066;694019;753149;-154388;
2024-05-25T23:11:14.608;539872894033164136;729592;655490;711268;-153491;
2024-05-25T23:11:14.627;539872894051319003;654241;603742;636507;-153212;
2024-05-25T23:11:14.645;539872894069473870;648223;591970;620939;-153008;
2024-05-25T23:11:14.663;539872894087628737;682394;615573;640037;-152946;
2024-05-25T23:11:14.681;539872894105783604;728244;650444;668769;-152954;
2024-05-25T23:11:14.699;539872894123938471;766621;674209;693283;-152922;
2024-05-25T23:11:14.717;539872894142093338;791648;691297;708770;-152906;
2024-05-25T23:11:14.735;539872894160248205;801278;695882;713626;-152961;
2024-05-25T23:11:14.754;539872894178403072;826766;707749;737548;-152869;
2024-05-25T23:11:14.772;539872894196557939;854633;723375;767775;-152905;
2024-05-25T23:11:14.790;539872894214712806;877462;736076;796503;-152896;
2024-05-25T23:11:14.808;539872894232867673;906849;746847;845553;-152892;
2024-05-25T23:11:14.826;539872894251022540;986958;818614;966277;-152792;
2024-05-25T23:11:14.844;539872894269177407;1089247;941394;1081048;-152671;
2024-05-25T23:11:14.863;539872894287332274;1119244;977801;1119709;-152729;
2024-05-25T23:11:14.881;539872894305487141;1078612;932516;1097077;-152743;
2024-05-25T23:11:14.899;539872894323642008;938757;799494;978446;-152724;
2024-05-25T23:11:14.917;539872894341794558;817928;678936;897808;-152439;
2024-05-25T23:11:14.935;539872894359947100;705570;609031;811274;-151947;
2024-05-25T23:11:14.953;539872894378099642;648364;630880;730701;-150307;
2024-05-25T23:11:14.971;539872894396252184;592073;624090;628483;-148509;
