Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-25T23:08:54.348;539872753437178014;-35097;-82177;-58500;-305630;
2024-05-25T23:08:54.366;539872753455329301;-35305;-82323;-58555;-305682;
2024-05-25T23:08:54.384;539872753473480588;-35494;-82318;-58502;-305617;
2024-05-25T23:08:54.402;539872753491631875;-35700;-82513;-58641;-305622;
2024-05-25T23:08:54.420;539872753509783162;-36120;-82739;-58779;-305614;
2024-05-25T23:08:54.438;539872753527934449;-36613;-83060;-59080;-305638;
2024-05-25T23:08:54.456;539872753546085736;-37028;-83298;-59340;-305592;
2024-05-25T23:08:54.475;539872753564237023;-37481;-83485;-59554;-305602;
2024-05-25T23:08:54.493;539872753582388310;-37837;-83754;-59728;-305653;
2024-05-25T23:08:54.511;539872753600539597;-38019;-83822;-59757;-305667;
2024-05-25T23:08:54.529;539872753618690884;-38071;-83695;-59721;-305641;
2024-05-25T23:08:54.547;539872753636842171;-37830;-83404;-59557;-305597;
2024-05-25T23:08:54.565;539872753654993458;-37375;-83029;-59372;-305584;
2024-05-25T23:08:54.583;539872753673144745;-36645;-82629;-59196;-305619;
2024-05-25T23:08:54.602;539872753691296032;-35648;-82183;-59024;-305585;
2024-05-25T23:08:54.620;539872753709447319;-34585;-81726;-58719;-305604;
2024-05-25T23:08:54.638;539872753727598606;-33379;-81292;-58366;-305609;
2024-05-25T23:08:54.656;539872753745749893;-32245;-80850;-58035;-305604;
2024-05-25T23:08:54.674;539872753763901180;-31385;-80569;-57796;-305644;
2024-05-25T23:08:54.692;539872753782052467;-30735;-80277;-57650;-305607;
2024-05-25T23:08:54.711;539872753800203754;-30421;-80152;-57648;-305615;
2024-05-25T23:08:54.729;539872753818355041;-30218;-80050;-57664;-305565;
2024-05-25T23:08:54.747;539872753836506328;-30199;-80208;-57889;-305645;
2024-05-25T23:08:54.765;539872753854657615;-30271;-80312;-58042;-305595;
2024-05-25T23:08:54.783;539872753872808902;-30465;-80446;-58303;-305651;
2024-05-25T23:08:54.801;539872753890960189;-30597;-80570;-58489;-305601;
2024-05-25T23:08:54.819;539872753909111476;-30945;-80934;-58843;-305663;
2024-05-25T23:08:54.838;539872753927262763;-31184;-81103;-59046;-305629;
2024-05-25T23:08:54.856;539872753945414050;-31474;-81265;-59348;-305675;
2024-05-25T23:08:54.874;539872753963565337;-31774;-81511;-59599;-305660;
2024-05-25T23:08:54.892;539872753981716624;-31992;-81671;-59851;-305677;
2024-05-25T23:08:54.910;539872753999867911;-32265;-81857;-60018;-305661;
2024-05-25T23:08:54.928;539872754018019198;-32607;-82155;-60323;-305651;
2024-05-25T23:08:54.946;539872754036170485;-32988;-82496;-60705;-305646;
2024-05-25T23:08:54.965;539872754054321772;-33491;-82946;-61182;-305634;
2024-05-25T23:08:54.983;539872754072473059;-34078;-83425;-61658;-305573;
2024-05-25T23:08:55.001;539872754090624346;-34637;-83852;-62181;-305559;
2024-05-25T23:08:55.019;539872754108775660;-35211;-84333;-62708;-305572;
2024-05-25T23:08:55.037;539872754126926947;-35759;-84741;-63031;-305577;
2024-05-25T23:08:55.055;539872754145078234;-36235;-85134;-63411;-305627;
2024-05-25T23:08:55.074;539872754163229521;-36541;-85431;-63710;-305649;
2024-05-25T23:08:55.092;539872754181380808;-36767;-85583;-63846;-305600;
2024-05-25T23:08:55.110;539872754199532095;-36954;-85618;-63965;-305634;
2024-05-25T23:08:55.128;539872754217683382;-36994;-85692;-64006;-305672;
2024-05-25T23:08:55.146;539872754235834669;-36859;-85543;-63941;-305688;
2024-05-25T23:08:55.164;539872754253985956;-36783;-85499;-63899;-305662;
2024-05-25T23:08:55.182;539872754272137243;-36597;-85423;-63761;-305641;
2024-05-25T23:08:55.201;539872754290288530;-36486;-85279;-63652;-305558;
2024-05-25T23:08:55.219;539872754308439817;-36473;-85312;-63695;-305578;
2024-05-25T23:08:55.237;539872754326591104;-36460;-85284;-63663;-305617;
2024-05-25T23:08:55.255;539872754344742391;-36523;-85326;-63752;-305549;
2024-05-25T23:08:55.273;539872754362893678;-36622;-85342;-63816;-305631;
2024-05-25T23:08:55.291;539872754381044965;-36692;-85479;-63810;-305612;
2024-05-25T23:08:55.310;539872754399196252;-36763;-85541;-63898;-305634;
2024-05-25T23:08:55.328;539872754417347539;-36845;-85646;-63998;-305596;
2024-05-25T23:08:55.346;539872754435498826;-36889;-85703;-64002;-305632;
2024-05-25T23:08:55.364;539872754453650113;-36897;-85681;-63984;-305611;
2024-05-25T23:08:55.382;539872754471801400;-36792;-85674;-64061;-305632;
2024-05-25T23:08:55.400;539872754489952687;-36808;-85652;-64008;-305548;
2024-05-25T23:08:55.418;539872754508103974;-36817;-85601;-64006;-305566;
2024-05-25T23:08:55.437;539872754526255261;-36694;-85516;-63894;-305585;
2024-05-25T23:08:55.455;539872754544406548;-36658;-85503;-63980;-305609;
2024-05-25T23:08:55.473;539872754562557835;-36773;-85579;-63988;-305638;
2024-05-25T23:08:55.491;539872754580709122;-36966;-85739;-64120;-305666;
2024-05-25T23:08:55.509;539872754598860409;-37206;-85943;-64388;-305655;
2024-05-25T23:08:55.527;539872754617011696;-37443;-86172;-64636;-305636;
2024-05-25T23:08:55.545;539872754635162983;-37773;-86417;-64808;-305636;
2024-05-25T23:08:55.564;539872754653314270;-38055;-86671;-65108;-305629;
2024-05-25T23:08:55.582;539872754671465557;-38301;-86883;-65253;-305614;
2024-05-25T23:08:55.600;539872754689616844;-38389;-86920;-65315;-305595;
2024-05-25T23:08:55.618;539872754707768131;-38386;-86844;-65348;-305680;
2024-05-25T23:08:55.636;539872754725919418;-38325;-86823;-65243;-305667;
2024-05-25T23:08:55.654;539872754744070705;-38132;-86653;-65103;-305638;
2024-05-25T23:08:55.673;539872754762221992;-37896;-86448;-64916;-305655;
2024-05-25T23:08:55.691;539872754780373279;-37669;-86327;-64717;-305671;
2024-05-25T23:08:55.709;539872754798524566;-37532;-86294;-64659;-305647;
2024-05-25T23:08:55.727;539872754816675853;-37318;-86058;-64483;-305635;
2024-05-25T23:08:55.745;539872754834827140;-37326;-86018;-64420;-305595;
2024-05-25T23:08:55.763;539872754852979282;-37204;-86026;-64423;-305593;
2024-05-25T23:08:55.781;539872754871131424;-37234;-86011;-64431;-305657;
2024-05-25T23:08:55.800;539872754889283566;-37242;-86064;-64434;-305568;
2024-05-25T23:08:55.818;539872754907435708;-37211;-86077;-64438;-305633;
2024-05-25T23:08:55.836;539872754925587850;-37241;-86009;-64522;-305604;
2024-05-25T23:08:55.854;539872754943739992;-37295;-86071;-64518;-305586;
2024-05-25T23:08:55.872;539872754961892134;-37245;-86040;-64426;-305564;
2024-05-25T23:08:55.890;539872754980044276;-37245;-86041;-64411;-305595;
2024-05-25T23:08:55.909;539872754998196418;-37280;-86084;-64463;-305637;
2024-05-25T23:08:55.927;539872755016348560;-37239;-86134;-64527;-305655;
2024-05-25T23:08:55.945;539872755034500702;-37225;-86040;-64471;-305615;
2024-05-25T23:08:55.963;539872755052652844;-37167;-86037;-64399;-305650;
2024-05-25T23:08:55.981;539872755070804986;-37150;-85991;-64384;-305652;
2024-05-25T23:08:55.999;539872755088957128;-37191;-85989;-64415;-305621;
2024-05-25T23:08:56.017;539872755107109270;-37265;-86137;-64489;-305617;
2024-05-25T23:08:56.036;539872755125261412;-37376;-86314;-64695;-305588;
2024-05-25T23:08:56.054;539872755143413554;-37553;-86506;-64887;-305622;
2024-05-25T23:08:56.072;539872755161565696;-37757;-86649;-65038;-305623;
2024-05-25T23:08:56.090;539872755179717838;-37982;-86827;-65149;-305651;
2024-05-25T23:08:56.108;539872755197869980;-38146;-86917;-65281;-305649;
2024-05-25T23:08:56.126;539872755216022122;-38212;-86989;-65311;-305619;
2024-05-25T23:08:56.144;539872755234174264;-38092;-86915;-65301;-305614;
2024-05-25T23:08:56.163;539872755252326406;-37945;-86852;-65141;-305603;
2024-05-25T23:08:56.181;539872755270478548;-37782;-86668;-64984;-305572;
2024-05-25T23:08:56.199;539872755288630690;-37497;-86522;-64772;-305592;
2024-05-25T23:08:56.217;539872755306782832;-37263;-86302;-64565;-305641;
2024-05-25T23:08:56.235;539872755324934974;-37021;-86115;-64441;-305662;
2024-05-25T23:08:56.253;539872755343087116;-36858;-85969;-64271;-305646;
2024-05-25T23:08:56.272;539872755361239258;-36707;-85828;-64125;-305651;
2024-05-25T23:08:56.290;539872755379391400;-36581;-85764;-64044;-305687;
2024-05-25T23:08:56.308;539872755397543542;-36508;-85692;-63993;-305621;
2024-05-25T23:08:56.326;539872755415695684;-36397;-85656;-63948;-305609;
2024-05-25T23:08:56.344;539872755433847826;-36389;-85603;-63896;-305634;
2024-05-25T23:08:56.362;539872755451999968;-36363;-85619;-63886;-305667;
2024-05-25T23:08:56.380;539872755470152110;-36247;-85586;-63844;-305677;
2024-05-25T23:08:56.399;539872755488304252;-36217;-85569;-63794;-305652;
2024-05-25T23:08:56.417;539872755506456394;-36138;-85454;-63668;-305650;
2024-05-25T23:08:56.435;539872755524608536;-36004;-85429;-63625;-305640;
2024-05-25T23:08:56.453;539872755542760678;-35893;-85340;-63496;-305651;
2024-05-25T23:08:56.471;539872755560912820;-35766;-85211;-63449;-305660;
2024-05-25T23:08:56.489;539872755579064962;-35621;-85170;-63328;-305692;
2024-05-25T23:08:56.508;539872755597217104;-35541;-85030;-63211;-305712;
2024-05-25T23:08:56.526;539872755615369246;-35410;-85015;-63206;-305670;
