Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-24T23:27:21.418;539787459377129047;296222;320736;241381;-1370;
2024-05-24T23:27:21.436;539787459395284276;296161;320653;241356;-1338;
2024-05-24T23:27:21.454;539787459413439505;295997;320497;241321;-1356;
2024-05-24T23:27:21.472;539787459431594734;295958;320358;241248;-1353;
2024-05-24T23:27:21.490;539787459449749963;295859;320327;241153;-1319;
2024-05-24T23:27:21.508;539787459467905192;295721;320153;241062;-1365;
2024-05-24T23:27:21.526;539787459486060421;295661;320189;241154;-1314;
2024-05-24T23:27:21.545;539787459504215650;295693;320123;241118;-1287;
2024-05-24T23:27:21.563;539787459522370879;295608;320166;241145;-1348;
2024-05-24T23:27:21.581;539787459540526108;295645;320221;241174;-1294;
2024-05-24T23:27:21.599;539787459558681337;295668;320198;241137;-1350;
2024-05-24T23:27:21.617;539787459576836566;295666;320188;241155;-1300;
2024-05-24T23:27:21.635;539787459594991795;295633;320181;241183;-1353;
2024-05-24T23:27:21.654;539787459613147024;295666;320333;241197;-1291;
2024-05-24T23:27:21.672;539787459631302253;295686;320337;241242;-1313;
2024-05-24T23:27:21.690;539787459649457482;295756;320389;241266;-1354;
2024-05-24T23:27:21.708;539787459667612711;295829;320385;241343;-1337;
2024-05-24T23:27:21.726;539787459685767940;295872;320454;241349;-1324;
2024-05-24T23:27:21.744;539787459703923169;295897;320441;241415;-1307;
2024-05-24T23:27:21.762;539787459722078398;295764;320311;241310;-1325;
2024-05-24T23:27:21.781;539787459740233627;295480;320054;241152;-1328;
2024-05-24T23:27:21.799;539787459758388856;295052;319627;240882;-1353;
2024-05-24T23:27:21.817;539787459776544085;294522;319018;240475;-1312;
2024-05-24T23:27:21.835;539787459794699314;294011;318457;240217;-1294;
2024-05-24T23:27:21.853;539787459812854543;293416;317901;239815;-1329;
2024-05-24T23:27:21.871;539787459831009772;292936;317252;239433;-1327;
2024-05-24T23:27:21.890;539787459849165001;292623;316933;239187;-1348;
2024-05-24T23:27:21.908;539787459867320230;292343;316676;239040;-1327;
2024-05-24T23:27:21.926;539787459885475459;292233;316531;238986;-1327;
2024-05-24T23:27:21.944;539787459903630688;292201;316571;238944;-1321;
2024-05-24T23:27:21.962;539787459921785917;292327;316672;239009;-1303;
2024-05-24T23:27:21.980;539787459939941146;292492;316864;239160;-1312;
2024-05-24T23:27:21.998;539787459958096375;292680;317102;239302;-1290;
2024-05-24T23:27:22.017;539787459976251604;292804;317282;239443;-1323;
2024-05-24T23:27:22.035;539787459994406833;292977;317525;239533;-1288;
2024-05-24T23:27:22.053;539787460012562062;293160;317616;239598;-1347;
2024-05-24T23:27:22.071;539787460030717291;293184;317652;239636;-1337;
2024-05-24T23:27:22.089;539787460048872520;293334;317829;239687;-1313;
2024-05-24T23:27:22.107;539787460067027758;293246;317796;239638;-1374;
2024-05-24T23:27:22.126;539787460085182987;293231;317745;239755;-1258;
2024-05-24T23:27:22.144;539787460103338216;293224;317756;239635;-1343;
2024-05-24T23:27:22.162;539787460121493445;293217;317724;239629;-1319;
2024-05-24T23:27:22.180;539787460139648674;293234;317690;239550;-1356;
2024-05-24T23:27:22.198;539787460157803903;293228;317680;239582;-1405;
2024-05-24T23:27:22.216;539787460175959132;293245;317726;239615;-1322;
2024-05-24T23:27:22.234;539787460194114361;293233;317759;239637;-1261;
