Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-05-27T22:32:56.769;540043395495653032;344534;434516;369544;-1348;
2024-05-27T22:32:56.787;540043395513811314;344605;434673;369673;-1412;
2024-05-27T22:32:56.805;540043395531969596;344784;434818;369861;-1336;
2024-05-27T22:32:56.823;540043395550127878;344912;434947;369932;-1350;
2024-05-27T22:32:56.841;540043395568286160;344982;435071;370029;-1451;
2024-05-27T22:32:56.859;540043395586444442;345074;435182;370035;-1379;
2024-05-27T22:32:56.877;540043395604602724;345215;435294;370140;-1324;
2024-05-27T22:32:56.896;540043395622761006;345189;435211;370124;-1364;
2024-05-27T22:32:56.914;540043395640919288;345100;435189;370120;-1362;
2024-05-27T22:32:56.932;540043395659077570;345066;435060;369963;-1342;
2024-05-27T22:32:56.950;540043395677235852;344816;434755;369795;-1362;
2024-05-27T22:32:56.968;540043395695394134;344594;434559;369657;-1363;
2024-05-27T22:32:56.986;540043395713552416;344379;434244;369455;-1326;
2024-05-27T22:32:57.005;540043395731710698;344188;434002;369274;-1323;
2024-05-27T22:32:57.023;540043395749868980;344074;433725;369103;-1334;
2024-05-27T22:32:57.041;540043395768027262;344020;433602;368980;-1321;
2024-05-27T22:32:57.059;540043395786185544;343968;433532;369037;-1365;
2024-05-27T22:32:57.077;540043395804343826;344022;433585;369022;-1392;
2024-05-27T22:32:57.095;540043395822502108;344053;433686;369056;-1345;
2024-05-27T22:32:57.114;540043395840660390;344148;433707;369150;-1305;
2024-05-27T22:32:57.132;540043395858818672;344272;433870;369208;-1351;
2024-05-27T22:32:57.150;540043395876976954;344418;434010;369311;-1323;
2024-05-27T22:32:57.168;540043395895135236;344519;434149;369439;-1323;
2024-05-27T22:32:57.186;540043395913293518;344575;434263;369532;-1380;
2024-05-27T22:32:57.204;540043395931451800;344622;434350;369614;-1399;
2024-05-27T22:32:57.222;540043395949610082;344706;434449;369633;-1346;
2024-05-27T22:32:57.241;540043395967768364;344785;434508;369721;-1335;
2024-05-27T22:32:57.259;540043395985926646;344844;434477;369636;-1330;
2024-05-27T22:32:57.277;540043396004084928;344835;434515;369697;-1309;
2024-05-27T22:32:57.295;540043396022243210;344826;434526;369698;-1337;
2024-05-27T22:32:57.313;540043396040401492;344837;434577;369695;-1397;
2024-05-27T22:32:57.331;540043396058559774;344922;434554;369724;-1319;
2024-05-27T22:32:57.350;540043396076718056;344941;434616;369746;-1331;
2024-05-27T22:32:57.368;540043396094876338;344956;434626;369780;-1306;
2024-05-27T22:32:57.386;540043396113034620;344930;434634;369812;-1327;
2024-05-27T22:32:57.404;540043396131192902;345031;434729;369867;-1334;
2024-05-27T22:32:57.422;540043396149351184;345079;434779;369922;-1368;
2024-05-27T22:32:57.440;540043396167509466;345180;434883;369992;-1309;
2024-05-27T22:32:57.459;540043396185667748;345230;434921;369997;-1350;
2024-05-27T22:32:57.477;540043396203826030;345263;434944;370114;-1316;
2024-05-27T22:32:57.495;540043396221984312;345421;435060;370146;-1302;
2024-05-27T22:32:57.513;540043396240142594;345507;435173;370215;-1357;
2024-05-27T22:32:57.531;540043396258300902;345485;435205;370256;-1337;
2024-05-27T22:32:57.549;540043396276459184;345559;435328;370287;-1335;
2024-05-27T22:32:57.567;540043396294617466;345666;435411;370386;-1314;
2024-05-27T22:32:57.586;540043396312775748;345744;435494;370405;-1358;
2024-05-27T22:32:57.604;540043396330934030;345742;435516;370510;-1425;
2024-05-27T22:32:57.622;540043396349092312;345752;435637;370587;-1354;
2024-05-27T22:32:57.640;540043396367250594;345783;435585;370609;-1354;
2024-05-27T22:32:57.658;540043396385408876;345865;435592;370633;-1373;
2024-05-27T22:32:57.676;540043396403567158;345769;435480;370546;-1362;
2024-05-27T22:32:57.695;540043396421725440;345521;435208;370268;-1344;
2024-05-27T22:32:57.713;540043396439883722;345244;434866;370007;-1381;
