Phone timestamp;HR [bpm];HRV [ms];
2024-05-24T23:16:28.413;73
2024-05-24T23:16:29.438;74
2024-05-24T23:16:30.427;76;8,8
2024-05-24T23:16:31.418;78;9,8
2024-05-24T23:16:32.452;78;9,8
2024-05-24T23:16:33.425;78;9,8
2024-05-24T23:16:34.431;80;10,5
2024-05-24T23:16:35.446;82;10,4
2024-05-24T23:16:36.423;83;13,9
2024-05-24T23:16:37.465;84;14,5
2024-05-24T23:16:38.438;84;13,9
2024-05-24T23:16:39.431;84;13,5
2024-05-24T23:16:40.420;83;13,4
2024-05-24T23:16:41.444;83;13,0
2024-05-24T23:16:42.444;83;12,6
2024-05-24T23:16:43.438;83;12,0
2024-05-24T23:16:44.443;83;11,7
2024-05-24T23:16:45.424;83;11,2
2024-05-24T23:16:46.419;83;11,3
2024-05-24T23:16:47.456;83;11,3
2024-05-24T23:16:48.441;84;11,3
2024-05-24T23:16:49.425;86;11,6
2024-05-24T23:16:50.454;86;11,6
2024-05-24T23:16:51.446;88;11,4
2024-05-24T23:16:52.434;88;11,3
2024-05-24T23:16:53.438;88;10,8
2024-05-24T23:16:54.427;89;10,4
2024-05-24T23:16:55.434;90;10,2
2024-05-24T23:16:56.454;90;8,4
2024-05-24T23:16:57.434;89;8,5
2024-05-24T23:16:58.421;88;8,5
2024-05-24T23:16:59.452;88;8,5
2024-05-24T23:17:00.444;88;7,8
2024-05-24T23:17:01.433;87;7,8
2024-05-24T23:17:02.444;87;7,8
2024-05-24T23:17:03.425;87;7,8
2024-05-24T23:17:04.435;87;7,8
2024-05-24T23:17:05.454;87;7,8
2024-05-24T23:17:06.431;87;7,4
2024-05-24T23:17:07.424;86;8,8
2024-05-24T23:17:08.436;85;8,4
2024-05-24T23:17:09.433;82;13,2
2024-05-24T23:17:10.464;81;13,2
2024-05-24T23:17:11.458;80;13,3
2024-05-24T23:17:12.426;80;13,8
2024-05-24T23:17:13.424;80;15,3
2024-05-24T23:17:14.456;81;17,1
2024-05-24T23:17:15.427;82;17,1
2024-05-24T23:17:16.420;83;17,0
2024-05-24T23:17:17.435;83;17,0
2024-05-24T23:17:18.432;83;18,3
2024-05-24T23:17:19.414;82;20,2
2024-05-24T23:17:20.455;81;21,1
2024-05-24T23:17:21.430;79;22,4
2024-05-24T23:17:22.427;77;22,4
2024-05-24T23:17:23.453;77;22,7
2024-05-24T23:17:24.443;78;26,1
2024-05-24T23:17:25.425;78;26,3
2024-05-24T23:17:26.437;79;26,3
2024-05-24T23:17:27.445;80;26,3
2024-05-24T23:17:28.432;80;26,3
2024-05-24T23:17:29.444;80;26,3
2024-05-24T23:17:30.430;79;26,9
2024-05-24T23:17:31.435;77;35,2
2024-05-24T23:17:32.454;76;34,4
2024-05-24T23:17:33.445;75;34,4
2024-05-24T23:17:34.423;74;34,4
2024-05-24T23:17:35.439;73;35,0
2024-05-24T23:17:36.444;73;35,9
2024-05-24T23:17:37.432;74;35,3
2024-05-24T23:17:38.440;74;35,2
2024-05-24T23:17:39.433;74;35,2
2024-05-24T23:17:40.438;75;35,2
2024-05-24T23:17:41.455;74;35,3
2024-05-24T23:17:42.445;74;34,7
2024-05-24T23:17:43.445;74;32,8
2024-05-24T23:17:44.442;74;31,9
2024-05-24T23:17:45.445;74;32,0
2024-05-24T23:17:46.424;74;32,0
2024-05-24T23:17:47.456;74;31,2
2024-05-24T23:17:48.433;74;29,1
2024-05-24T23:17:49.418;75;29,5
2024-05-24T23:17:50.447;76;29,7
2024-05-24T23:17:51.446;78;30,6
2024-05-24T23:17:52.434;79;29,9
2024-05-24T23:17:53.440;80;29,8
2024-05-24T23:17:54.433;81;17,4
2024-05-24T23:17:55.436;81;18,7
2024-05-24T23:17:56.457;79;25,2
2024-05-24T23:17:57.434;79;24,8
2024-05-24T23:17:58.420;78;24,1
2024-05-24T23:17:59.440;78;22,5
2024-05-24T23:18:00.446;78;23,6
2024-05-24T23:18:01.433;78;23,6
2024-05-24T23:18:02.443;78;23,6
2024-05-24T23:18:03.428;78;23,6
2024-05-24T23:18:04.435;78;24,5
2024-05-24T23:18:05.455;77;25,0
2024-05-24T23:18:06.436;76;25,0
2024-05-24T23:18:07.448;76;25,0
2024-05-24T23:18:08.454;75;25,0
2024-05-24T23:18:09.445;75;25,7
2024-05-24T23:18:10.426;76;25,8
2024-05-24T23:18:11.444;76;25,8
2024-05-24T23:18:12.425;76;25,2
2024-05-24T23:18:13.436;76;24,9
2024-05-24T23:18:14.457;76;24,9
2024-05-24T23:18:15.433;75;24,1
2024-05-24T23:18:16.444;75;24,0
2024-05-24T23:18:17.454;75;24,0
2024-05-24T23:18:18.445;75;23,2
2024-05-24T23:18:19.424;75;18,7
2024-05-24T23:18:20.444;75;15,9
2024-05-24T23:18:21.424;75;15,9
2024-05-24T23:18:22.431;75;15,6
2024-05-24T23:18:23.454;75;14,9
2024-05-24T23:18:24.424;75;13,6
2024-05-24T23:18:25.420;74;14,0
2024-05-24T23:18:26.455;74;14,0
2024-05-24T23:18:27.445;74;13,7
