Phone timestamp;HR [bpm];HRV [ms];
2024-05-23T22:24:15.729;82
2024-05-23T22:24:16.733;81
2024-05-23T22:24:17.739;80;14,3
2024-05-23T22:24:18.745;80;12,7
2024-05-23T22:24:19.725;81;22,8
2024-05-23T22:24:20.740;82;22,6
2024-05-23T22:24:21.729;83;21,3
2024-05-23T22:24:22.734;83;20,2
2024-05-23T22:24:23.742;82;22,0
2024-05-23T22:24:24.736;81;24,3
2024-05-23T22:24:25.734;79;28,9
2024-05-23T22:24:26.760;79;28,0
2024-05-23T22:24:27.744;78;27,1
2024-05-23T22:24:28.727;77;27,2
2024-05-23T22:24:29.737;77;27,1
2024-05-23T22:24:30.746;77;26,4
2024-05-23T22:24:31.735;78;26,2
2024-05-23T22:24:32.740;79;25,2
2024-05-23T22:24:33.734;80;27,0
2024-05-23T22:24:34.737;83;26,5
2024-05-23T22:24:35.756;84;26,0
2024-05-23T22:24:36.737;87;25,4
2024-05-23T22:24:37.756;89;25,2
2024-05-23T22:24:38.737;90;25,1
2024-05-23T22:24:39.774;90;25,9
2024-05-23T22:24:40.735;89;24,3
2024-05-23T22:24:41.743;89;24,3
2024-05-23T22:24:42.765;88;24,3
2024-05-23T22:24:43.741;88;23,4
2024-05-23T22:24:44.746;88;22,0
2024-05-23T22:24:45.747;87;18,1
2024-05-23T22:24:46.726;87;18,1
2024-05-23T22:24:47.740;86;18,2
2024-05-23T22:24:48.747;85;17,3
2024-05-23T22:24:49.722;84;16,7
2024-05-23T22:24:50.761;84;16,7
2024-05-23T22:24:51.736;84;15,8
2024-05-23T22:24:52.727;84;15,8
2024-05-23T22:24:53.742;83;16,4
2024-05-23T22:24:54.730;83;13,0
2024-05-23T22:24:55.738;81;12,7
2024-05-23T22:24:56.744;80;13,8
2024-05-23T22:24:57.733;80;13,8
2024-05-23T22:24:58.726;79;13,8
2024-05-23T22:24:59.757;78;13,7
2024-05-23T22:25:00.736;78;13,7
2024-05-23T22:25:01.718;78;14,3
2024-05-23T22:25:02.758;78;13,2
2024-05-23T22:25:03.745;78;13,2
2024-05-23T22:25:04.736;78;13,2
2024-05-23T22:25:05.748;78;13,3
2024-05-23T22:25:06.727;78;13,3
2024-05-23T22:25:07.735;78;13,5
2024-05-23T22:25:08.757;79;13,5
2024-05-23T22:25:09.732;79;13,5
2024-05-23T22:25:10.754;78;14,5
2024-05-23T22:25:11.756;78;14,1
2024-05-23T22:25:12.746;77;16,0
2024-05-23T22:25:13.730;76;15,6
2024-05-23T22:25:14.745;76;16,7
2024-05-23T22:25:15.726;76;17,6
2024-05-23T22:25:16.727;77;17,7
2024-05-23T22:25:17.757;78;19,2
2024-05-23T22:25:18.732;79;18,9
2024-05-23T22:25:19.722;80;18,2
2024-05-23T22:25:20.758;80;18,5
2024-05-23T22:25:21.738;79;21,3
2024-05-23T22:25:22.719;78;27,6
2024-05-23T22:25:23.747;77;27,6
2024-05-23T22:25:24.727;77;26,6
2024-05-23T22:25:25.727;75;26,6
2024-05-23T22:25:26.758;74;26,6
2024-05-23T22:25:27.736;74;27,2
2024-05-23T22:25:28.721;74;27,7
2024-05-23T22:25:29.760;75;28,5
2024-05-23T22:25:30.729;76;28,4
2024-05-23T22:25:31.768;76;28,5
2024-05-23T22:25:32.745;77;28,4
2024-05-23T22:25:33.762;77;28,0
2024-05-23T22:25:34.735;77;27,8
2024-05-23T22:25:35.739;77;26,8
2024-05-23T22:25:36.734;77;26,8
2024-05-23T22:25:37.726;77;26,2
2024-05-23T22:25:38.757;77;25,4
2024-05-23T22:25:39.731;77;25,7
2024-05-23T22:25:40.746;78;24,5
2024-05-23T22:25:41.744;78;24,4
2024-05-23T22:25:42.735;77;25,8
2024-05-23T22:25:43.766;77;25,5
2024-05-23T22:25:44.758;77;23,2
2024-05-23T22:25:45.739;77;15,2
2024-05-23T22:25:46.724;77;18,2
2024-05-23T22:25:47.756;77;18,3
