Phone timestamp;HR [bpm];HRV [ms];
2024-05-14T11:22:13.727;69
2024-05-14T11:22:14.722;68
2024-05-14T11:22:15.753;68
2024-05-14T11:22:16.743;66
2024-05-14T11:22:17.712;65;33,0
2024-05-14T11:22:18.736;64;29,5
2024-05-14T11:22:19.742;65;25,5
2024-05-14T11:22:20.718;65;41,2
2024-05-14T11:22:21.739;67;43,8
2024-05-14T11:22:22.733;68;41,6
2024-05-14T11:22:23.736;70;38,3
2024-05-14T11:22:24.743;71;37,1
2024-05-14T11:22:25.723;71;34,6
2024-05-14T11:22:26.763;72;33,5
2024-05-14T11:22:27.741;74;37,3
2024-05-14T11:22:28.746;76;35,3
2024-05-14T11:22:29.732;76;34,9
2024-05-14T11:22:30.752;77;34,1
2024-05-14T11:22:31.732;77;33,4
2024-05-14T11:22:32.713;77;32,4
2024-05-14T11:22:33.736;77;31,7
2024-05-14T11:22:34.749;78;32,2
2024-05-14T11:22:35.763;78;31,6
2024-05-14T11:22:36.744;78;31,0
2024-05-14T11:22:37.747;78;31,7
2024-05-14T11:22:38.730;76;38,4
2024-05-14T11:22:39.754;75;38,8
2024-05-14T11:22:40.732;73;38,3
2024-05-14T11:22:41.713;72;38,0
2024-05-14T11:22:42.754;71;38,0
2024-05-14T11:22:43.744;70;37,9
2024-05-14T11:22:44.718;70;37,9
2024-05-14T11:22:45.743;69;33,6
2024-05-14T11:22:46.723;68;31,7
2024-05-14T11:22:47.737;67;32,0
2024-05-14T11:22:48.742;66;31,9
2024-05-14T11:22:49.733;66;31,9
2024-05-14T11:22:50.720;65;31,7
2024-05-14T11:22:51.754;65;32,0
2024-05-14T11:22:52.744;64;32,1
2024-05-14T11:22:53.734;64;28,8
2024-05-14T11:22:54.738;64;28,8
2024-05-14T11:22:55.723;64;29,1
2024-05-14T11:22:56.736;64;28,9
2024-05-14T11:22:57.736;64;29,1
2024-05-14T11:22:58.734;63;29,2
2024-05-14T11:22:59.716;63;28,9
2024-05-14T11:23:00.753;63;28,9
2024-05-14T11:23:01.723;63;28,9
2024-05-14T11:23:02.734;63;28,2
2024-05-14T11:23:03.743;63;28,2
2024-05-14T11:23:04.723;63;28,3
2024-05-14T11:23:05.732;63;26,9
2024-05-14T11:23:06.758;63;14,7
2024-05-14T11:23:07.745;63;12,0
2024-05-14T11:23:08.752;63;12,5
2024-05-14T11:23:09.754;63;13,1
2024-05-14T11:23:10.744;63;13,3
2024-05-14T11:23:11.733;63;13,4
2024-05-14T11:23:12.742;62;13,4
2024-05-14T11:23:13.723;62;13,3
2024-05-14T11:23:14.733;62;13,4
2024-05-14T11:23:15.759;63;14,5
2024-05-14T11:23:16.775;63;14,5
2024-05-14T11:23:17.713;64;14,5
2024-05-14T11:23:18.739;64;14,1
2024-05-14T11:23:19.744;64;14,2
2024-05-14T11:23:20.733;63;14,4
2024-05-14T11:23:21.734;63;14,8
2024-05-14T11:23:22.726;63;14,8
2024-05-14T11:23:23.733;63;14,3
2024-05-14T11:23:24.762;63;14,2
2024-05-14T11:23:25.747;63;13,8
2024-05-14T11:23:26.721;63;13,5
2024-05-14T11:23:27.735;63;13,2
2024-05-14T11:23:28.733;62;13,2
2024-05-14T11:23:29.732;62;15,9
2024-05-14T11:23:30.742;62;15,2
2024-05-14T11:23:31.725;62;15,1
2024-05-14T11:23:32.724;62;15,1
2024-05-14T11:23:33.755;62;15,3
2024-05-14T11:23:34.728;61;15,2
2024-05-14T11:23:35.726;62;15,4
2024-05-14T11:23:36.737;62;15,9
2024-05-14T11:23:37.725;62;15,3
2024-05-14T11:23:38.717;62;15,1
2024-05-14T11:23:39.742;63;15,1
2024-05-14T11:23:40.732;63;15,1
2024-05-14T11:23:41.753;63;15,2
2024-05-14T11:23:42.753;63;15,3
2024-05-14T11:23:43.745;62;15,2
2024-05-14T11:23:44.721;62;14,1
2024-05-14T11:23:45.737;62;14,4
2024-05-14T11:23:46.744;62;14,2
2024-05-14T11:23:47.733;62;13,8
2024-05-14T11:23:48.741;62;13,6
2024-05-14T11:23:49.727;62;13,2
2024-05-14T11:23:50.723;63;13,2
2024-05-14T11:23:51.750;63;14,4
