Phone timestamp;HR [bpm];HRV [ms];
2024-05-14T12:07:47.472;129
2024-05-14T12:07:48.465;129;2,0
2024-05-14T12:07:49.482;129;2,3
2024-05-14T12:07:50.475;130;2,0
2024-05-14T12:07:51.485;129;3,1
2024-05-14T12:07:52.498;129;2,8
2024-05-14T12:07:53.476;128;3,4
2024-05-14T12:07:54.458;127;3,2
2024-05-14T12:07:55.498;128;3,8
2024-05-14T12:07:56.491;128;3,5
2024-05-14T12:07:57.469;130;4,1
2024-05-14T12:07:58.487;131;4,1
2024-05-14T12:07:59.492;134;4,1
2024-05-14T12:08:00.482;136;4,0
2024-05-14T12:08:01.484;136;4,0
2024-05-14T12:08:02.474;136;4,1
2024-05-14T12:08:03.482;136;4,0
2024-05-14T12:08:04.532;134;4,3
2024-05-14T12:08:05.509;133;4,3
2024-05-14T12:08:06.462;131;4,6
2024-05-14T12:08:07.482;129;4,6
2024-05-14T12:08:08.493;129;4,2
2024-05-14T12:08:09.482;127;4,4
2024-05-14T12:08:10.486;125;4,7
2024-05-14T12:08:11.477;125;4,1
2024-05-14T12:08:12.471;124;4,0
2024-05-14T12:08:13.499;123;4,2
2024-05-14T12:08:14.476;121;4,5
2024-05-14T12:08:15.499;120;4,5
2024-05-14T12:08:16.487;118;5,1
2024-05-14T12:08:17.508;117;5,8
2024-05-14T12:08:18.480;115;5,3
2024-05-14T12:08:19.539;114;5,3
2024-05-14T12:08:20.481;112;5,6
2024-05-14T12:08:21.482;113;6,9
2024-05-14T12:08:22.489;114;6,9
2024-05-14T12:08:23.490;113;7,2
2024-05-14T12:08:24.479;113;7,2
2024-05-14T12:08:25.487;114;7,1
2024-05-14T12:08:26.488;112;9,9
2024-05-14T12:08:27.462;107;10,2
2024-05-14T12:08:28.498;105;10,2
2024-05-14T12:08:29.477;104;10,3
2024-05-14T12:08:30.460;104;10,0
2024-05-14T12:08:31.498;104;15,8
2024-05-14T12:08:32.492;103;15,8
2024-05-14T12:08:33.479;102;15,8
2024-05-14T12:08:34.488;101;15,6
2024-05-14T12:08:35.489;100;24,8
2024-05-14T12:08:36.476;100;25,1
2024-05-14T12:08:37.530;99;26,1
2024-05-14T12:08:38.507;94;27,1
2024-05-14T12:08:39.459;91;27,0
2024-05-14T12:08:40.503;88;27,2
2024-05-14T12:08:41.499;87;26,8
2024-05-14T12:08:42.480;87;29,2
2024-05-14T12:08:43.479;88;29,2
2024-05-14T12:08:44.468;87;29,2
2024-05-14T12:08:45.479;86;33,4
2024-05-14T12:08:46.488;84;33,4
2024-05-14T12:08:47.479;83;33,5
2024-05-14T12:08:48.459;82;32,9
2024-05-14T12:08:49.489;83;32,9
2024-05-14T12:08:50.474;83;33,1
2024-05-14T12:08:51.480;83;33,3
2024-05-14T12:08:52.488;83;33,5
2024-05-14T12:08:53.468;83;31,2
2024-05-14T12:08:54.467;82;31,5
2024-05-14T12:08:55.499;81;31,6
2024-05-14T12:08:56.479;81;31,6
2024-05-14T12:08:57.464;81;25,3
2024-05-14T12:08:58.488;81;24,3
2024-05-14T12:08:59.488;81;24,7
2024-05-14T12:09:00.478;82;24,2
2024-05-14T12:09:01.489;81;24,0
2024-05-14T12:09:02.471;82;24,6
2024-05-14T12:09:03.466;87;23,4
2024-05-14T12:09:04.501;100;27,1
2024-05-14T12:09:05.478;102;21,7
