Phone timestamp;HR [bpm];HRV [ms];
2024-05-15T21:57:54.948;121
2024-05-15T21:57:55.938;121
2024-05-15T21:57:56.975;121;1,8
2024-05-15T21:57:57.948;122;1,5
2024-05-15T21:57:58.944;123;4,1
2024-05-15T21:57:59.958;123;3,9
2024-05-15T21:58:00.966;123;3,6
2024-05-15T21:58:01.957;122;3,7
2024-05-15T21:58:02.945;121;3,6
2024-05-15T21:58:03.956;121;3,4
2024-05-15T21:58:04.960;120;3,2
2024-05-15T21:58:05.932;120;3,1
2024-05-15T21:58:06.996;120;2,9
2024-05-15T21:58:07.945;119;2,8
2024-05-15T21:58:08.925;119;2,8
2024-05-15T21:58:09.949;119;2,7
2024-05-15T21:58:10.957;118;2,7
2024-05-15T21:58:11.947;118;2,7
2024-05-15T21:58:12.956;118;1,7
2024-05-15T21:58:13.940;118;1,8
2024-05-15T21:58:14.949;118;1,6
2024-05-15T21:58:15.997;118;1,5
2024-05-15T21:58:16.974;118;0,9
2024-05-15T21:58:17.926;118;1,0
2024-05-15T21:58:18.963;117;1,3
2024-05-15T21:58:19.946;116;1,8
2024-05-15T21:58:20.933;116;1,8
2024-05-15T21:58:21.950;115;2,0
2024-05-15T21:58:22.959;114;2,2
2024-05-15T21:58:23.934;114;2,2
2024-05-15T21:58:24.967;114;2,2
2024-05-15T21:58:25.936;115;2,2
2024-05-15T21:58:26.926;114;2,2
2024-05-15T21:58:27.969;115;2,2
2024-05-15T21:58:28.957;116;2,9
2024-05-15T21:58:29.927;116;2,9
2024-05-15T21:58:30.955;116;3,0
2024-05-15T21:58:31.936;115;3,1
2024-05-15T21:58:32.946;115;3,6
2024-05-15T21:58:33.950;113;3,8
2024-05-15T21:58:34.958;112;3,7
2024-05-15T21:58:35.930;110;3,6
2024-05-15T21:58:36.955;110;3,5
2024-05-15T21:58:37.939;110;3,4
2024-05-15T21:58:38.945;110;3,5
2024-05-15T21:58:39.954;111;4,1
2024-05-15T21:58:40.942;112;4,1
2024-05-15T21:58:41.927;113;4,1
2024-05-15T21:58:42.965;113;4,2
2024-05-15T21:58:43.955;112;4,3
2024-05-15T21:58:44.934;112;4,3
2024-05-15T21:58:45.953;111;4,4
2024-05-15T21:58:46.957;110;4,3
2024-05-15T21:58:47.945;111;4,8
2024-05-15T21:58:48.984;112;4,4
2024-05-15T21:58:49.965;113;4,4
2024-05-15T21:58:50.974;114;4,4
2024-05-15T21:58:51.967;113;4,5
2024-05-15T21:58:52.960;113;4,7
2024-05-15T21:58:53.930;112;4,7
2024-05-15T21:58:54.945;113;4,4
2024-05-15T21:58:55.987;113;4,4
2024-05-15T21:58:56.940;113;4,3
2024-05-15T21:58:57.985;113;4,4
2024-05-15T21:58:58.939;112;3,9
2024-05-15T21:58:59.946;112;3,8
2024-05-15T21:59:00.955;112;3,7
2024-05-15T21:59:01.943;112;3,7
2024-05-15T21:59:02.932;113;3,0
2024-05-15T21:59:03.944;112;2,9
2024-05-15T21:59:04.945;113;2,8
2024-05-15T21:59:05.928;113;2,5
2024-05-15T21:59:06.957;113;2,5
2024-05-15T21:59:07.937;112;2,9
2024-05-15T21:59:08.934;111;2,8
2024-05-15T21:59:09.963;110;2,9
2024-05-15T21:59:10.940;109;2,7
2024-05-15T21:59:11.936;110;2,8
2024-05-15T21:59:12.948;111;3,5
2024-05-15T21:59:13.957;112;3,5
2024-05-15T21:59:14.949;112;3,5
2024-05-15T21:59:15.965;113;3,5
2024-05-15T21:59:16.944;112;3,5
2024-05-15T21:59:17.944;111;4,2
2024-05-15T21:59:18.954;110;4,4
2024-05-15T21:59:19.957;108;4,8
2024-05-15T21:59:20.935;108;4,8
2024-05-15T21:59:21.984;108;4,8
2024-05-15T21:59:22.966;108;4,8
2024-05-15T21:59:23.981;109;5,4
2024-05-15T21:59:24.966;110;5,3
2024-05-15T21:59:25.947;111;5,2
2024-05-15T21:59:26.933;112;5,1
2024-05-15T21:59:27.967;112;5,1
2024-05-15T21:59:28.958;111;5,0
2024-05-15T21:59:29.940;110;5,5
2024-05-15T21:59:30.951;108;5,6
2024-05-15T21:59:31.956;108;5,6
2024-05-15T21:59:32.947;108;5,8
2024-05-15T21:59:33.966;108;5,4
2024-05-15T21:59:34.938;110;5,9
2024-05-15T21:59:35.925;111;5,7
