Phone timestamp;HR [bpm];HRV [ms];
2024-05-23T22:22:29.737;95
2024-05-23T22:22:30.732;93
2024-05-23T22:22:31.749;93
2024-05-23T22:22:32.755;94;19,7
2024-05-23T22:22:33.729;95;17,3
2024-05-23T22:22:34.717;97;15,3
2024-05-23T22:22:35.755;97;14,5
2024-05-23T22:22:36.744;100;14,8
2024-05-23T22:22:37.725;101;14,2
2024-05-23T22:22:38.740;101;14,2
2024-05-23T22:22:39.745;99;17,2
2024-05-23T22:22:40.734;94;18,9
2024-05-23T22:22:41.756;91;23,5
2024-05-23T22:22:42.734;87;25,0
2024-05-23T22:22:43.733;85;24,6
2024-05-23T22:22:44.757;84;24,0
2024-05-23T22:22:45.747;83;23,5
2024-05-23T22:22:46.722;81;22,6
2024-05-23T22:22:47.740;81;22,2
2024-05-23T22:22:48.746;80;21,8
2024-05-23T22:22:49.733;80;21,4
2024-05-23T22:22:50.780;79;21,0
2024-05-23T22:22:51.732;78;20,9
2024-05-23T22:22:52.715;78;20,9
2024-05-23T22:22:53.754;77;20,9
2024-05-23T22:22:54.733;77;19,5
2024-05-23T22:22:55.724;76;19,4
2024-05-23T22:22:56.745;76;19,4
2024-05-23T22:22:57.775;76;19,4
2024-05-23T22:22:58.768;75;19,4
2024-05-23T22:22:59.745;75;18,9
2024-05-23T22:23:00.733;75;19,1
2024-05-23T22:23:01.716;75;19,1
2024-05-23T22:23:02.757;75;18,0
2024-05-23T22:23:03.732;76;16,8
2024-05-23T22:23:04.723;77;11,2
2024-05-23T22:23:05.741;78;11,4
2024-05-23T22:23:06.740;80;11,1
2024-05-23T22:23:07.722;81;11,1
2024-05-23T22:23:08.757;82;11,2
2024-05-23T22:23:09.734;83;11,2
2024-05-23T22:23:10.716;83;11,2
2024-05-23T22:23:11.755;83;11,2
2024-05-23T22:23:12.730;82;13,8
2024-05-23T22:23:13.734;81;13,8
2024-05-23T22:23:14.742;81;13,8
2024-05-23T22:23:15.747;81;13,8
2024-05-23T22:23:16.721;80;13,7
2024-05-23T22:23:17.756;80;13,7
2024-05-23T22:23:18.734;80;13,7
2024-05-23T22:23:19.724;79;13,7
2024-05-23T22:23:20.739;79;13,7
2024-05-23T22:23:21.745;79;13,9
2024-05-23T22:23:22.734;79;13,7
2024-05-23T22:23:23.776;79;13,1
2024-05-23T22:23:24.748;79;12,4
2024-05-23T22:23:25.736;79;11,8
2024-05-23T22:23:26.744;79;9,4
2024-05-23T22:23:27.736;81;12,2
2024-05-23T22:23:28.718;83;14,3
2024-05-23T22:23:29.744;85;14,3
2024-05-23T22:23:30.776;86;14,3
2024-05-23T22:23:31.766;87;14,4
2024-05-23T22:23:32.745;87;15,3
2024-05-23T22:23:33.725;86;14,8
2024-05-23T22:23:34.736;84;15,3
2024-05-23T22:23:35.758;83;15,3
2024-05-23T22:23:36.727;83;15,3
2024-05-23T22:23:37.717;83;15,5
2024-05-23T22:23:38.756;83;15,5
2024-05-23T22:23:39.734;83;15,5
2024-05-23T22:23:40.735;82;15,8
2024-05-23T22:23:41.743;83;16,0
2024-05-23T22:23:42.765;82;15,9
2024-05-23T22:23:43.725;81;17,1
2024-05-23T22:23:44.817;80;17,6
2024-05-23T22:23:45.757;79;17,6
2024-05-23T22:23:46.721;79;17,6
2024-05-23T22:23:47.759;79;18,2
2024-05-23T22:23:48.727;79;18,1
2024-05-23T22:23:49.734;78;16,3
2024-05-23T22:23:50.747;78;14,9
2024-05-23T22:23:51.726;78;14,5
2024-05-23T22:23:52.717;78;14,5
2024-05-23T22:23:53.757;78;14,2
2024-05-23T22:23:54.745;78;13,3
2024-05-23T22:23:55.722;78;11,8
2024-05-23T22:23:56.761;78;10,4
2024-05-23T22:23:57.730;77;12,9
2024-05-23T22:23:58.737;77;12,9
2024-05-23T22:23:59.747;77;13,2
