Phone timestamp;HR [bpm];HRV [ms];
2024-05-26T22:07:34.731;78
2024-05-26T22:07:35.725;78
2024-05-26T22:07:36.748;78
2024-05-26T22:07:37.746;77
2024-05-26T22:07:38.729;77;21,3
2024-05-26T22:07:39.738;76;19,5
2024-05-26T22:07:40.750;76;18,0
2024-05-26T22:07:41.721;76;16,9
2024-05-26T22:07:42.760;76;16,0
2024-05-26T22:07:43.739;75;16,9
2024-05-26T22:07:44.729;73;18,1
2024-05-26T22:07:45.777;73;17,4
2024-05-26T22:07:46.746;73;18,0
2024-05-26T22:07:47.730;73;17,7
2024-05-26T22:07:48.746;73;17,2
2024-05-26T22:07:49.747;74;22,3
2024-05-26T22:07:50.743;74;21,7
2024-05-26T22:07:51.760;75;20,7
2024-05-26T22:07:52.739;75;20,9
2024-05-26T22:07:53.719;75;20,5
2024-05-26T22:07:54.748;75;20,1
2024-05-26T22:07:55.749;75;19,6
2024-05-26T22:07:56.729;75;19,5
2024-05-26T22:07:57.747;75;19,2
2024-05-26T22:07:58.754;77;19,2
2024-05-26T22:07:59.742;77;18,2
2024-05-26T22:08:00.756;78;18,1
2024-05-26T22:08:01.734;78;18,2
2024-05-26T22:08:02.720;78;18,6
2024-05-26T22:08:03.755;77;18,9
2024-05-26T22:08:04.748;76;27,2
2024-05-26T22:08:05.724;74;27,4
2024-05-26T22:08:06.748;73;27,3
2024-05-26T22:08:07.749;73;26,7
2024-05-26T22:08:08.743;73;29,9
2024-05-26T22:08:09.746;74;30,0
2024-05-26T22:08:10.739;74;29,7
2024-05-26T22:08:11.721;76;29,8
2024-05-26T22:08:12.749;76;27,4
2024-05-26T22:08:13.748;76;27,5
2024-05-26T22:08:14.737;76;27,5
2024-05-26T22:08:15.746;76;27,7
2024-05-26T22:08:16.751;75;27,6
2024-05-26T22:08:17.735;75;27,6
2024-05-26T22:08:18.790;75;27,4
2024-05-26T22:08:19.741;75;27,8
2024-05-26T22:08:20.720;76;28,2
2024-05-26T22:08:21.758;76;27,5
2024-05-26T22:08:22.743;76;27,3
2024-05-26T22:08:23.742;76;27,5
2024-05-26T22:08:24.750;76;28,1
2024-05-26T22:08:25.741;75;27,9
2024-05-26T22:08:26.741;75;27,6
2024-05-26T22:08:27.763;75;19,2
2024-05-26T22:08:28.737;75;19,3
2024-05-26T22:08:29.721;75;19,1
2024-05-26T22:08:30.762;76;19,0
2024-05-26T22:08:31.754;76;18,9
2024-05-26T22:08:32.731;76;13,4
2024-05-26T22:08:33.747;75;14,4
2024-05-26T22:08:34.730;74;15,3
2024-05-26T22:08:35.743;73;15,5
2024-05-26T22:08:36.758;73;15,5
2024-05-26T22:08:37.741;72;15,4
2024-05-26T22:08:38.725;72;16,4
2024-05-26T22:08:39.759;72;16,3
2024-05-26T22:08:40.749;73;17,5
2024-05-26T22:08:41.732;73;17,5
2024-05-26T22:08:42.777;73;17,5
2024-05-26T22:08:43.731;73;17,5
2024-05-26T22:08:44.741;73;16,7
2024-05-26T22:08:45.745;72;16,7
2024-05-26T22:08:46.750;72;16,7
2024-05-26T22:08:47.734;72;16,7
2024-05-26T22:08:48.759;72;15,9
2024-05-26T22:08:49.749;72;16,1
2024-05-26T22:08:50.726;73;16,1
2024-05-26T22:08:51.790;73;16,2
2024-05-26T22:08:52.730;74;16,3
2024-05-26T22:08:53.730;74;16,1
2024-05-26T22:08:54.760;75;16,1
2024-05-26T22:08:55.753;75;16,1
2024-05-26T22:08:56.731;74;19,4
2024-05-26T22:08:57.740;74;19,4
2024-05-26T22:08:58.750;73;18,7
