Phone timestamp;HR [bpm];HRV [ms];
2024-05-16T23:18:37.312;112
2024-05-16T23:18:38.333;112
2024-05-16T23:18:39.309;111;2,5
2024-05-16T23:18:40.349;110;2,1
2024-05-16T23:18:41.339;110;1,8
2024-05-16T23:18:42.325;110;2,1
2024-05-16T23:18:43.330;111;4,0
2024-05-16T23:18:44.308;112;3,7
2024-05-16T23:18:45.295;113;3,6
2024-05-16T23:18:46.329;115;4,0
2024-05-16T23:18:47.323;116;4,6
2024-05-16T23:18:48.300;117;4,4
2024-05-16T23:18:49.319;117;4,8
2024-05-16T23:18:50.301;115;5,3
2024-05-16T23:18:51.312;113;5,5
2024-05-16T23:18:52.332;110;5,9
2024-05-16T23:18:53.321;109;5,9
2024-05-16T23:18:54.292;108;5,9
2024-05-16T23:18:55.330;108;5,9
2024-05-16T23:18:56.312;108;6,1
2024-05-16T23:18:57.312;108;6,1
2024-05-16T23:18:58.314;109;6,3
2024-05-16T23:18:59.300;110;5,9
2024-05-16T23:19:00.312;111;5,9
2024-05-16T23:19:01.317;111;5,9
2024-05-16T23:19:02.318;110;6,3
2024-05-16T23:19:03.300;108;6,1
2024-05-16T23:19:04.309;108;6,1
2024-05-16T23:19:05.309;107;5,8
2024-05-16T23:19:06.293;107;5,3
2024-05-16T23:19:07.319;108;6,0
2024-05-16T23:19:08.304;108;5,4
2024-05-16T23:19:09.314;110;5,5
2024-05-16T23:19:10.316;110;5,5
2024-05-16T23:19:11.322;110;5,5
2024-05-16T23:19:12.297;110;5,4
2024-05-16T23:19:13.311;109;5,8
2024-05-16T23:19:14.353;108;5,5
2024-05-16T23:19:15.323;107;5,5
2024-05-16T23:19:16.332;107;5,6
2024-05-16T23:19:17.304;107;5,9
2024-05-16T23:19:18.291;108;5,2
2024-05-16T23:19:19.330;109;5,3
2024-05-16T23:19:20.325;110;5,2
2024-05-16T23:19:21.298;110;5,2
2024-05-16T23:19:22.310;111;5,2
2024-05-16T23:19:23.320;109;4,3
2024-05-16T23:19:24.295;108;5,4
2024-05-16T23:19:25.321;106;5,8
2024-05-16T23:19:26.305;104;5,9
2024-05-16T23:19:27.299;103;6,4
2024-05-16T23:19:28.330;104;6,4
2024-05-16T23:19:29.311;105;6,5
2024-05-16T23:19:30.300;106;6,7
2024-05-16T23:19:31.314;108;6,7
2024-05-16T23:19:32.322;108;6,7
2024-05-16T23:19:33.311;108;6,4
2024-05-16T23:19:34.352;107;6,6
2024-05-16T23:19:35.305;106;6,8
2024-05-16T23:19:36.311;105;6,9
2024-05-16T23:19:37.318;105;6,9
2024-05-16T23:19:38.322;105;6,9
2024-05-16T23:19:39.300;106;7,0
2024-05-16T23:19:40.319;107;5,9
2024-05-16T23:19:41.311;107;5,4
2024-05-16T23:19:42.311;106;5,4
2024-05-16T23:19:43.316;105;6,4
2024-05-16T23:19:44.312;104;5,8
2024-05-16T23:19:45.311;104;6,0
2024-05-16T23:19:46.321;104;5,8
2024-05-16T23:19:47.352;105;5,3
2024-05-16T23:19:48.343;106;5,6
2024-05-16T23:19:49.319;106;5,6
2024-05-16T23:19:50.301;107;5,6
2024-05-16T23:19:51.312;107;4,9
2024-05-16T23:19:52.332;107;4,9
2024-05-16T23:19:53.312;105;5,2
2024-05-16T23:19:54.292;105;5,2
2024-05-16T23:19:55.312;104;5,2
2024-05-16T23:19:56.321;104;5,1
2024-05-16T23:19:57.310;104;5,3
2024-05-16T23:19:58.320;105;5,2
2024-05-16T23:19:59.322;105;5,2
2024-05-16T23:20:00.309;106;4,8
2024-05-16T23:20:01.341;107;4,5
