Phone timestamp;HR [bpm];HRV [ms];
2024-05-16T23:25:04.287;111
2024-05-16T23:25:05.310;110
2024-05-16T23:25:06.310;108;6,2
2024-05-16T23:25:07.289;108;5,6
2024-05-16T23:25:08.307;107;4,9
2024-05-16T23:25:09.315;108;6,3
2024-05-16T23:25:10.330;109;6,2
2024-05-16T23:25:11.309;112;7,0
2024-05-16T23:25:12.323;115;7,3
2024-05-16T23:25:13.303;118;7,5
2024-05-16T23:25:14.356;120;7,1
2024-05-16T23:25:15.312;120;7,1
2024-05-16T23:25:16.292;117;9,2
2024-05-16T23:25:17.305;115;11,7
2024-05-16T23:25:18.343;112;26,9
2024-05-16T23:25:19.334;112;26,4
2024-05-16T23:25:20.302;111;25,8
2024-05-16T23:25:21.293;103;25,9
2024-05-16T23:25:22.292;101;26,3
2024-05-16T23:25:23.322;102;28,5
2024-05-16T23:25:24.315;105;28,7
2024-05-16T23:25:25.293;107;28,6
2024-05-16T23:25:26.307;108;28,5
2024-05-16T23:25:27.302;109;28,4
2024-05-16T23:25:28.298;108;28,4
2024-05-16T23:25:29.311;107;28,3
2024-05-16T23:25:30.299;107;28,2
2024-05-16T23:25:31.291;106;28,3
2024-05-16T23:25:32.323;105;28,2
2024-05-16T23:25:33.314;105;27,7
2024-05-16T23:25:34.291;105;26,7
2024-05-16T23:25:35.309;106;13,6
2024-05-16T23:25:36.312;106;13,6
2024-05-16T23:25:37.306;106;12,8
2024-05-16T23:25:38.323;105;12,2
2024-05-16T23:25:39.301;105;12,0
2024-05-16T23:25:40.304;103;5,3
2024-05-16T23:25:41.324;101;4,8
2024-05-16T23:25:42.313;100;4,8
2024-05-16T23:25:43.289;100;5,3
2024-05-16T23:25:44.308;101;5,3
2024-05-16T23:25:45.314;102;5,9
2024-05-16T23:25:46.301;103;6,0
2024-05-16T23:25:47.313;104;5,9
2024-05-16T23:25:48.300;105;5,8
2024-05-16T23:25:49.308;107;6,5
2024-05-16T23:25:50.324;108;6,4
2024-05-16T23:25:51.342;107;7,2
2024-05-16T23:25:52.318;105;7,8
2024-05-16T23:25:53.311;104;7,9
2024-05-16T23:25:54.324;104;7,8
2024-05-16T23:25:55.291;105;7,6
2024-05-16T23:25:56.325;106;7,9
2024-05-16T23:25:57.303;107;7,5
2024-05-16T23:25:58.303;107;7,6
2024-05-16T23:25:59.310;107;7,8
2024-05-16T23:26:00.318;106;7,7
2024-05-16T23:26:01.300;103;8,9
2024-05-16T23:26:02.311;97;13,4
2024-05-16T23:26:03.314;96;13,4
2024-05-16T23:26:04.321;96;14,1
2024-05-16T23:26:05.323;97;14,4
2024-05-16T23:26:06.364;99;14,7
2024-05-16T23:26:07.283;100;14,7
2024-05-16T23:26:08.353;102;14,4
2024-05-16T23:26:09.314;104;14,1
2024-05-16T23:26:10.295;104;14,1
2024-05-16T23:26:11.309;104;14,1
2024-05-16T23:26:12.315;103;14,2
2024-05-16T23:26:13.304;102;13,9
2024-05-16T23:26:14.323;102;14,0
2024-05-16T23:26:15.301;101;14,0
2024-05-16T23:26:16.283;102;14,0
2024-05-16T23:26:17.307;102;13,9
2024-05-16T23:26:18.315;103;13,2
2024-05-16T23:26:19.292;104;8,0
2024-05-16T23:26:20.313;105;7,1
2024-05-16T23:26:21.292;104;7,0
2024-05-16T23:26:22.304;104;6,9
2024-05-16T23:26:23.322;102;5,5
2024-05-16T23:26:24.331;101;5,4
2024-05-16T23:26:25.322;101;5,3
2024-05-16T23:26:26.323;101;5,4
2024-05-16T23:26:27.302;102;5,8
2024-05-16T23:26:28.291;104;6,2
