Phone timestamp;HR [bpm];HRV [ms];
2024-05-21T20:47:29.549;120
2024-05-21T20:47:30.543;119
2024-05-21T20:47:31.563;119;2,9
2024-05-21T20:47:32.554;120;2,5
2024-05-21T20:47:33.548;119;2,5
2024-05-21T20:47:34.562;119;2,9
2024-05-21T20:47:35.555;118;2,7
2024-05-21T20:47:36.541;117;2,8
2024-05-21T20:47:37.563;117;2,7
2024-05-21T20:47:38.547;116;2,6
2024-05-21T20:47:39.550;116;2,5
2024-05-21T20:47:40.565;115;2,4
2024-05-21T20:47:41.557;115;2,4
2024-05-21T20:47:42.548;114;2,3
2024-05-21T20:47:43.590;115;2,5
2024-05-21T20:47:44.560;115;2,4
2024-05-21T20:47:45.538;115;2,3
2024-05-21T20:47:46.566;116;2,2
2024-05-21T20:47:47.555;116;2,2
2024-05-21T20:47:48.576;116;2,2
2024-05-21T20:47:49.569;116;2,0
2024-05-21T20:47:50.547;116;2,1
2024-05-21T20:47:51.547;115;1,9
2024-05-21T20:47:52.568;115;1,9
2024-05-21T20:47:53.555;115;1,9
2024-05-21T20:47:54.542;116;2,0
2024-05-21T20:47:55.568;115;2,1
2024-05-21T20:47:56.558;115;2,0
2024-05-21T20:47:57.547;114;2,2
2024-05-21T20:47:58.559;114;2,1
2024-05-21T20:47:59.559;114;2,1
2024-05-21T20:48:00.591;113;2,5
2024-05-21T20:48:01.577;112;2,5
2024-05-21T20:48:02.554;111;2,7
2024-05-21T20:48:03.560;110;2,6
2024-05-21T20:48:04.566;111;3,6
2024-05-21T20:48:05.556;111;3,5
2024-05-21T20:48:06.539;110;4,5
2024-05-21T20:48:07.567;109;4,7
2024-05-21T20:48:08.559;106;5,6
2024-05-21T20:48:09.545;105;5,6
2024-05-21T20:48:10.559;105;5,6
2024-05-21T20:48:11.560;104;5,5
2024-05-21T20:48:12.542;104;5,5
2024-05-21T20:48:13.573;104;5,7
2024-05-21T20:48:14.551;104;5,7
2024-05-21T20:48:15.548;104;5,8
2024-05-21T20:48:16.563;103;5,8
2024-05-21T20:48:17.565;103;5,6
2024-05-21T20:48:18.539;103;5,5
2024-05-21T20:48:19.566;102;5,5
2024-05-21T20:48:20.557;102;5,5
2024-05-21T20:48:21.574;102;4,9
2024-05-21T20:48:22.557;102;4,9
2024-05-21T20:48:23.559;102;4,0
2024-05-21T20:48:24.547;103;3,9
2024-05-21T20:48:25.565;103;2,3
2024-05-21T20:48:26.551;106;5,8
2024-05-21T20:48:27.543;107;5,8
2024-05-21T20:48:28.580;108;5,8
2024-05-21T20:48:29.567;108;5,7
2024-05-21T20:48:30.541;107;6,5
2024-05-21T20:48:31.566;106;6,7
2024-05-21T20:48:32.577;105;6,6
2024-05-21T20:48:33.547;103;6,6
2024-05-21T20:48:34.570;103;6,6
2024-05-21T20:48:35.547;103;6,6
2024-05-21T20:48:36.547;103;6,6
2024-05-21T20:48:37.573;103;6,6
2024-05-21T20:48:38.557;103;6,6
2024-05-21T20:48:39.548;102;6,9
2024-05-21T20:48:40.581;101;7,0
2024-05-21T20:48:41.556;100;7,0
2024-05-21T20:48:42.546;100;7,3
2024-05-21T20:48:43.557;100;5,7
2024-05-21T20:48:44.549;100;5,0
2024-05-21T20:48:45.546;100;5,7
2024-05-21T20:48:46.565;99;5,6
2024-05-21T20:48:47.548;98;4,7
2024-05-21T20:48:48.546;98;4,6
2024-05-21T20:48:49.610;97;4,6
2024-05-21T20:48:50.553;97;4,6
2024-05-21T20:48:51.546;97;4,7
2024-05-21T20:48:52.609;97;4,7
2024-05-21T20:48:53.554;96;4,8
2024-05-21T20:48:54.578;95;6,7
2024-05-21T20:48:55.585;95;6,7
2024-05-21T20:48:56.578;94;7,2
2024-05-21T20:48:57.548;94;7,0
2024-05-21T20:48:58.568;94;6,8
2024-05-21T20:48:59.568;95;7,3
2024-05-21T20:49:00.545;95;7,3
2024-05-21T20:49:01.578;95;7,0
2024-05-21T20:49:02.558;96;7,1
2024-05-21T20:49:03.546;96;6,7
2024-05-21T20:49:04.578;95;6,5
2024-05-21T20:49:05.559;95;7,5
2024-05-21T20:49:06.547;94;7,5
2024-05-21T20:49:07.560;94;7,4
2024-05-21T20:49:08.554;94;7,6
2024-05-21T20:49:09.558;94;8,5
2024-05-21T20:49:10.566;95;8,5
2024-05-21T20:49:11.555;96;8,5
2024-05-21T20:49:12.547;96;7,6
2024-05-21T20:49:13.578;94;7,0
2024-05-21T20:49:14.570;94;8,4
2024-05-21T20:49:15.547;94;8,4
