Phone timestamp;HR [bpm];HRV [ms];
2024-05-27T22:31:07.904;72
2024-05-27T22:31:08.898;72
2024-05-27T22:31:09.942;73
2024-05-27T22:31:10.925;74;14,3
2024-05-27T22:31:11.915;75;12,8
2024-05-27T22:31:12.925;75;12,0
2024-05-27T22:31:13.905;75;12,4
2024-05-27T22:31:14.919;75;11,7
2024-05-27T22:31:15.923;76;11,9
2024-05-27T22:31:16.924;77;20,2
2024-05-27T22:31:17.896;78;21,4
2024-05-27T22:31:18.936;80;19,9
2024-05-27T22:31:19.926;80;20,1
2024-05-27T22:31:20.903;81;20,7
2024-05-27T22:31:21.922;80;20,4
2024-05-27T22:31:22.908;79;21,3
2024-05-27T22:31:23.906;79;20,8
2024-05-27T22:31:24.938;79;20,4
2024-05-27T22:31:25.927;79;19,7
2024-05-27T22:31:26.903;79;19,9
2024-05-27T22:31:27.951;79;19,5
2024-05-27T22:31:28.958;80;18,9
2024-05-27T22:31:29.932;80;18,5
2024-05-27T22:31:30.925;80;18,4
2024-05-27T22:31:31.907;79;18,0
2024-05-27T22:31:32.917;79;18,0
2024-05-27T22:31:33.924;79;18,0
2024-05-27T22:31:34.928;79;17,8
2024-05-27T22:31:35.904;79;17,6
2024-05-27T22:31:36.920;79;19,4
2024-05-27T22:31:37.907;80;19,6
2024-05-27T22:31:38.919;81;16,4
2024-05-27T22:31:39.924;81;15,2
2024-05-27T22:31:40.909;81;15,5
2024-05-27T22:31:41.918;81;15,1
2024-05-27T22:31:42.928;80;15,8
2024-05-27T22:31:43.927;79;16,3
2024-05-27T22:31:44.912;78;14,5
2024-05-27T22:31:45.915;78;15,4
2024-05-27T22:31:46.926;79;16,3
2024-05-27T22:31:47.925;79;16,1
2024-05-27T22:31:48.925;81;17,3
2024-05-27T22:31:49.910;82;17,3
2024-05-27T22:31:50.917;83;17,3
2024-05-27T22:31:51.937;82;18,3
2024-05-27T22:31:52.929;82;22,4
2024-05-27T22:31:53.900;80;22,8
2024-05-27T22:31:54.916;79;23,1
2024-05-27T22:31:55.927;78;23,1
2024-05-27T22:31:56.919;78;25,4
2024-05-27T22:31:57.923;79;26,4
2024-05-27T22:31:58.913;80;25,6
2024-05-27T22:31:59.922;82;25,7
2024-05-27T22:32:00.953;83;25,7
2024-05-27T22:32:01.958;85;25,6
2024-05-27T22:32:02.936;87;25,9
2024-05-27T22:32:03.921;90;24,5
2024-05-27T22:32:04.925;90;25,3
2024-05-27T22:32:05.897;89;25,6
2024-05-27T22:32:06.942;87;27,9
2024-05-27T22:32:07.917;84;28,9
2024-05-27T22:32:08.918;83;28,8
2024-05-27T22:32:09.922;83;28,5
2024-05-27T22:32:10.928;82;28,2
2024-05-27T22:32:11.918;82;28,2
2024-05-27T22:32:12.922;81;27,6
2024-05-27T22:32:13.908;81;24,2
2024-05-27T22:32:14.919;80;23,9
2024-05-27T22:32:15.936;80;23,5
2024-05-27T22:32:16.913;79;23,5
2024-05-27T22:32:17.896;79;23,6
2024-05-27T22:32:18.938;79;20,8
2024-05-27T22:32:19.927;78;21,6
2024-05-27T22:32:20.907;77;21,0
2024-05-27T22:32:21.921;77;20,8
2024-05-27T22:32:22.948;77;20,7
2024-05-27T22:32:23.919;76;20,7
2024-05-27T22:32:24.926;75;20,7
2024-05-27T22:32:25.915;75;20,2
2024-05-27T22:32:26.897;76;21,5
2024-05-27T22:32:27.938;76;20,9
2024-05-27T22:32:28.928;77;20,5
2024-05-27T22:32:29.908;77;16,5
2024-05-27T22:32:30.918;78;14,0
2024-05-27T22:32:31.927;77;16,7
2024-05-27T22:32:32.907;77;16,6
2024-05-27T22:32:33.956;76;16,6
2024-05-27T22:32:34.947;75;16,5
2024-05-27T22:32:35.929;75;16,5
2024-05-27T22:32:36.947;75;16,5
2024-05-27T22:32:37.930;76;18,4
2024-05-27T22:32:38.919;76;18,7
