Phone timestamp;HR [bpm];HRV [ms];
2024-05-20T22:39:18.551;106
2024-05-20T22:39:19.539;106
2024-05-20T22:39:20.549;107;5,2
2024-05-20T22:39:21.570;107;4,4
2024-05-20T22:39:22.549;108;3,8
2024-05-20T22:39:23.532;108;3,6
2024-05-20T22:39:24.571;108;3,4
2024-05-20T22:39:25.561;108;3,1
2024-05-20T22:39:26.537;107;4,1
2024-05-20T22:39:27.561;107;3,9
2024-05-20T22:39:28.540;107;3,9
2024-05-20T22:39:29.544;106;3,8
2024-05-20T22:39:30.559;107;3,8
2024-05-20T22:39:31.561;107;3,7
2024-05-20T22:39:32.538;108;3,6
2024-05-20T22:39:33.559;108;3,5
2024-05-20T22:39:34.566;108;3,5
2024-05-20T22:39:35.538;107;3,0
2024-05-20T22:39:36.560;107;3,0
2024-05-20T22:39:37.544;106;3,4
2024-05-20T22:39:38.551;106;3,4
2024-05-20T22:39:39.554;105;3,3
2024-05-20T22:39:40.593;105;3,3
2024-05-20T22:39:41.569;105;3,3
2024-05-20T22:39:42.587;105;2,6
2024-05-20T22:39:43.559;104;2,6
2024-05-20T22:39:44.550;104;2,7
2024-05-20T22:39:45.561;103;4,2
2024-05-20T22:39:46.549;102;4,1
2024-05-20T22:39:47.548;102;4,2
2024-05-20T22:39:48.573;101;4,3
2024-05-20T22:39:49.562;102;4,3
2024-05-20T22:39:50.540;102;4,3
2024-05-20T22:39:51.553;101;4,2
2024-05-20T22:39:52.566;102;4,3
2024-05-20T22:39:53.560;102;4,3
2024-05-20T22:39:54.562;102;4,0
2024-05-20T22:39:55.550;101;4,4
2024-05-20T22:39:56.553;100;5,4
2024-05-20T22:39:57.571;99;5,5
2024-05-20T22:39:58.593;98;5,5
2024-05-20T22:39:59.541;98;5,7
2024-05-20T22:40:00.551;98;5,8
2024-05-20T22:40:01.562;99;6,1
2024-05-20T22:40:02.536;99;6,0
2024-05-20T22:40:03.565;101;5,8
2024-05-20T22:40:04.552;103;5,8
2024-05-20T22:40:05.555;103;5,7
2024-05-20T22:40:06.561;103;5,7
2024-05-20T22:40:07.562;102;6,4
2024-05-20T22:40:08.540;101;6,5
2024-05-20T22:40:09.555;100;6,8
2024-05-20T22:40:10.565;98;6,9
2024-05-20T22:40:11.551;98;6,9
2024-05-20T22:40:12.555;99;7,6
2024-05-20T22:40:13.582;99;6,9
2024-05-20T22:40:14.613;100;6,9
2024-05-20T22:40:15.556;99;7,1
2024-05-20T22:40:16.564;98;7,1
2024-05-20T22:40:17.539;97;7,8
2024-05-20T22:40:18.562;96;8,5
2024-05-20T22:40:19.546;95;8,2
2024-05-20T22:40:20.550;96;9,1
2024-05-20T22:40:21.573;97;8,7
2024-05-20T22:40:22.554;98;8,9
2024-05-20T22:40:23.554;100;9,3
2024-05-20T22:40:24.572;101;9,3
2024-05-20T22:40:25.556;101;8,8
2024-05-20T22:40:26.540;101;8,8
2024-05-20T22:40:27.561;100;8,7
2024-05-20T22:40:28.546;100;8,7
2024-05-20T22:40:29.554;99;8,0
2024-05-20T22:40:30.570;99;8,0
2024-05-20T22:40:31.549;99;8,0
2024-05-20T22:40:32.531;99;8,1
2024-05-20T22:40:33.572;100;8,0
2024-05-20T22:40:34.591;100;8,0
2024-05-20T22:40:35.539;100;6,8
2024-05-20T22:40:36.530;100;6,3
2024-05-20T22:40:37.561;100;5,3
2024-05-20T22:40:38.553;99;5,2
2024-05-20T22:40:39.529;98;5,0
2024-05-20T22:40:40.553;98;4,3
2024-05-20T22:40:41.531;99;4,4
2024-05-20T22:40:42.552;99;4,6
2024-05-20T22:40:43.543;100;4,5
2024-05-20T22:40:44.552;101;4,2
2024-05-20T22:40:45.529;101;4,1
2024-05-20T22:40:46.591;99;4,6
