Phone timestamp;HR [bpm];HRV [ms];
2024-05-26T22:13:24.742;71
2024-05-26T22:13:25.737;71
2024-05-26T22:13:26.734;70
2024-05-26T22:13:27.754;70;9,8
2024-05-26T22:13:28.736;70;23,2
2024-05-26T22:13:29.741;70;21,7
2024-05-26T22:13:30.761;71;20,1
2024-05-26T22:13:31.752;72;22,8
2024-05-26T22:13:32.731;72;21,6
2024-05-26T22:13:33.763;72;26,7
2024-05-26T22:13:34.751;71;27,5
2024-05-26T22:13:35.742;71;26,8
2024-05-26T22:13:36.751;70;25,9
2024-05-26T22:13:37.737;70;25,2
2024-05-26T22:13:38.742;70;24,6
2024-05-26T22:13:39.746;71;23,9
2024-05-26T22:13:40.753;71;23,5
2024-05-26T22:13:41.728;71;22,9
2024-05-26T22:13:42.740;71;22,3
2024-05-26T22:13:43.753;71;21,9
2024-05-26T22:13:44.742;71;21,4
2024-05-26T22:13:45.751;71;21,0
2024-05-26T22:13:46.732;71;20,6
2024-05-26T22:13:47.742;70;20,2
2024-05-26T22:13:48.797;71;20,2
2024-05-26T22:13:49.782;71;20,2
2024-05-26T22:13:50.731;71;20,1
2024-05-26T22:13:51.747;71;20,0
2024-05-26T22:13:52.754;71;19,9
2024-05-26T22:13:53.732;72;17,8
2024-05-26T22:13:54.763;71;17,9
2024-05-26T22:13:55.733;71;16,5
2024-05-26T22:13:56.741;70;18,1
2024-05-26T22:13:57.766;70;18,1
2024-05-26T22:13:58.754;69;14,8
2024-05-26T22:13:59.728;70;14,9
2024-05-26T22:14:00.746;71;16,5
2024-05-26T22:14:01.753;72;20,4
2024-05-26T22:14:02.731;74;20,7
2024-05-26T22:14:03.763;75;20,7
2024-05-26T22:14:04.735;75;21,4
2024-05-26T22:14:05.734;75;23,6
2024-05-26T22:14:06.750;75;23,7
2024-05-26T22:14:07.752;74;25,9
2024-05-26T22:14:08.726;73;25,7
2024-05-26T22:14:09.747;73;25,9
2024-05-26T22:14:10.734;73;26,0
2024-05-26T22:14:11.744;73;26,2
2024-05-26T22:14:12.762;73;26,0
2024-05-26T22:14:13.746;73;26,0
2024-05-26T22:14:14.721;73;27,3
2024-05-26T22:14:15.758;73;27,3
2024-05-26T22:14:16.761;72;27,5
2024-05-26T22:14:17.730;72;27,5
2024-05-26T22:14:18.752;71;27,1
2024-05-26T22:14:19.753;71;27,2
2024-05-26T22:14:20.745;73;29,0
2024-05-26T22:14:21.797;74;30,0
2024-05-26T22:14:22.772;75;29,3
2024-05-26T22:14:23.723;77;28,1
2024-05-26T22:14:24.763;77;25,2
2024-05-26T22:14:25.753;77;25,4
2024-05-26T22:14:26.732;77;26,0
2024-05-26T22:14:27.752;77;27,0
2024-05-26T22:14:28.732;76;24,4
2024-05-26T22:14:29.747;76;24,4
2024-05-26T22:14:30.782;76;22,3
2024-05-26T22:14:31.741;76;22,5
2024-05-26T22:14:32.721;76;22,5
2024-05-26T22:14:33.763;76;22,7
2024-05-26T22:14:34.746;76;22,4
2024-05-26T22:14:35.727;76;22,0
2024-05-26T22:14:36.747;75;22,8
2024-05-26T22:14:37.733;75;21,5
2024-05-26T22:14:38.743;75;21,4
2024-05-26T22:14:39.746;74;21,4
2024-05-26T22:14:40.743;75;22,0
2024-05-26T22:14:41.726;75;22,0
2024-05-26T22:14:42.763;75;21,8
2024-05-26T22:14:43.733;76;21,4
2024-05-26T22:14:44.742;76;18,0
2024-05-26T22:14:45.753;76;16,3
2024-05-26T22:14:46.735;74;20,8
2024-05-26T22:14:47.744;73;20,8
2024-05-26T22:14:48.749;72;20,9
2024-05-26T22:14:49.742;72;19,9
2024-05-26T22:14:50.723;71;19,2
2024-05-26T22:14:51.764;71;19,1
2024-05-26T22:14:52.741;71;19,1
2024-05-26T22:14:53.742;71;19,1
2024-05-26T22:14:54.783;71;18,6
2024-05-26T22:14:55.767;71;18,3
2024-05-26T22:14:56.743;71;18,3
