Phone timestamp;HR [bpm];HRV [ms];
2024-05-13T13:28:28.732;75
2024-05-13T13:28:29.759;75
2024-05-13T13:28:30.742;74
2024-05-13T13:28:31.735;74;7,8
2024-05-13T13:28:32.755;75;7,0
2024-05-13T13:28:33.742;75;6,4
2024-05-13T13:28:34.764;74;7,9
2024-05-13T13:28:35.753;73;15,7
2024-05-13T13:28:36.744;72;14,9
2024-05-13T13:28:37.765;72;14,2
2024-05-13T13:28:38.772;71;13,6
2024-05-13T13:28:39.744;71;15,9
2024-05-13T13:28:40.737;71;16,1
2024-05-13T13:28:41.788;71;15,6
2024-05-13T13:28:42.743;72;15,1
2024-05-13T13:28:43.735;72;14,7
2024-05-13T13:28:44.760;72;14,3
2024-05-13T13:28:45.745;71;14,5
2024-05-13T13:28:46.734;71;14,1
2024-05-13T13:28:47.754;71;15,5
2024-05-13T13:28:48.746;71;15,2
2024-05-13T13:28:49.736;72;14,6
2024-05-13T13:28:50.755;72;15,3
2024-05-13T13:28:51.744;73;15,1
2024-05-13T13:28:52.740;73;14,8
2024-05-13T13:28:53.754;73;17,2
2024-05-13T13:28:54.757;72;19,1
2024-05-13T13:28:55.735;72;19,0
2024-05-13T13:28:56.754;71;19,1
2024-05-13T13:28:57.749;70;19,1
2024-05-13T13:28:58.733;70;19,0
2024-05-13T13:28:59.756;70;20,1
2024-05-13T13:29:00.745;71;19,8
2024-05-13T13:29:01.744;72;20,5
2024-05-13T13:29:02.754;73;20,5
2024-05-13T13:29:03.743;73;19,5
2024-05-13T13:29:04.733;72;22,8
2024-05-13T13:29:05.754;72;22,8
2024-05-13T13:29:06.747;71;22,8
2024-05-13T13:29:07.737;71;22,8
2024-05-13T13:29:08.754;71;22,9
2024-05-13T13:29:09.751;72;23,9
2024-05-13T13:29:10.771;73;24,1
2024-05-13T13:29:11.754;74;23,6
2024-05-13T13:29:12.745;75;23,6
2024-05-13T13:29:13.734;75;23,6
2024-05-13T13:29:14.757;75;25,4
2024-05-13T13:29:15.745;74;27,3
2024-05-13T13:29:16.735;73;27,3
2024-05-13T13:29:17.762;72;25,8
2024-05-13T13:29:18.745;72;24,5
2024-05-13T13:29:19.739;72;24,5
2024-05-13T13:29:20.755;73;26,4
2024-05-13T13:29:21.745;73;26,4
2024-05-13T13:29:22.733;73;28,6
2024-05-13T13:29:23.760;72;26,9
2024-05-13T13:29:24.743;71;29,2
2024-05-13T13:29:25.736;71;28,9
2024-05-13T13:29:26.760;70;28,8
2024-05-13T13:29:27.744;70;28,8
2024-05-13T13:29:28.771;69;25,9
2024-05-13T13:29:29.754;69;26,8
2024-05-13T13:29:30.746;69;27,4
2024-05-13T13:29:31.735;71;30,5
2024-05-13T13:29:32.762;72;30,5
2024-05-13T13:29:33.747;73;29,8
2024-05-13T13:29:34.737;74;29,5
2024-05-13T13:29:35.755;74;29,4
2024-05-13T13:29:36.745;74;29,4
2024-05-13T13:29:37.738;73;32,4
2024-05-13T13:29:38.758;72;31,6
2024-05-13T13:29:39.745;71;29,5
2024-05-13T13:29:40.735;71;29,9
2024-05-13T13:29:41.755;71;29,9
2024-05-13T13:29:42.743;71;30,1
2024-05-13T13:29:43.764;72;30,4
2024-05-13T13:29:44.755;72;28,7
2024-05-13T13:29:45.744;72;28,7
2024-05-13T13:29:46.735;72;31,0
2024-05-13T13:29:47.789;71;29,0
2024-05-13T13:29:48.745;71;29,1
2024-05-13T13:29:49.736;70;26,8
2024-05-13T13:29:50.757;70;26,9
2024-05-13T13:29:51.750;70;27,6
2024-05-13T13:29:52.737;70;27,6
2024-05-13T13:29:53.754;70;27,6
2024-05-13T13:29:54.745;70;26,7
2024-05-13T13:29:55.736;71;26,1
2024-05-13T13:29:56.757;70;22,8
2024-05-13T13:29:57.748;70;22,9
2024-05-13T13:29:58.734;70;22,9
2024-05-13T13:29:59.756;70;22,9
2024-05-13T13:30:00.747;69;22,8
2024-05-13T13:30:01.734;69;22,5
2024-05-13T13:30:02.759;70;17,8
