Phone timestamp;HR [bpm];HRV [ms];
2024-05-26T22:15:15.746;74
2024-05-26T22:15:16.732;73
2024-05-26T22:15:17.739;73
2024-05-26T22:15:18.762;72;20,0
2024-05-26T22:15:19.736;73;22,0
2024-05-26T22:15:20.729;73;23,7
2024-05-26T22:15:21.731;73;22,2
2024-05-26T22:15:22.753;74;20,1
2024-05-26T22:15:23.724;75;19,2
2024-05-26T22:15:24.717;75;18,5
2024-05-26T22:15:25.731;75;18,2
2024-05-26T22:15:26.742;75;17,7
2024-05-26T22:15:27.722;74;22,0
2024-05-26T22:15:28.781;73;24,7
2024-05-26T22:15:29.759;72;23,3
2024-05-26T22:15:30.731;72;23,1
2024-05-26T22:15:31.741;72;22,6
2024-05-26T22:15:32.740;72;23,4
2024-05-26T22:15:33.718;73;26,5
2024-05-26T22:15:34.735;76;27,6
2024-05-26T22:15:35.740;78;27,1
2024-05-26T22:15:36.712;78;26,6
2024-05-26T22:15:37.753;78;27,7
2024-05-26T22:15:38.729;78;31,6
2024-05-26T22:15:39.729;76;35,6
2024-05-26T22:15:40.732;75;35,4
2024-05-26T22:15:41.771;74;35,2
2024-05-26T22:15:42.721;73;34,7
2024-05-26T22:15:43.734;72;34,9
2024-05-26T22:15:44.721;72;34,4
2024-05-26T22:15:45.732;72;34,4
2024-05-26T22:15:46.751;72;34,3
2024-05-26T22:15:47.732;72;34,8
2024-05-26T22:15:48.715;72;34,8
2024-05-26T22:15:49.750;72;34,8
2024-05-26T22:15:50.730;70;37,5
2024-05-26T22:15:51.719;70;36,1
2024-05-26T22:15:52.732;69;34,9
2024-05-26T22:15:53.741;69;35,1
2024-05-26T22:15:54.729;70;35,5
2024-05-26T22:15:55.745;70;36,3
2024-05-26T22:15:56.730;70;35,8
2024-05-26T22:15:57.714;71;35,4
2024-05-26T22:15:58.751;71;33,4
2024-05-26T22:15:59.733;72;32,1
2024-05-26T22:16:00.722;71;32,7
2024-05-26T22:16:01.772;71;32,9
2024-05-26T22:16:02.756;71;31,6
2024-05-26T22:16:03.720;71;27,3
2024-05-26T22:16:04.756;71;22,5
2024-05-26T22:16:05.730;72;22,5
2024-05-26T22:16:06.711;72;22,6
2024-05-26T22:16:07.742;73;22,9
2024-05-26T22:16:08.742;74;22,1
2024-05-26T22:16:09.719;74;22,4
2024-05-26T22:16:10.738;73;23,5
2024-05-26T22:16:11.732;73;23,1
2024-05-26T22:16:12.714;73;23,2
2024-05-26T22:16:13.753;72;23,8
2024-05-26T22:16:14.730;71;19,0
2024-05-26T22:16:15.715;71;19,8
2024-05-26T22:16:16.735;71;19,8
2024-05-26T22:16:17.743;71;20,6
2024-05-26T22:16:18.720;72;19,7
2024-05-26T22:16:19.740;72;19,6
2024-05-26T22:16:20.733;72;18,1
2024-05-26T22:16:21.733;72;18,5
2024-05-26T22:16:22.753;71;19,7
2024-05-26T22:16:23.732;70;21,0
2024-05-26T22:16:24.716;69;19,6
2024-05-26T22:16:25.734;69;19,6
2024-05-26T22:16:26.741;69;20,2
2024-05-26T22:16:27.729;69;20,5
2024-05-26T22:16:28.739;69;20,3
2024-05-26T22:16:29.731;69;19,4
2024-05-26T22:16:30.730;69;19,5
2024-05-26T22:16:31.755;69;19,4
2024-05-26T22:16:32.761;69;19,1
2024-05-26T22:16:33.712;69;19,1
2024-05-26T22:16:34.782;69;19,1
2024-05-26T22:16:35.804;70;17,4
2024-05-26T22:16:36.730;70;16,9
2024-05-26T22:16:37.732;70;16,9
2024-05-26T22:16:38.725;70;16,1
2024-05-26T22:16:39.720;70;16,1
2024-05-26T22:16:40.755;70;15,1
2024-05-26T22:16:41.730;70;15,1
2024-05-26T22:16:42.720;70;15,3
2024-05-26T22:16:43.739;71;15,3
2024-05-26T22:16:44.732;71;15,3
2024-05-26T22:16:45.715;72;14,9
2024-05-26T22:16:46.742;72;13,2
