Phone timestamp;HR [bpm];HRV [ms];
2024-05-21T21:00:57.541;102
2024-05-21T21:00:58.534;100
2024-05-21T21:00:59.559;100;3,8
2024-05-21T21:01:00.551;100;3,3
2024-05-21T21:01:01.537;100;3,0
2024-05-21T21:01:02.587;102;9,3
2024-05-21T21:01:03.580;103;8,9
2024-05-21T21:01:04.541;104;8,3
2024-05-21T21:01:05.528;106;7,9
2024-05-21T21:01:06.543;106;7,4
2024-05-21T21:01:07.540;106;7,6
2024-05-21T21:01:08.523;105;7,6
2024-05-21T21:01:09.551;104;7,4
2024-05-21T21:01:10.535;103;7,2
2024-05-21T21:01:11.529;103;7,1
2024-05-21T21:01:12.549;103;6,8
2024-05-21T21:01:13.540;102;6,8
2024-05-21T21:01:14.533;100;7,1
2024-05-21T21:01:15.541;99;7,1
2024-05-21T21:01:16.543;98;7,2
2024-05-21T21:01:17.529;97;7,2
2024-05-21T21:01:18.593;97;7,2
2024-05-21T21:01:19.541;97;5,0
2024-05-21T21:01:20.531;97;5,0
2024-05-21T21:01:21.548;97;5,0
2024-05-21T21:01:22.541;99;7,4
2024-05-21T21:01:23.533;101;7,3
2024-05-21T21:01:24.545;101;7,3
2024-05-21T21:01:25.542;100;8,9
2024-05-21T21:01:26.534;99;8,9
2024-05-21T21:01:27.553;97;9,1
2024-05-21T21:01:28.535;97;9,3
2024-05-21T21:01:29.533;97;9,3
2024-05-21T21:01:30.550;97;9,3
2024-05-21T21:01:31.541;97;9,2
2024-05-21T21:01:32.533;96;8,8
2024-05-21T21:01:33.549;96;8,8
2024-05-21T21:01:34.539;95;9,1
2024-05-21T21:01:35.529;94;9,2
2024-05-21T21:01:36.548;93;9,3
2024-05-21T21:01:37.541;92;9,2
2024-05-21T21:01:38.533;92;9,2
2024-05-21T21:01:39.553;92;9,3
2024-05-21T21:01:40.541;92;9,2
2024-05-21T21:01:41.532;93;7,8
2024-05-21T21:01:42.543;94;7,8
2024-05-21T21:01:43.541;95;6,8
2024-05-21T21:01:44.529;95;5,9
2024-05-21T21:01:45.554;95;5,5
2024-05-21T21:01:46.542;97;7,0
2024-05-21T21:01:47.523;98;6,5
2024-05-21T21:01:48.550;98;6,9
2024-05-21T21:01:49.532;97;7,2
2024-05-21T21:01:50.531;97;7,2
2024-05-21T21:01:51.585;96;7,1
2024-05-21T21:01:52.543;96;6,9
2024-05-21T21:01:53.527;95;6,9
2024-05-21T21:01:54.552;95;6,8
2024-05-21T21:01:55.539;96;8,3
2024-05-21T21:01:56.554;97;8,3
2024-05-21T21:01:57.555;97;8,2
2024-05-21T21:01:58.576;97;8,0
2024-05-21T21:01:59.542;96;8,1
2024-05-21T21:02:00.551;96;8,1
2024-05-21T21:02:01.532;95;8,0
2024-05-21T21:02:02.541;94;8,3
2024-05-21T21:02:03.562;94;8,3
2024-05-21T21:02:04.543;94;8,8
2024-05-21T21:02:05.524;94;8,8
2024-05-21T21:02:06.551;96;9,1
2024-05-21T21:02:07.540;97;9,0
2024-05-21T21:02:08.530;98;8,9
2024-05-21T21:02:09.548;99;9,0
2024-05-21T21:02:10.545;99;8,8
2024-05-21T21:02:11.531;98;9,1
2024-05-21T21:02:12.551;97;9,4
2024-05-21T21:02:13.534;96;8,4
2024-05-21T21:02:14.526;95;8,4
2024-05-21T21:02:15.549;95;8,4
2024-05-21T21:02:16.544;94;8,2
2024-05-21T21:02:17.529;94;8,2
2024-05-21T21:02:18.552;95;8,2
2024-05-21T21:02:19.532;95;7,9
2024-05-21T21:02:20.531;94;7,6
2024-05-21T21:02:21.550;95;7,8
2024-05-21T21:02:22.541;94;6,3
2024-05-21T21:02:23.534;93;7,3
2024-05-21T21:02:24.582;92;7,3
2024-05-21T21:02:25.541;91;6,5
2024-05-21T21:02:26.539;91;6,5
