Phone timestamp;HR [bpm];HRV [ms];
2024-05-25T23:08:52.930;110
2024-05-25T23:08:53.942;110
2024-05-25T23:08:54.952;111;3,7
2024-05-25T23:08:55.972;111;3,0
2024-05-25T23:08:56.945;112;2,6
2024-05-25T23:08:57.942;111;2,5
2024-05-25T23:08:58.946;110;4,9
2024-05-25T23:08:59.952;109;4,6
2024-05-25T23:09:00.941;108;4,3
2024-05-25T23:09:01.932;108;4,1
2024-05-25T23:09:02.945;108;4,0
2024-05-25T23:09:03.943;108;3,8
2024-05-25T23:09:04.941;108;3,6
2024-05-25T23:09:05.963;109;5,2
2024-05-25T23:09:06.940;111;5,5
2024-05-25T23:09:07.952;113;5,3
2024-05-25T23:09:08.951;112;5,3
2024-05-25T23:09:09.954;113;5,3
2024-05-25T23:09:10.933;114;5,7
2024-05-25T23:09:11.946;114;5,7
2024-05-25T23:09:12.954;114;5,8
2024-05-25T23:09:13.945;113;5,9
2024-05-25T23:09:14.963;112;5,7
2024-05-25T23:09:15.935;110;6,1
2024-05-25T23:09:16.929;109;6,1
2024-05-25T23:09:17.950;109;6,1
2024-05-25T23:09:18.954;108;6,1
2024-05-25T23:09:19.935;108;6,1
2024-05-25T23:09:20.950;108;6,2
2024-05-25T23:09:21.954;108;5,1
2024-05-25T23:09:22.940;107;4,9
2024-05-25T23:09:23.953;106;5,3
2024-05-25T23:09:24.966;106;5,2
2024-05-25T23:09:25.923;105;5,1
2024-05-25T23:09:26.963;105;4,6
2024-05-25T23:09:27.953;105;5,2
2024-05-25T23:09:28.964;106;5,1
2024-05-25T23:09:29.942;107;5,1
2024-05-25T23:09:30.943;107;5,3
2024-05-25T23:09:31.933;109;4,9
2024-05-25T23:09:32.953;110;4,9
2024-05-25T23:09:33.932;110;5,3
2024-05-25T23:09:34.922;109;5,5
2024-05-25T23:09:35.952;108;5,6
2024-05-25T23:09:36.944;108;5,5
2024-05-25T23:09:37.942;109;5,9
2024-05-25T23:09:38.949;110;5,7
2024-05-25T23:09:39.942;111;5,5
2024-05-25T23:09:40.944;112;5,4
2024-05-25T23:09:41.966;112;5,4
2024-05-25T23:09:42.952;112;5,4
2024-05-25T23:09:43.925;110;6,5
2024-05-25T23:09:44.961;108;7,0
2024-05-25T23:09:45.937;107;7,1
2024-05-25T23:09:46.944;105;6,6
2024-05-25T23:09:47.954;105;6,5
2024-05-25T23:09:48.934;105;6,9
2024-05-25T23:09:49.944;105;6,7
2024-05-25T23:09:50.964;105;6,4
2024-05-25T23:09:51.944;106;6,5
2024-05-25T23:09:52.934;107;6,5
2024-05-25T23:09:53.962;107;6,1
2024-05-25T23:09:54.953;107;6,1
2024-05-25T23:09:55.934;107;6,1
2024-05-25T23:09:56.952;107;6,0
2024-05-25T23:09:57.932;107;6,0
2024-05-25T23:09:58.947;107;6,0
2024-05-25T23:09:59.962;108;4,2
2024-05-25T23:10:00.942;108;4,0
2024-05-25T23:10:01.960;110;4,0
2024-05-25T23:10:02.966;110;4,0
2024-05-25T23:10:03.956;110;4,1
2024-05-25T23:10:04.940;109;3,4
2024-05-25T23:10:05.944;109;3,4
2024-05-25T23:10:06.936;109;3,4
2024-05-25T23:10:07.947;107;4,2
2024-05-25T23:10:08.964;105;4,3
2024-05-25T23:10:09.936;105;4,3
2024-05-25T23:10:10.930;105;4,4
2024-05-25T23:10:11.943;104;4,5
2024-05-25T23:10:12.941;104;4,5
2024-05-25T23:10:13.927;104;4,6
2024-05-25T23:10:14.953;105;4,6
2024-05-25T23:10:15.943;105;4,6
2024-05-25T23:10:16.932;105;4,7
2024-05-25T23:10:17.964;105;4,0
2024-05-25T23:10:18.952;104;4,2
2024-05-25T23:10:19.932;104;4,2
2024-05-25T23:10:20.946;104;3,9
2024-05-25T23:10:21.958;103;4,2
2024-05-25T23:10:22.945;102;4,2
2024-05-25T23:10:23.953;103;4,6
2024-05-25T23:10:24.941;103;3,8
2024-05-25T23:10:25.944;103;3,7
2024-05-25T23:10:26.952;104;3,6
2024-05-25T23:10:27.952;104;3,6
2024-05-25T23:10:28.930;104;3,4
2024-05-25T23:10:29.951;104;3,5
2024-05-25T23:10:30.953;104;3,3
2024-05-25T23:10:31.942;104;3,3
2024-05-25T23:10:32.966;104;3,4
2024-05-25T23:10:33.934;103;3,4
2024-05-25T23:10:34.971;102;5,0
2024-05-25T23:10:35.965;101;4,9
2024-05-25T23:10:36.953;101;4,9
2024-05-25T23:10:37.934;100;4,9
2024-05-25T23:10:38.955;100;4,7
2024-05-25T23:10:39.940;100;4,7
2024-05-25T23:10:40.932;99;4,3
2024-05-25T23:10:41.965;100;5,4
2024-05-25T23:10:42.941;101;5,5
2024-05-25T23:10:43.944;101;5,5
2024-05-25T23:10:44.966;101;5,7
2024-05-25T23:10:45.953;101;5,7
2024-05-25T23:10:46.922;100;5,8
2024-05-25T23:10:47.952;100;5,7
2024-05-25T23:10:48.941;100;6,3
2024-05-25T23:10:49.942;101;6,3
2024-05-25T23:10:50.948;102;6,3
2024-05-25T23:10:51.940;103;5,2
2024-05-25T23:10:52.922;103;5,4
2024-05-25T23:10:53.952;103;5,4
2024-05-25T23:10:54.934;101;8,3
