Phone timestamp;HR [bpm];HRV [ms];
2024-05-13T13:14:47.335;66
2024-05-13T13:14:48.318;67
2024-05-13T13:14:49.312;67
2024-05-13T13:14:50.346;68
2024-05-13T13:14:51.336;69;17,0
2024-05-13T13:14:52.325;71;20,4
2024-05-13T13:14:53.334;72;19,1
2024-05-13T13:14:54.317;73;17,9
2024-05-13T13:14:55.331;75;16,8
2024-05-13T13:14:56.343;76;16,0
2024-05-13T13:14:57.337;76;15,3
2024-05-13T13:14:58.308;76;22,8
2024-05-13T13:14:59.347;75;21,3
2024-05-13T13:15:00.337;75;21,7
2024-05-13T13:15:01.319;76;20,5
2024-05-13T13:15:02.368;76;20,0
2024-05-13T13:15:03.321;78;23,1
2024-05-13T13:15:04.322;79;22,7
2024-05-13T13:15:05.337;80;22,3
2024-05-13T13:15:06.337;81;21,8
2024-05-13T13:15:07.314;82;22,3
2024-05-13T13:15:08.346;81;24,2
2024-05-13T13:15:09.327;80;25,5
2024-05-13T13:15:10.331;79;25,0
2024-05-13T13:15:11.338;79;25,2
2024-05-13T13:15:12.320;79;25,3
2024-05-13T13:15:13.327;79;25,1
2024-05-13T13:15:14.337;79;24,1
2024-05-13T13:15:15.338;78;24,2
2024-05-13T13:15:16.315;78;24,2
2024-05-13T13:15:17.327;78;24,2
2024-05-13T13:15:18.325;77;24,1
2024-05-13T13:15:19.325;77;24,1
2024-05-13T13:15:20.339;76;21,3
2024-05-13T13:15:21.324;72;20,7
2024-05-13T13:15:22.327;72;20,7
2024-05-13T13:15:23.345;72;20,7
2024-05-13T13:15:24.336;72;20,7
2024-05-13T13:15:25.316;71;26,2
2024-05-13T13:15:26.330;70;26,3
2024-05-13T13:15:27.335;69;38,9
2024-05-13T13:15:28.331;69;46,9
2024-05-13T13:15:29.306;68;53,9
2024-05-13T13:15:30.320;69;53,9
2024-05-13T13:15:31.329;72;53,9
2024-05-13T13:15:32.319;72;53,4
2024-05-13T13:15:33.338;73;52,5
2024-05-13T13:15:34.313;74;51,7
2024-05-13T13:15:35.323;75;51,7
2024-05-13T13:15:36.368;75;51,5
2024-05-13T13:15:37.318;76;51,4
2024-05-13T13:15:38.305;75;51,7
2024-05-13T13:15:39.323;75;51,8
2024-05-13T13:15:40.328;75;51,7
2024-05-13T13:15:41.318;75;51,7
2024-05-13T13:15:42.332;76;52,1
2024-05-13T13:15:43.317;78;64,3
2024-05-13T13:15:44.302;78;64,3
2024-05-13T13:15:45.340;78;64,3
2024-05-13T13:15:46.310;79;66,0
2024-05-13T13:15:47.299;80;66,2
2024-05-13T13:15:48.320;81;63,2
2024-05-13T13:15:49.327;80;63,2
2024-05-13T13:15:50.300;78;49,8
2024-05-13T13:15:51.336;78;49,8
2024-05-13T13:15:52.318;78;49,8
2024-05-13T13:15:53.296;78;50,0
2024-05-13T13:15:54.337;79;50,4
2024-05-13T13:15:55.310;80;50,4
2024-05-13T13:15:56.307;80;50,4
2024-05-13T13:15:57.330;81;50,4
2024-05-13T13:15:58.316;81;50,4
2024-05-13T13:15:59.320;80;50,7
2024-05-13T13:16:00.337;79;50,8
2024-05-13T13:16:01.348;79;50,8
2024-05-13T13:16:02.301;78;50,7
2024-05-13T13:16:03.323;78;50,7
2024-05-13T13:16:04.328;78;50,6
2024-05-13T13:16:05.311;78;50,3
2024-05-13T13:16:06.329;77;33,5
2024-05-13T13:16:07.307;77;33,5
2024-05-13T13:16:08.318;77;33,6
2024-05-13T13:16:09.368;76;25,5
2024-05-13T13:16:10.320;76;13,5
2024-05-13T13:16:11.298;76;14,4
2024-05-13T13:16:12.338;76;13,9
2024-05-13T13:16:13.331;77;13,9
2024-05-13T13:16:14.308;78;13,9
2024-05-13T13:16:15.326;77;13,9
2024-05-13T13:16:16.307;77;17,2
2024-05-13T13:16:17.307;76;16,0
2024-05-13T13:16:18.370;75;16,0
2024-05-13T13:16:19.307;75;16,0
2024-05-13T13:16:20.305;75;16,3
2024-05-13T13:16:21.375;76;19,1
2024-05-13T13:16:22.328;76;17,7
2024-05-13T13:16:23.298;77;17,9
2024-05-13T13:16:24.326;79;18,3
2024-05-13T13:16:25.308;79;18,2
2024-05-13T13:16:26.308;79;22,6
2024-05-13T13:16:27.336;78;24,4
2024-05-13T13:16:28.328;77;24,4
2024-05-13T13:16:29.309;76;24,4
