Phone timestamp;HR [bpm];HRV [ms];
2024-05-11T14:38:35.011;69
2024-05-11T14:38:35.997;68
2024-05-11T14:38:36.986;68
2024-05-11T14:38:38.006;68
2024-05-11T14:38:39.015;68;17,1
2024-05-11T14:38:39.995;67;16,1
2024-05-11T14:38:41.025;67;15,2
2024-05-11T14:38:41.997;66;13,2
2024-05-11T14:38:43.040;66;12,9
2024-05-11T14:38:44.026;66;20,2
2024-05-11T14:38:45.004;67;19,5
2024-05-11T14:38:45.989;67;18,7
2024-05-11T14:38:47.010;67;18,5
2024-05-11T14:38:48.007;68;17,8
2024-05-11T14:38:49.006;68;17,0
2024-05-11T14:38:50.027;68;18,1
2024-05-11T14:38:51.006;68;17,6
2024-05-11T14:38:52.010;68;18,3
2024-05-11T14:38:53.026;68;17,8
2024-05-11T14:38:54.017;69;18,4
2024-05-11T14:38:54.995;69;18,4
2024-05-11T14:38:56.008;70;18,0
2024-05-11T14:38:57.000;70;17,8
2024-05-11T14:38:58.007;70;17,5
2024-05-11T14:38:59.026;70;18,1
2024-05-11T14:39:00.010;70;17,8
2024-05-11T14:39:01.010;70;17,1
2024-05-11T14:39:02.027;70;17,0
2024-05-11T14:39:03.017;71;17,0
2024-05-11T14:39:03.993;71;17,0
2024-05-11T14:39:05.012;71;16,8
2024-05-11T14:39:06.017;70;16,8
2024-05-11T14:39:07.006;70;16,8
2024-05-11T14:39:08.030;70;16,7
2024-05-11T14:39:09.008;71;13,7
2024-05-11T14:39:10.008;70;13,6
2024-05-11T14:39:11.026;70;16,6
2024-05-11T14:39:12.003;70;16,6
2024-05-11T14:39:12.997;68;16,6
2024-05-11T14:39:14.006;68;16,4
2024-05-11T14:39:15.008;68;15,9
2024-05-11T14:39:16.036;68;15,9
2024-05-11T14:39:17.016;68;15,1
2024-05-11T14:39:18.009;68;15,8
2024-05-11T14:39:19.010;67;15,8
2024-05-11T14:39:20.028;67;14,6
2024-05-11T14:39:20.999;67;14,5
2024-05-11T14:39:22.006;66;14,6
2024-05-11T14:39:23.009;66;14,5
2024-05-11T14:39:24.007;66;14,4
2024-05-11T14:39:25.008;66;13,1
2024-05-11T14:39:26.010;65;12,9
2024-05-11T14:39:27.011;65;12,9
2024-05-11T14:39:27.988;65;13,4
2024-05-11T14:39:29.017;65;13,7
2024-05-11T14:39:30.000;66;13,7
2024-05-11T14:39:31.008;67;18,7
2024-05-11T14:39:32.018;68;18,7
2024-05-11T14:39:33.003;68;18,7
2024-05-11T14:39:34.007;68;21,0
2024-05-11T14:39:35.031;66;25,4
2024-05-11T14:39:36.009;66;25,4
2024-05-11T14:39:36.987;66;24,9
2024-05-11T14:39:38.027;66;24,8
2024-05-11T14:39:39.017;67;24,9
2024-05-11T14:39:39.996;67;25,0
2024-05-11T14:39:41.016;67;25,0
2024-05-11T14:39:41.996;67;24,7
2024-05-11T14:39:43.009;67;24,7
2024-05-11T14:39:44.025;67;24,7
2024-05-11T14:39:45.009;67;24,7
2024-05-11T14:39:45.989;67;25,1
2024-05-11T14:39:47.028;67;24,9
2024-05-11T14:39:48.007;66;24,9
2024-05-11T14:39:49.037;66;25,0
2024-05-11T14:39:50.016;66;25,0
2024-05-11T14:39:51.021;66;25,1
2024-05-11T14:39:51.996;67;25,1
2024-05-11T14:39:53.028;67;25,1
2024-05-11T14:39:54.008;66;25,7
2024-05-11T14:39:54.988;66;25,2
2024-05-11T14:39:56.028;65;25,0
2024-05-11T14:39:57.017;65;25,0
2024-05-11T14:39:57.989;65;22,0
2024-05-11T14:39:59.017;64;22,4
2024-05-11T14:39:59.997;64;20,3
2024-05-11T14:40:00.993;64;14,7
2024-05-11T14:40:02.027;64;15,0
2024-05-11T14:40:03.007;64;15,0
2024-05-11T14:40:03.998;65;12,6
2024-05-11T14:40:05.018;65;12,4
2024-05-11T14:40:06.016;65;12,3
2024-05-11T14:40:07.008;64;15,1
2024-05-11T14:40:08.015;64;15,3
2024-05-11T14:40:09.003;64;15,5
2024-05-11T14:40:10.006;63;15,5
2024-05-11T14:40:11.028;63;15,7
2024-05-11T14:40:12.007;63;15,1
2024-05-11T14:40:12.991;63;15,2
2024-05-11T14:40:14.019;63;14,5
2024-05-11T14:40:15.018;62;14,5
2024-05-11T14:40:16.005;62;14,6
2024-05-11T14:40:17.017;62;14,6
2024-05-11T14:40:18.001;62;14,6
2024-05-11T14:40:19.008;62;14,5
2024-05-11T14:40:20.028;62;14,3
2024-05-11T14:40:21.006;62;14,3
2024-05-11T14:40:22.027;62;13,3
2024-05-11T14:40:23.033;62;13,3
2024-05-11T14:40:24.011;62;13,3
2024-05-11T14:40:25.006;62;13,3
2024-05-11T14:40:26.027;62;13,4
2024-05-11T14:40:27.005;62;13,0
2024-05-11T14:40:27.996;61;12,4
2024-05-11T14:40:29.027;61;12,4
2024-05-11T14:40:29.997;61;12,2
2024-05-11T14:40:30.995;62;12,5
2024-05-11T14:40:32.007;62;12,5
2024-05-11T14:40:33.018;62;12,6
2024-05-11T14:40:33.988;62;12,6
2024-05-11T14:40:35.026;62;8,8
2024-05-11T14:40:36.007;62;8,5
2024-05-11T14:40:37.008;62;8,1
2024-05-11T14:40:38.007;62;8,1
2024-05-11T14:40:39.017;62;7,7
2024-05-11T14:40:39.996;62;7,4
2024-05-11T14:40:41.010;62;7,2
2024-05-11T14:40:42.018;63;9,4
2024-05-11T14:40:43.011;63;9,4
2024-05-11T14:40:44.026;63;9,3
