Phone timestamp;HR [bpm];HRV [ms];
2024-05-21T20:57:08.552;161
2024-05-21T20:57:09.539;160
2024-05-21T20:57:10.569;159;0,6
2024-05-21T20:57:11.561;157;2,8
2024-05-21T20:57:12.551;155;2,5
2024-05-21T20:57:13.540;154;2,3
2024-05-21T20:57:14.554;155;2,4
2024-05-21T20:57:15.546;155;2,4
2024-05-21T20:57:16.543;154;2,6
2024-05-21T20:57:17.553;153;2,6
2024-05-21T20:57:18.547;150;3,9
2024-05-21T20:57:19.541;146;4,3
2024-05-21T20:57:20.564;138;5,8
2024-05-21T20:57:21.547;136;5,9
2024-05-21T20:57:22.533;138;7,6
2024-05-21T20:57:23.553;143;7,9
2024-05-21T20:57:24.553;147;7,9
2024-05-21T20:57:25.537;149;7,9
2024-05-21T20:57:26.588;149;7,9
2024-05-21T20:57:27.550;149;7,9
2024-05-21T20:57:28.543;148;7,9
2024-05-21T20:57:29.564;147;7,8
2024-05-21T20:57:30.550;146;7,3
2024-05-21T20:57:31.542;145;6,6
2024-05-21T20:57:32.555;145;5,7
2024-05-21T20:57:33.550;144;5,6
2024-05-21T20:57:34.540;143;2,6
2024-05-21T20:57:35.559;142;1,8
2024-05-21T20:57:36.549;141;1,8
2024-05-21T20:57:37.536;140;1,8
2024-05-21T20:57:38.561;140;1,8
2024-05-21T20:57:39.600;139;1,8
2024-05-21T20:57:40.539;138;1,7
2024-05-21T20:57:41.561;137;2,4
2024-05-21T20:57:42.551;135;2,4
2024-05-21T20:57:43.539;134;2,5
2024-05-21T20:57:44.562;134;2,9
2024-05-21T20:57:45.554;136;3,2
2024-05-21T20:57:46.539;137;3,1
2024-05-21T20:57:47.561;137;3,1
2024-05-21T20:57:48.552;137;3,0
2024-05-21T20:57:49.540;135;3,4
2024-05-21T20:57:50.560;134;3,4
2024-05-21T20:57:51.547;133;3,5
2024-05-21T20:57:52.537;132;3,5
2024-05-21T20:57:53.559;131;3,6
2024-05-21T20:57:54.541;131;3,1
2024-05-21T20:57:55.530;130;3,1
2024-05-21T20:57:56.558;130;2,9
2024-05-21T20:57:57.550;130;2,6
2024-05-21T20:57:58.531;130;2,3
2024-05-21T20:57:59.593;130;2,2
2024-05-21T20:58:00.549;130;2,2
2024-05-21T20:58:01.541;128;3,5
2024-05-21T20:58:02.558;127;3,2
2024-05-21T20:58:03.551;125;3,2
2024-05-21T20:58:04.533;124;3,2
2024-05-21T20:58:05.562;124;3,0
2024-05-21T20:58:06.550;124;3,1
2024-05-21T20:58:07.563;124;3,0
2024-05-21T20:58:08.560;124;3,0
2024-05-21T20:58:09.551;125;3,0
2024-05-21T20:58:10.532;125;3,0
2024-05-21T20:58:11.571;124;3,3
2024-05-21T20:58:12.551;124;3,3
2024-05-21T20:58:13.529;123;3,3
2024-05-21T20:58:14.554;122;3,3
2024-05-21T20:58:15.550;122;2,1
2024-05-21T20:58:16.542;122;1,9
2024-05-21T20:58:17.559;122;1,9
2024-05-21T20:58:18.543;122;2,0
2024-05-21T20:58:19.543;122;1,9
2024-05-21T20:58:20.561;121;2,5
2024-05-21T20:58:21.551;121;2,4
2024-05-21T20:58:22.537;121;2,5
2024-05-21T20:58:23.561;120;2,5
2024-05-21T20:58:24.553;120;2,4
2024-05-21T20:58:25.540;119;2,4
2024-05-21T20:58:26.591;119;2,2
2024-05-21T20:58:27.547;119;2,1
2024-05-21T20:58:28.539;117;2,6
2024-05-21T20:58:29.565;117;2,7
2024-05-21T20:58:30.542;117;2,7
2024-05-21T20:58:31.534;116;2,7
2024-05-21T20:58:32.589;117;3,0
2024-05-21T20:58:33.550;116;2,9
2024-05-21T20:58:34.535;116;2,9
2024-05-21T20:58:35.562;116;2,6
2024-05-21T20:58:36.556;115;2,6
2024-05-21T20:58:37.538;114;3,4
2024-05-21T20:58:38.579;114;3,4
2024-05-21T20:58:39.552;113;3,4
2024-05-21T20:58:40.539;114;4,0
2024-05-21T20:58:41.561;114;4,0
